GEOID,Census_Tracts_with_airbnb,log_BART_dist,coastal_tracts_dummy,log_CBD_dist,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_white,percent_african_american_or_black,percent_hispanic,percent_other_races,log_MHI,log_median_rent,log_median_house_price,rental_units,Vacant_rental,rent_aff_1,rent_aff_2,rent_aff_3,percent_airbnb(all_rentals),percent_airbnb(active_rentals)
06013337300,Census Tract 3373,4.129661349,0,6.092400032,52.2,2,12.2,0,82.8,2.4,8.6,0.6,11.73951109,7.129297549,7.129297549,140,0,18.65671642,3.482587065,9.351841,2.097902098,2.097902098
06013338101,Census Tract 3381.01,3.685419645,0,5.97525298,18.7,6.2,41.7,20.6,51.8,8.2,12.8,0.2,10.77970601,7.548555979,7.548555979,136,38,64.60674157,45.73033708,9.351841,0.729927007,1.01010101
06013338201,Census Tract 3382.01,3.702659177,0,5.99939562,56.1,3.9,20.5,5,78.2,2.3,14.2,0.6,11.55411539,7.38274645,7.38274645,58,25,56.5,26,9.351841,6.451612903,10.81081081
06013338204,Census Tract 3382.04,3.027503937,0,5.922439961,65.4,3.6,25.9,2.2,77.3,1,17.7,0.7,11.45220896,7.595889918,7.595889918,231,45,33.52326686,12.72554606,9.351841,0.431034483,0.534759358
06013339002,Census Tract 3390.02,2.000229003,0,5.841123711,57.9,4.2,39.8,8.7,65.8,2.2,23.5,0.1,11.01867832,7.347943823,7.347943823,153,0,49.51237809,25.28132033,9.351841,1.290322581,1.290322581
06013340001,Census Tract 3400.01,3.101966309,0,5.831308451,57.2,4.6,24.4,8.7,80.4,1.5,12.7,1.3,11.30710598,7.639161172,7.639161172,118,0,48.1443299,32.68041237,9.351841,3.278688525,3.278688525
06013340002,Census Tract 3400.02,3.358204541,0,5.742468133,64.9,5.2,16.9,1.1,80.6,0,10,0.3,11.6698181,7.357556201,7.357556201,166,13,30.86956522,20.57971014,9.351841,1.19047619,1.290322581
06013341000,Census Tract 3410,3.693705132,0,5.725210553,65.7,5.3,11.3,3.7,83.7,1.1,8.7,0.5,11.54142545,7.34601021,7.34601021,85,85,38.94297636,7.788595271,9.351841,1.162790698,100
06013343001,Census Tract 3430.01,3.678834779,0,5.909245318,63.2,4.5,29.7,6.6,83.9,1.3,9.1,0.3,11.36306723,7.45760929,7.45760929,159,46,38.74439462,17.30941704,9.351841,0.625,0.877192982
06013343002,Census Tract 3430.02,3.803775342,0,5.941847157,65.4,5.2,19.2,1.1,82,0.7,11.1,0.1,11.47366475,7.328437353,7.328437353,137,33,42.10526316,14.26592798,9.351841,1.438848921,1.886792453
06013343003,Census Tract 3430.03,4.231083807,0,5.977925607,65.4,4.8,8.2,0,82.6,0.4,9.3,1,11.74643906,7.502738211,7.502738211,83,0,57.09570957,19.8019802,9.351841,2.352941176,2.352941176
06013345101,Census Tract 3451.01,3.998085481,0,6.198410235,50.5,4.2,29.1,3,68.3,3.8,22.2,0.5,11.58921962,7.763871288,7.763871288,70,0,41.66666667,11.66666667,9.351841,2.777777778,2.777777778
06013345103,Census Tract 3451.03,4.136292663,0,6.228937972,58.3,3.6,18.8,2.6,68.3,2,18.6,0.2,11.75054769,7.670428522,7.670428522,0,0,41.8879056,26.54867257,9.351841,100,100
06013345108,Census Tract 3451.08,4.827221657,0,6.142568267,72.2,2.9,31,0.8,55.5,2.6,33.5,0.5,11.67040773,7.419380583,7.419380583,160,65,49.87277354,19.46564885,9.351841,1.234567901,2.06185567
06013345115,Census Tract 3451.15,4.633663081,0,6.06618721,65.1,2.1,29.1,1.2,56.9,0.9,35.8,0.6,11.98476491,7.997999318,7.997999318,50,0,53.4562212,29.03225806,9.351841,5.660377358,5.660377358
06013345202,Census Tract 3452.02,5.078892983,0,6.009604129,68.9,5.8,24.9,1.3,62.7,2.8,23.4,1.4,11.6366729,7.6118424,7.6118424,26,13,40.66073698,20.58449809,9.351841,3.703703704,7.142857143
06013349000,Census Tract 3490,3.564408117,0,5.616246808,67,4,17,4,82.3,3.2,9.1,0.1,11.62410005,7.44775128,7.44775128,80,22,48.84910486,27.87723785,9.351841,4.761904762,6.451612903
06013350000,Census Tract 3500,3.435550724,0,5.381609781,72.3,3.9,11.4,1.3,74.6,4.9,12,0,11.5342857,7.501634458,7.501634458,21,0,45.20780322,29.60135708,27.03497,12.5,12.5
06075035100,Census Tract 351,4.55884345,0,4.852057293,52.5,3.6,46.1,4.5,38.1,1,53.6,0.2,11.50515536,6.937314081,6.937314081,67,0,41.14754098,12.37704918,9.351841,30.92783505,30.92783505
06013351101,Census Tract 3511.01,4.436161879,0,5.763876457,58.8,2.7,19.3,0,89,0.7,8.3,1,10.69478179,6.777646594,6.777646594,247,0,54.48275862,13.10344828,9.351841,0.403225806,0.403225806
06013351200,Census Tract 3512,3.95279155,0,5.604385124,75.3,3.2,12.7,0,84.3,0.1,9.6,0,12.08165389,7.389563954,7.389563954,15,0,39.49579832,28.57142857,27.03497,6.25,6.25
06075035201,Census Tract 352.01,4.63029245,0,4.97940993,42.9,4.3,38.9,7.7,39.2,0.1,55,0.2,11.26253918,7.358830898,7.358830898,44,28,56.36856369,34.55284553,27.03497,42.85714286,67.34693878
06075035202,Census Tract 352.02,4.669685758,0,4.924528802,43.4,2.3,37.8,7.9,45.6,2.2,41,1.2,11.15707875,7.712443834,7.712443834,105,33,45.68315172,24.22464376,9.351841,27.08333333,35.13513514
06013352101,Census Tract 3521.01,4.522180321,0,5.609145314,75.7,1.5,14.5,1.9,74.5,2.5,14.2,0.5,11.987475,7.436617265,7.436617265,25,14,82.75862069,29.88505747,9.351841,3.846153846,8.333333333
06013352201,Census Tract 3522.01,4.216850075,0,5.382727186,71.4,5.3,14.3,1.1,72.7,0.4,21.2,0.1,11.71667415,7.346655163,7.346655163,20,0,54.24,37.76,27.03497,9.090909091,9.090909091
06075035300,Census Tract 353,4.307896494,0,4.900353638,32.9,5.5,43.7,3.6,25.3,0.8,65.9,0.4,11.20733737,8.008698183,8.008698183,15,15,59.11330049,41.37931034,9.351841,61.53846154,100
06013353001,Census Tract 3530.01,3.59075829,0,5.010025061,79.3,5.2,13.9,1.1,77.3,3.4,15.1,0,11.99128781,7.265429723,7.265429723,36,0,10.25641026,0,27.03497,2.702702703,2.702702703
06075035400,Census Tract 354,4.436618252,0,5.000821433,41.4,7.1,42.1,6.6,32.8,2.8,57.5,0,11.29302664,7.597897951,7.597897951,101,20,40.40968343,23.27746741,9.351841,26.8115942,31.3559322
06013354001,Census Tract 3540.01,3.985720148,0,4.551412757,84.2,5.8,16.4,2.5,80.8,0,12.1,1.3,12.10763257,7.731930722,7.731930722,26,0,25,11.36363636,9.351841,3.703703704,3.703703704
06013354002,Census Tract 3540.02,3.640722284,0,5.053246951,82.3,1.6,19.5,1,75.9,1.3,12.7,0,12.11051944,7.448333861,7.448333861,90,0,52.26244344,7.466063348,9.351841,1.098901099,1.098901099
06013355107,Census Tract 3551.07,5.356074385,0,6.538004738,27.7,7.6,21.9,7.8,58.1,11.2,12,1,11.30560605,7.593877845,7.593877845,17,0,51.95530726,26.53631285,9.351841,19.04761905,19.04761905
06013355108,Census Tract 3551.08,5.564725412,0,6.642020587,34.5,6.3,25.5,4.3,31.4,29.9,14.4,2.3,11.41454056,7.63336965,7.63336965,187,172,65.1497006,29.10179641,9.351841,1.578947368,16.66666667
06013355109,Census Tract 3551.09,5.536511389,0,6.673444636,23.9,9,19.4,8.3,46.9,23.2,8.4,1,11.49762907,7.483244416,7.483244416,0,0,55.61643836,39.7260274,9.351841,100,100
06013355110,Census Tract 3551.10,5.689109491,0,6.717985968,28.7,10.3,20.4,0.9,37.2,19.8,19.1,0.4,11.36665036,8.210124405,8.210124405,187,114,29.0625,21.25,9.351841,1.058201058,2.666666667
06013355111,Census Tract 3551.11,5.642280746,0,6.710675785,28.7,8.7,19.6,7.6,36.5,26.4,13.4,0,11.53390387,7.797702036,7.797702036,95,0,31.77737882,20.46678636,9.351841,2.06185567,2.06185567
06013355114,Census Tract 3551.14,4.922973648,0,6.290157118,70.3,1.9,34.9,2.2,46.6,1.7,45.8,0,11.98590591,8.047189562,8.047189562,91,0,52.42881072,29.98324958,9.351841,1.086956522,1.086956522
06013355115,Census Tract 3551.15,4.608454051,0,6.274140932,57.3,5.2,42,19.8,29.5,7.2,53.2,2,11.44392902,7.559038255,7.559038255,128,41,50.95753539,27.14404663,9.351841,0.775193798,1.136363636
06013355200,Census Tract 3552,4.090276621,0,6.257408899,44.9,9.5,36.9,3.3,24.5,17.6,39.6,1.1,11.51848001,7.677863501,7.677863501,280,64,43.12668464,20.12578616,9.351841,2.43902439,3.139013453
06013355301,Census Tract 3553.01,4.710136832,0,6.216599002,50.3,5.6,18.8,2.9,70.6,3.1,11.5,2.9,11.52442904,7.451822237,7.451822237,0,0,36.08870968,24.19354839,9.351841,100,100
06013355302,Census Tract 3553.02,4.604830399,0,6.125720183,73,4.8,23.2,2,73.5,1.2,19.6,0,12.10598708,7.097548851,7.097548851,27,0,6.140350877,0,9.351841,3.571428571,3.571428571
06013355304,Census Tract 3553.04,4.729718179,0,6.34604512,46,5.3,14.8,3,83.3,1.3,7.5,0.7,11.68775234,7.413367336,7.413367336,127,0,47.23127036,37.45928339,9.351841,0.78125,0.78125
06013356002,Census Tract 3560.02,4.857203635,0,5.214869161,45.6,3.3,25.2,2.8,37.5,14,32.5,0.5,11.66349832,7.198931241,7.198931241,104,0,60.47904192,17.36526946,9.351841,5.454545455,5.454545455
06013357000,Census Tract 3570,5.576728661,1,5.712576109,28.3,3.4,8.6,7.6,82.1,1.9,0.8,0.4,11.38311286,7.027314514,7.027314514,166,45,27.27272727,19.39393939,9.351841,1.19047619,1.62601626
06013359102,Census Tract 3591.02,4.873853949,0,5.425045265,24.7,5.4,27.9,5.7,50.5,6.7,25.4,3.3,11.11961617,7.69802917,7.69802917,123,0,56.44444444,26.51851852,9.351841,0.806451613,0.806451613
06013359103,Census Tract 3591.03,4.879488893,0,5.387215352,31,3.7,23.3,7.4,48.9,11.9,23.8,0,11.10205075,7.473637108,7.473637108,100,26,49.46236559,22.04301075,9.351841,0.99009901,1.333333333
06013359104,Census Tract 3591.04,5.006884807,0,5.423324435,57.1,4.2,31.5,5.6,26.8,18.6,37.7,0.4,11.18251681,7.444248649,7.444248649,95,52,50.77720207,15.02590674,9.351841,1.041666667,2.272727273
06013359105,Census Tract 3591.05,5.042140111,0,5.477940914,47.5,4.2,31.1,3.8,24.1,17.9,45.1,0.5,11.61832998,7.107425474,7.107425474,87,0,34.93449782,21.83406114,9.351841,2.247191011,2.247191011
06013359202,Census Tract 3592.02,4.95850635,0,5.236343196,36,2.9,22,0.7,58.1,5.3,20.6,0.6,11.33586604,7.409136444,7.409136444,187,150,66.45367412,23.00319489,9.351841,1.058201058,5.128205128
06013359204,Census Tract 3592.04,4.980133634,0,5.351022404,34.1,3.3,36.1,1.1,20.5,12.3,50.9,0.8,11.65014505,7.185387016,7.185387016,0,0,68.02030457,37.05583756,9.351841,100,100
06013360101,Census Tract 3601.01,4.643912756,0,5.217265014,40.2,5,24.9,4.6,48.7,9.3,19.3,0,11.33188309,7.060476366,7.060476366,197,94,42.69005848,31.57894737,9.351841,1.5,2.830188679
06013360102,Census Tract 3601.02,4.677644238,0,5.079742001,42.8,5.2,29.7,1.5,50,8.4,27.5,0.3,11.62374207,7.138867,7.138867,55,0,44.31818182,25.56818182,9.351841,5.172413793,5.172413793
06013360200,Census Tract 3602,4.371089713,0,5.103559548,25.9,9.4,23.2,9.5,55.3,13.4,19,0.4,11.10842489,7.228388452,7.228388452,143,54,49.09326425,14.37823834,9.351841,0.694444444,1.111111111
06013361000,Census Tract 3610,4.003286563,0,4.807786833,31.2,4.4,29.9,11.4,50.5,15,20,3.1,11.04292184,7.222566019,7.222566019,71,43,41.08910891,23.39108911,9.351841,5.333333333,12.5
06013363000,Census Tract 3630,4.470446793,0,5.225629807,25.2,4.4,25.2,3.3,47.9,21.4,19.5,0.2,11.11298507,7.242082359,7.242082359,157,0,39.74221267,15.89688507,9.351841,2.48447205,2.48447205
06013364002,Census Tract 3640.02,4.682188077,0,5.362847495,15.6,9.3,22.3,12.6,43.9,13.4,17.9,0.6,10.98735838,7.301822342,7.301822342,113,30,67.69005848,49.26900585,9.351841,0.877192982,1.19047619
06013365002,Census Tract 3650.02,4.099684562,0,5.429597582,11.8,11.2,40.3,33.3,42.7,20.3,8.6,1.3,10.40804356,7.068172,7.068172,193,20,57.14285714,38.49721707,9.351841,1.025641026,1.142857143
06013365003,Census Tract 3650.03,4.437445933,0,5.315726159,32.1,4.3,32.5,6.7,41,27.4,20.8,0,10.99775709,7.005789019,7.005789019,293,190,49.25701706,18.54705559,9.351841,1.013513514,2.830188679
06013366001,Census Tract 3660.01,4.162024011,0,5.339287529,18.6,8.9,39.4,11.1,47.4,14,22.3,0.9,10.92202797,6.952728645,6.952728645,117,0,71.02396514,28.32244009,9.351841,0.847457627,0.847457627
06013366002,Census Tract 3660.02,3.949087664,0,5.316906723,10,6.4,45.6,13.2,52.2,12.4,15.1,1.2,10.92173903,6.915723449,6.915723449,187,19,47.36842105,21.53996101,9.351841,0.531914894,0.591715976
06013367100,Census Tract 3671,4.21813827,0,5.248794716,20.6,10.1,25.1,15.9,34.9,38.3,12.5,0,10.79253041,7.038783541,7.038783541,113,56,61.61321672,31.87560739,9.351841,1.739130435,3.389830508
06013367200,Census Tract 3672,3.99735932,0,5.223524305,15.9,4.7,40,17.9,46,13.6,24.2,1.2,10.77199461,6.947937069,6.947937069,82,22,55.42035398,20.57522124,9.351841,4.651162791,6.25
06013368002,Census Tract 3680.02,3.664497157,0,5.272890402,8.9,8.7,42.3,21.9,45.3,7.1,13.6,2.2,10.62088822,7.317876199,7.317876199,37,0,67.50448833,32.31597846,9.351841,2.631578947,2.631578947
06013369002,Census Tract 3690.02,4.008504975,0,5.110073938,19.8,2.4,27.8,8.3,51.1,22.5,7.7,0.8,10.89703558,7.093404626,7.093404626,112,21,53.98230088,35.39823009,9.351841,3.448275862,4.210526316
06013370000,Census Tract 3700,3.227516636,0,4.932616855,33.6,3.1,27.2,8.1,57.6,13.9,21.1,0,11.35236931,6.966024187,6.966024187,97,0,35.94594595,24.86486486,9.351841,3.96039604,3.96039604
06013371000,Census Tract 3710,3.470598341,0,4.987475731,29.4,6.2,34.5,12.2,39.1,14.5,16.2,0.6,11.0610132,6.953684211,6.953684211,62,0,60.75156576,26.93110647,9.351841,10.14492754,10.14492754
06013374000,Census Tract 3740,2.912516646,0,5.060634221,22.2,8.5,33,15.1,43.5,17.5,9.7,0.2,10.66930417,6.870053412,6.870053412,132,55,57.04824976,26.96310312,9.351841,2.941176471,4.938271605
06013376000,Census Tract 3760,2.84339022,0,5.216444009,10.3,6,40,27.4,33.5,23.8,5.9,0.5,10.3804668,6.982862751,6.982862751,181,29,52.9228371,24.62977397,9.351841,1.092896175,1.298701299
06013377000,Census Tract 3770,2.858599666,0,5.181410377,8.1,8.5,41,20.7,39.3,19.1,10.9,2,10.37885179,7.25629724,7.25629724,293,51,59.77496484,34.95077356,9.351841,1.013513514,1.224489796
06013378000,Census Tract 3780,4.193774544,0,5.401861957,63.5,3.3,13.2,1.1,76.6,3.9,8.5,0,11.33972617,7.138073034,7.138073034,249,113,40.6961178,19.14323963,9.351841,9.782608696,16.56441718
06013379000,Census Tract 3790,2.720232232,0,5.103163948,6.4,10.1,31,21.8,23.5,32,1.1,0,10.51786205,6.903747258,6.903747258,243,38,62.82372598,34.41938179,9.351841,1.619433198,1.913875598
06013380000,Census Tract 3800,3.929843601,0,4.851208766,47.3,6.4,27.2,10.7,39.7,26.2,19.8,2.1,11.21876915,7.347299701,7.347299701,152,39,42.11618257,16.52835408,9.351841,6.172839506,8.130081301
06013381000,Census Tract 3810,3.407132983,0,4.940697334,10.6,4.3,32.5,17.3,35.2,30.5,2.9,0.1,10.75690238,7.506042179,7.506042179,138,35,51.61812298,17.47572816,9.351841,0.71942446,0.961538462
06013382000,Census Tract 3820,2.876652999,0,4.7003515,11.7,11.4,30.4,25.9,14.2,46.3,14.3,1.8,10.30450947,7.758760544,7.758760544,91,44,66.32420091,33.61872146,9.351841,6.18556701,11.32075472
06013383000,Census Tract 3830,3.137240238,0,4.49106961,54.8,3.5,28.9,7,46.9,11.2,29,1,11.13317196,7.593877845,7.593877845,264,0,62.38993711,29.43396226,9.351841,2.222222222,2.222222222
06013384000,Census Tract 3840,2.784751978,0,4.804864672,67.8,3.6,21.1,6.9,59.7,7.1,18.6,0.9,11.43840664,7.274479559,7.274479559,59,0,49.58333333,12.5,9.351841,9.230769231,9.230769231
06013385100,Census Tract 3851,3.528120562,0,4.565594549,67.8,3.1,18.2,0,57.6,6.6,23.9,0.5,11.77528973,7.412764017,7.412764017,70,0,32.3943662,0,9.351841,7.894736842,7.894736842
06013385200,Census Tract 3852,2.613071509,0,4.701511245,71.5,4.5,27,5.2,49,5.8,36.3,1.4,11.53674941,7.374001859,7.374001859,15,0,44.44444444,26.85185185,9.351841,11.76470588,11.76470588
06013386000,Census Tract 3860,1.514539744,0,4.700281028,43,9.1,38.3,14.5,35.7,13.4,32.8,1.1,10.9518411,7.309212366,7.309212366,57,30,51.79924242,29.64015152,9.351841,13.63636364,25
06013387000,Census Tract 3870,3.090438331,0,4.538000661,49.4,6.9,29.3,4.8,57.6,6.9,27.7,0.9,11.12768936,7.185387016,7.185387016,56,0,51.70556553,27.10951526,9.351841,5.084745763,5.084745763
06013388000,Census Tract 3880,2.445144639,0,4.37471012,52.9,5.9,24.7,6.1,57.6,2.9,30.3,0.3,11.37822768,7.760893196,7.760893196,94,0,33.79549393,14.3847487,9.351841,4.081632653,4.081632653
06013389100,Census Tract 3891,0.394021758,0,4.200665952,62.2,7.6,35.7,3.8,57.1,3.4,30.1,0.2,11.28390216,7.72841578,7.72841578,28,0,38.98635478,17.73879142,9.351841,9.677419355,9.677419355
06013389200,Census Tract 3892,2.355267526,0,4.289048586,56.9,6.1,43.5,11.3,31.9,10.7,42.4,1.6,10.78684178,7.473637108,7.473637108,98,23,46.78624813,21.67414051,9.351841,2.97029703,3.846153846
06013390100,Census Tract 3901,3.006834269,0,4.374843746,62.6,2.2,25.4,0,67,4.6,19.8,0.2,11.5799484,7.890956716,7.890956716,66,0,30.08130081,13.82113821,9.351841,8.333333333,8.333333333
06013390200,Census Tract 3902,2.552357856,0,4.161553484,75.7,7.3,18.4,0,72.7,3.1,17.6,0,11.49109899,7.426549072,7.426549072,22,0,37.39130435,3.47826087,9.351841,21.42857143,21.42857143
06013391000,Census Tract 3910,3.203719105,0,4.161984835,85,2.5,12.3,2.7,79.5,1.6,14.7,0,11.82224671,6.875232087,6.875232087,43,0,32.48407643,32.48407643,9.351841,10.41666667,10.41666667
06013392000,Census Tract 3920,3.669338789,0,4.18241567,82.9,2.4,16.9,5.5,77,1.9,12.5,0.6,11.94398684,7.98752448,7.98752448,5,0,30.3030303,6.060606061,11.489328,37.5,37.5
06013392200,Census Tract 3922,4.51731491,0,5.472332138,23.8,4.1,36.9,10.3,43.5,14.6,23,0.9,11.21948015,7.478169694,7.478169694,188,0,54.78011472,27.43785851,11.489328,4.081632653,4.081632653
06013392300,Census Tract 3923,5.169005296,0,5.536290927,54.6,1.7,36.3,3.4,16.8,12.8,62.6,0,11.78581111,7.047517221,7.047517221,0,0,72.11538462,37.01923077,11.489328,100,100
06001400100,Census Tract 4001,3.892190204,0,4.205440056,79.7,3.5,26.5,2.2,72.7,3,16.5,0,12.06745979,7.327780538,7.327780538,88,0,18.8172043,13.97849462,11.489328,2.222222222,2.222222222
06001400200,Census Tract 4002,1.918913699,0,3.930427351,82.9,1.6,11.7,1.3,80.3,0.6,8.7,0.2,11.86221521,7.212294469,7.212294469,33,0,18.81188119,3.300330033,11.489328,10.81081081,10.81081081
06001400300,Census Tract 4003,2.029652403,0,4.004149486,68.8,7,18.6,1.6,69.1,11.6,11.4,0.9,11.3456659,7.11395611,7.11395611,86,43,31.24098124,11.18326118,11.489328,14.85148515,25.86206897
06001400400,Census Tract 4004,2.394833825,0,3.737068884,75.5,2.5,8.9,1.2,70.6,9.9,11,0.6,11.53650526,7.051855623,7.051855623,70,52,37.98033959,11.88561215,11.489328,17.64705882,45.45454545
06001400500,Census Tract 4005,2.4401558,0,3.570710303,61.9,4.9,17,6.1,62,25.2,3.7,0.6,11.23898849,7.211556733,7.211556733,70,24,42.74661509,19.72920696,11.489328,26.31578947,35.21126761
06001400600,Census Tract 4006,2.991598451,0,3.813612602,55.3,11.1,13.2,3,41.4,35.9,8.5,0.3,11.01541086,7.249925537,7.249925537,39,20,47.89915966,34.73389356,11.489328,17.0212766,29.62962963
06001400700,Census Tract 4007,2.931700179,0,3.772760835,40.9,6.4,11.1,14.5,46.4,37.1,2.6,2,10.58693787,7.368339686,7.368339686,167,90,63.52253756,34.22370618,27.03497,12.56544503,23.76237624
06001400800,Census Tract 4008,3.20804391,0,3.705744546,49.7,8.1,19.3,3.3,44.2,31.5,12.4,0.2,11.00019803,7.044905117,7.044905117,214,86,47.76422764,21.13821138,11.489328,7.359307359,11.72413793
06001400900,Census Tract 4009,3.309227285,0,3.877924019,41.6,3.8,14.3,9.5,44.7,32.8,8.3,0.4,10.95085918,7.11395611,7.11395611,124,16,45.46722455,29.28870293,11.489328,3.125,3.571428571
06075040100,Census Tract 401,4.326947498,0,4.170975562,64.4,3.6,27.6,6.9,58.9,0.9,35.4,0.5,11.3224427,7.197435354,7.197435354,125,0,32.72131148,15.01639344,11.489328,16.10738255,16.10738255
06001401000,Census Tract 4010,2.163079653,0,4.102311628,33.2,6.5,12.2,21.3,37.7,35.2,3.1,1.5,10.7092042,6.842683282,6.842683282,239,63,61.3416714,42.06935759,11.489328,12.13235294,15.78947368
06001401100,Census Tract 4011,1.791006331,0,4.151700499,57.1,10,10.9,8.3,57.8,17,15,0,10.99373159,6.823286122,6.823286122,87,35,43.68686869,21.71717172,11.489328,17.14285714,25.71428571
06001401200,Census Tract 4012,2.718219509,0,4.19561134,62.1,9.7,15,1.4,63,14.3,7.1,0.7,11.26706329,6.90475077,6.90475077,31,21,34.79349186,19.39924906,11.489328,29.54545455,56.52173913
06001401300,Census Tract 4013,2.796436345,0,4.409981582,33.5,10.1,25.7,15.6,37,32.7,17.8,0.9,10.51292698,6.987490247,6.987490247,123,60,47.50673854,19.8787062,11.489328,2.380952381,4.545454545
06001401400,Census Tract 4014,2.79056636,0,4.347282218,18.6,9.8,23.8,34.6,32.6,39.4,9,3.1,10.25878154,7.088408779,7.088408779,250,111,55.48387097,39.59677419,11.489328,5.303030303,9.150326797
06001401500,Census Tract 4015,3.163402619,0,4.312622666,31,6.9,16.4,15.9,41.8,38.9,7.3,1.1,10.78911287,6.809039306,6.809039306,215,38,58.16993464,30.88235294,11.489328,4.867256637,5.85106383
06001401600,Census Tract 4016,3.252157298,0,4.42703466,32.6,5.8,23,25.5,41.9,32.8,10.7,3.5,10.54391938,7.291656209,7.291656209,138,20,57.2425829,37.52181501,27.03497,1.428571429,1.666666667
06001401700,Census Tract 4017,3.698034998,0,4.616851907,45.8,5.1,25.5,22.3,45.4,24,10.3,0,11.18976819,6.81014245,6.81014245,110,58,45.99447514,31.7679558,11.489328,10.56910569,20
06001401800,Census Tract 4018,2.262867775,0,4.637145446,31.5,13.7,15,41.2,32.5,43.6,2.3,0,10.19638102,6.769641977,6.769641977,93,38,57.53424658,38.86986301,11.489328,7,11.29032258
06075040200,Census Tract 402,4.440931337,0,4.317589865,55.7,6,34,2.6,53,1.8,35.7,0,11.25803322,6.52649486,6.52649486,127,0,41.69994295,18.99600685,11.489328,13.01369863,13.01369863
06001402200,Census Tract 4022,1.292816159,0,4.671822312,27.8,9.6,20.6,25,40.4,31.9,14.2,2.2,10.63344871,6.517671273,6.517671273,108,36,60.67615658,34.34163701,11.489328,6.896551724,10
06001402400,Census Tract 4024,3.123257378,0,4.526304783,24.6,10.1,21.1,23.4,24.7,57.6,10.9,0.9,10.30343748,7.023758955,7.023758955,31,0,53.37243402,26.49071359,11.489328,16.21621622,16.21621622
06001402500,Census Tract 4025,2.796609698,0,4.552257425,18,15.9,17.5,51.5,16.4,65.7,4.3,0.8,9.854402345,6.634633358,6.634633358,55,26,53.15024233,28.91760905,11.489328,1.785714286,3.333333333
06001402600,Census Tract 4026,2.576458471,0,4.47411286,25,9.1,52.7,40.1,21.4,25.7,47,0.2,9.916897239,6.735780014,6.735780014,25,20,44.83394834,19.74169742,11.489328,7.407407407,28.57142857
06001402700,Census Tract 4027,2.662958167,0,4.523522595,28.9,5.8,11.3,36.6,36.6,36.2,10.1,1.9,10.60085083,6.248042875,6.248042875,61,42,51.61839864,31.00511073,11.489328,6.153846154,17.39130435
06001402900,Census Tract 4029,1.085091395,0,4.366557833,36.8,4.4,46.1,22.1,26.5,20.5,38.4,3.3,10.35198022,7.292337176,7.292337176,29,20,48.69976359,18.79432624,11.489328,3.333333333,10
06001403000,Census Tract 4030,1.385989642,0,4.294820641,24.6,5.8,68.8,14.3,7.6,4.4,82.3,3.4,9.776165414,6.972606251,6.972606251,281,0,47.34219269,28.82059801,11.489328,2.090592334,2.090592334
06001403100,Census Tract 4031,1.744944706,0,4.388420346,38.5,3.5,37.3,25.4,28.5,17.5,43.3,2.4,10.98952106,6.930494766,6.930494766,10,0,44.48742747,19.34235977,11.489328,16.66666667,16.66666667
06001403300,Census Tract 4033,1.674289349,0,4.120236062,46.5,6.4,52.4,19.9,23.5,9.6,54.5,0.5,10.95192872,7.227662499,7.227662499,133,46,61.14421931,30.5125149,11.489328,16.875,23.68421053
06001403400,Census Tract 4034,2.729472896,0,4.241052752,56.4,3.7,27.7,2.2,41.4,22.3,25.2,1.1,10.6685367,7.094234846,7.094234846,324,97,46.98746462,20.25879499,11.489328,1.219512195,1.731601732
06001403501,Census Tract 4035.01,3.022383611,0,4.442239789,46,3.8,28.4,16.1,37,24.6,23,1.6,10.59663473,7.139660336,7.139660336,200,129,50.47705588,24.21626533,11.489328,1.960784314,5.333333333
06001403502,Census Tract 4035.02,3.107738218,0,4.451398069,57.4,7.7,23.1,6.4,54.6,20.3,16.2,0,11.01862914,7.358830898,7.358830898,83,0,40.02145923,20.17167382,11.489328,3.488372093,3.488372093
06001403600,Census Tract 4036,3.239949016,0,4.388874796,59.3,5.6,26.8,14.2,43,30.7,11.9,0.8,11.05196879,7.299121463,7.299121463,199,32,31.53409091,12.21590909,11.489328,2.926829268,3.468208092
06001403701,Census Tract 4037.01,2.799671161,0,4.373058405,64.1,1.2,19.1,16.3,62.4,17.2,8.7,0,11.06732563,7.170888479,7.170888479,99,36,39.24050633,14.25716189,11.489328,4.807692308,7.352941176
06001403702,Census Tract 4037.02,3.270371848,0,4.300928024,71.3,3,8.7,0,62.1,8.6,13.8,1.8,11.18738921,7.127693699,7.127693699,55,0,36.99421965,18.84393064,11.489328,5.172413793,5.172413793
06001403800,Census Tract 4038,3.792094083,0,4.390916505,76.4,4,13.2,1.6,71,7.6,11.6,0,11.36500533,7.252053952,7.252053952,74,38,35.73200993,14.1439206,11.489328,10.84337349,20
06001403900,Census Tract 4039,3.549655059,0,4.443773327,65.5,6.9,21.6,4.3,56.8,17.4,17.5,0.3,11.06074604,7.109062136,7.109062136,0,0,50.95497954,25.579809,11.489328,100,100
06001404000,Census Tract 4040,3.149822375,0,4.380483417,69.3,5.5,22.2,1.4,63.2,6.5,10.7,1.3,11.19643231,7.651595574,7.651595574,109,51,29.08777969,10.67125645,11.489328,4.385964912,7.936507937
06001404101,Census Tract 4041.01,3.15430318,0,4.291588909,72.5,6.2,15.3,1.5,70.4,5.5,11.9,0.3,11.16824967,7.394493107,7.394493107,147,76,44.14141414,24.64646465,11.489328,2,4.054054054
