GEOID,Census_Tract,year,rent_aff_1,rent_aff_2,log_median_rent,log_median_house_price,percent_airbnb_all_rentals,percent_airbnb_active_rentals,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_white,percent_african_american_or_black,percent_asian,percent_other_races,log_MHI,rental_units,vacant_rental
6075022902,Census Tract 229.02,,21.5419501,24.4897959,7.29301768,13.5146757,0,0,45.97642235,6,28.29268293,15.9,66.46,8.82,7.56,17.15,11.448387,441,83
6075022903,Census Tract 229.03,,11.6169545,31.2401884,7.380879036,13.42202343,0,0,42.65323258,5.9,37.1972877,19.8,54.44,2.2,13.66,29.71,11.195169,637,48
6075023001,Census Tract 230.01,,33.0769231,40.2564103,7.070724107,13.16158409,0,0,18.53165939,7.8,55.57394002,23.2,15.7,14.62,65.87,3.81,10.909016,390,96
6075023003,Census Tract 230.03,,18.5758514,26.625387,7.452402451,13.12914036,0,0,23.99623588,7.9,44.15197986,11.6,15.06,34.42,42,8.51,11.350912,323,71
6075023102,Census Tract 231.02,,38.8132296,21.7898833,6.561030666,12.89143964,0,0,16.20353663,10.6,12.03285421,39.3,9.49,66.04,12.87,11.6,10.474185,1028,38
6075023103,Census Tract 231.03,,25.4201681,22.8991597,6.056784013,12.85839783,0,0,16.73212883,14.9,10.49761418,47.6,12.71,50.61,3.1,33.57,9.792277,952,83
6075023200,Census Tract 232,,18.487395,44.8739496,7.072421901,13.07945588,0,0,16.98459281,9.9,32.50752489,26.8,25.65,45.52,16.51,12.32,10.653582,595,112
6075023300,Census Tract 233,,35.6643357,21.3286713,6.786716951,13.09231646,0,0,23.62919132,7.5,65.13216513,10.6,14.67,9.95,67.03,8.35,11.162659,286,166
6075023400,Census Tract 234,,18.2481752,18.9781022,6.51174533,13.14295001,0,0,12.6022126,11.4,42.41686942,25.7,12.57,21.92,22.6,42.9,10.875043,548,144
6075025100,Census Tract 251,,20.1183432,21.5976331,7.458762692,13.56845846,0,0,62.72595806,6.1,20.69370958,8.1,66.7,6.76,17.52,9.02,11.472343,338,38
6075025200,Census Tract 252,,10.9952607,18.6729858,7.443663683,13.67820061,0,0,64.25720621,8.8,14.6550277,7.8,65.22,3.79,10.07,20.92,11.453929,1055,113
6075025300,Census Tract 253,,23.8613861,16.4356436,7.363913501,13.5785216,0,0,54.45349817,3.4,29.08011869,9.4,64.54,3.82,11.93,19.71,11.575233,1010,192
6075025401,Census Tract 254.01,,37.2204473,12.1405751,7.103322063,13.58130606,0,0,47.29842062,7.3,29.51357804,10.2,52.43,8.8,9.7,29.07,11.466683,626,179
6075025402,Census Tract 254.02,,30.4347826,4.6035806,7.252053952,13.58534239,0,0,58.19964349,6.8,35.41223,2.5,54.97,2.04,23.85,19.14,11.533365,391,26
6075025403,Census Tract 254.03,,38.0952381,25.170068,7.241366283,13.44110798,0,0,29.60979342,11.4,46.43902439,12.6,46.17,8.94,23.59,21.31,11.200869,735,94
6075025500,Census Tract 255,,14.1951838,27.756654,7.483244416,13.40014662,0,0,35.4303548,4.9,42.68629255,5.2,35.05,0.79,37.61,26.54,11.388144,789,29
6075025600,Census Tract 256,,25.4385965,35.5263158,7.118016204,13.27095578,0,0,25.57569819,5.3,51.39835066,8,27.91,2.56,56.27,13.25,11.16453,456,106
6075025701,Census Tract 257.01,,13.0346232,26.0692464,7.275172319,13.2946346,0,0,20.77464789,5,45.21110242,13.1,28.19,5.69,57.99,8.13,11.297155,491,33
6075025702,Census Tract 257.02,,39.9631676,24.1252302,7.275172319,13.26559755,0,0,19.08701854,4.2,61.08466156,10.2,19.89,3.25,58.62,18.24,11.015427,543,101
6075025800,Census Tract 258,,30.4964539,49.2907801,7.045776577,13.31050132,0,0,22.73371105,6.6,49.94984955,23.6,24.87,5.42,49.95,19.76,10.858672,282,42
6075025900,Census Tract 259,,29.368932,31.0679612,7.535830463,13.37870957,0,0,40.01916321,6,42.94294294,5.7,27,8.93,49.85,14.21,11.375822,412,89
6075026001,Census Tract 260.01,,23.0654762,42.5595238,7.208600338,13.24422697,0,0,21.39593909,5.4,58.13142438,15.1,32.42,2.99,37.13,27.46,11.063775,672,192
6075026002,Census Tract 260.02,,51.4492754,9.7826087,7.38274645,13.31347948,0,0,26.43442623,3.5,50.35221189,6.8,37.02,4.09,37.31,21.58,11.1358,276,53
6075026003,Census Tract 260.03,,32.2134387,31.2252964,7.40367029,13.22365563,0,0,20.51012359,6.9,60.25112811,4.5,35.08,0.69,47.13,17.11,10.933393,506,63
6075026004,Census Tract 260.04,,16.5837479,39.9668325,7.252762418,13.31447023,0,0,25.74563872,7.8,57.38514384,11.4,35.14,1.67,50.67,12.52,11.019154,603,28
6075026100,Census Tract 261,,16.0526316,41.3157895,7.201916318,13.31694283,0,0,24.42642405,7.8,59.58563928,9.7,24.66,1.15,57.81,16.38,11.009886,760,10
6075026200,Census Tract 262,,35.9177215,17.5632911,7.213768308,13.3126531,0,0,28.47440782,6.8,57.4679039,8.5,23.66,1.16,62.5,12.69,11.254077,632,114
6075026301,Census Tract 263.01,,38.2943144,18.5618729,7.239214974,13.29007878,0,0,24.06356413,5.5,57.32020548,11.6,27.53,1.03,50.36,21.08,10.904671,598,21
6075026302,Census Tract 263.02,,26.4925373,16.0447761,7.303843225,13.22383635,0,0,32.75052192,9.1,42.19074599,5.7,30.35,2.23,50.97,16.45,11.131387,536,35
6075026303,Census Tract 263.03,,9.2964824,45.7286432,7.322510434,13.28022146,0,0,17.39248775,10.5,58.30382106,11.5,31.33,2.11,53.01,13.55,11.267843,398,63
6075026401,Census Tract 264.01,,25.5754476,39.3861893,6.850126166,13.07736601,0,0,13.12910284,10.8,55.36559705,13.9,9.15,12.94,66.39,11.52,10.72439,391,0
6075026402,Census Tract 264.02,,20.4379562,21.1678832,7.395107547,13.202283,0,0,28.63164721,4.9,50.83032491,5,15.64,12.42,61.49,10.45,11.233251,274,32
6075026403,Census Tract 264.03,,18.4834123,36.7298578,7.123672785,13.13488466,0,0,19.70138383,8.5,64.23167232,16.5,10.59,4.41,72.89,12.11,10.688279,422,102
6075026404,Census Tract 264.04,,28.7096774,34.1935484,6.981934677,12.95819603,0,0,10.92896175,10.4,53.91760905,16.5,16.6,18.66,54.85,9.89,10.870738,310,83
6075030101,Census Tract 301.01,,33.0939948,18.9295039,7.419979924,13.66189307,0,0,68.34327197,4.6,22.10236887,14.3,68,2.12,21.17,8.71,11.203529,1532,66
6075030102,Census Tract 301.02,,14.8556876,14.2614601,7.569411792,13.75925762,0,0,83.22751323,3,18.07228916,7.3,67.93,1.89,19.54,10.63,11.657086,1178,118
6013301000,Census Tract 3010,,15.4639175,23.7113402,7.119635638,12.3796057,0,0,17.97265755,6.2,9.44333996,7.3,78.95,5.22,4.5,11.33,10.840678,388,329
6075030201,Census Tract 302.01,,13.8847858,15.5834564,7.43543802,13.68801804,0,0,65.61311092,5.4,30.80783939,9.1,60.13,0.19,32.55,7.12,11.372226,1354,88
6075030202,Census Tract 302.02,,15.6565657,17.9924242,7.461065514,13.72108998,0,0,67.70053476,2.9,27.53724395,12.8,58.68,1.96,25.86,13.5,11.432854,1584,153
6013302005,Census Tract 3020.05,,24.3820225,48.2022472,6.997595983,12.10459348,0,0,8.125145926,7.6,17.05760095,23.1,62.56,7.51,6.87,23.06,10.801553,890,141
6013302006,Census Tract 3020.06,,48.1283422,0,7.43543802,12.29499885,0,0,12.54084967,8.5,12.70358306,0.5,79.68,1.43,5.44,13.46,11.281069,187,50
6013302007,Census Tract 3020.07,,14.229249,29.2490119,7.349873705,12.45838657,0,0,15.27991782,8.5,19.92018623,8.2,68.11,9.73,6.07,16.1,11.160015,506,146
6013302008,Census Tract 3020.08,,45.083014,7.2796935,7.19142933,12.58621995,0,0,19.32274727,8.4,20.72234763,6.2,59.45,13.45,11.19,15.91,11.373089,783,76
6013302009,Census Tract 3020.09,,14.6341463,31.300813,7.507690078,12.60551968,0,0,28.57911733,7.1,25.70362308,15.9,31.04,23.78,18.19,26.99,11.429685,738,90
6013302010,Census Tract 3020.10,,13.9303483,37.3134328,7.50659178,12.51024304,0,0,17.48036347,5.7,12.00961538,7.9,79.32,3.88,7.48,9.33,11.491978,402,116
6075030301,Census Tract 303.01,,21.5073529,23.8970588,7.466227556,13.75480468,0,0,68.15618221,1,27.6203966,7.6,52.25,0.83,39.52,7.4,11.526996,1088,245
6075030302,Census Tract 303.02,,5.3254438,32.8402367,7.338888134,13.69931376,0,0,66.28591208,5.4,40.75203252,10.1,45.91,0.71,47.36,6.02,11.738841,338,17
6013303102,Census Tract 3031.02,,18.5828877,24.0641711,7.129297549,12.84897861,0,0,27.66397683,5.4,25.77907118,11.5,67.79,6.39,13.99,11.82,11.357464,748,171
6013303103,Census Tract 3031.03,,24.4810308,22.1188261,7.482118924,12.54966235,0,0,22.82425173,6.8,15.15603167,10.1,74.97,4.79,3.44,16.8,11.286276,1397,223
6013303201,Census Tract 3032.01,,23.9087302,38.2936508,7.553810852,12.68354829,0,0,24.86563389,6.6,19.63282128,9.1,49.93,17.09,9.72,23.27,11.398502,1008,106
6013303202,Census Tract 3032.02,,32.6754386,47.1491228,7.539558829,12.81202661,0,0,33.88787603,5.1,7.390173806,3.3,79.29,0.81,8.49,11.41,11.524894,456,0
6013303203,Census Tract 3032.03,,20.3252033,39.0243902,7.649692624,12.962664,0,0,39.68572995,5.2,12.28880378,5.3,69.79,9.5,10.39,10.33,11.430011,492,62
6013303204,Census Tract 3032.04,,53.0685921,16.0649819,7.381501895,12.43280973,0,0,13.38912134,8.1,19.61616162,5.6,87.52,3.39,2,7.09,11.021984,554,84
6013303205,Census Tract 3032.05,,24.6612466,9.2140921,7.541152455,12.81284461,0,0,31.39676465,2.9,12.36878715,3.5,82.77,0.85,7.42,8.95,11.375684,369,189
6075030400,Census Tract 304,,23.0769231,18.8328912,7.292337176,13.81551056,0,0,65.94240838,4.8,35.16909998,12,47.92,2.05,42.12,7.91,11.904805,377,89
6013304001,Census Tract 3040.01,,11.627907,45.1827243,7.649692624,12.99725357,0,0,34.06456954,4.3,11.5920398,7.9,69.6,2.66,17.86,9.88,11.510292,301,104
6013304002,Census Tract 3040.02,,19.5020747,4.5643154,7.22620901,12.71409434,0,0,11.0738255,4.1,18.19515774,2,95.45,0.66,0.66,3.23,11.201634,241,35
6013304003,Census Tract 3040.03,,18.1818182,9.7727273,7.560080465,12.91015977,0,0,27.25952813,5.7,8.177868643,11.1,82.24,9.23,3.37,5.16,11.229408,440,191
6013304004,Census Tract 3040.04,,27.4725275,0,7.544861069,13.21730985,0,0,32.71563342,8.1,4.276234947,2.1,89.63,0.39,0.32,9.66,11.651069,182,270
6013304005,Census Tract 3040.05,,26,18.6666667,7.649692624,12.64947559,0,0,31.56404812,5.8,8.905275099,4.5,83.04,1.76,3.97,11.23,11.664255,450,109
6075030500,Census Tract 305,,26.5625,10.9375,7.297768283,13.62845783,0,0,63.89027431,3.3,26.65486726,8.5,59.22,7.65,21.03,12.11,11.614706,256,75
6013305000,Census Tract 3050,,30.1822323,27.2779043,6.983789965,12.09625778,0,0,7.450242066,10.1,17.11669035,27.6,58.39,15.96,1.91,23.73,10.583499,1756,342
6075030600,Census Tract 306,,34.1317365,5.988024,7.649692624,13.73581779,0,0,63.20224719,7,19.71950701,3.1,65.7,0.59,26.26,7.44,11.884489,167,0
6013306002,Census Tract 3060.02,,23.3160622,10.3626943,7.074116816,12.14046689,0,0,16.80952381,6.4,18.56164384,8.2,66.54,5.79,7.74,19.93,11.079138,193,37
6013306003,Census Tract 3060.03,,23.1292517,42.5170068,7.122059882,12.18280402,0,0,13.06451613,8.2,13.01435407,23.3,59.27,13.74,4.52,22.47,10.734547,882,122
6013306004,Census Tract 3060.04,,12.3844732,42.3290203,7.202661197,12.25771588,0,0,11.8708452,9.5,15.03159295,18.4,64.52,18.39,2.76,14.33,10.985598,541,201
6075030700,Census Tract 307,,30.8962264,3.7735849,7.649692624,13.66025927,0,0,63.76811594,3.3,23.59160029,6.1,58.46,0.9,25.76,14.87,11.712768,424,146
6013307101,Census Tract 3071.01,,45.1193059,24.5119306,7.253470383,12.31088301,0,0,13.27853304,4,14.00733608,13.4,68.57,10.04,2.77,18.62,11.081573,461,90
6013307102,Census Tract 3071.02,,28.3251232,46.7980296,7.198183577,11.90834024,0,0,4.891304348,10.1,22.65032107,25.3,69.74,4.98,0.84,24.44,10.648634,812,263
6013307201,Census Tract 3072.01,,23.6928105,39.2156863,6.889591308,12.10845982,0,0,11.48129165,12.7,21.21929565,19.9,56.82,16.01,4.91,22.26,10.635904,612,35
6013307202,Census Tract 3072.02,,25.388601,39.8100173,6.946013991,11.38053628,0,0,7.94188862,14.7,26.84680218,31.2,28.56,29.95,5.88,35.62,10.391976,1158,312
6013307204,Census Tract 3072.04,,23.796034,38.8101983,7.416378479,12.189435,0,0,11.25635439,3.4,19.39540508,19,61.28,11.75,3.97,23,10.862052,353,70
6013307205,Census Tract 3072.05,,29.6352584,34.2705167,7.129297549,12.00701176,0,0,15.17509728,5.2,22.53869969,14.2,51.07,19.97,9.66,19.3,10.840189,1316,308
6075030800,Census Tract 308,,16.4345404,19.2200557,7.532623619,13.81551056,0,0,70.82852527,4.4,26.7623096,2.3,59.25,1.77,30.39,8.59,11.785826,359,250
6013308001,Census Tract 3080.01,,32.4175824,26.510989,7.248504072,12.20206462,0,0,13.76701967,12.3,13.93124066,11.9,67.17,11.36,6.76,14.71,11.01666,728,226
6013308002,Census Tract 3080.02,,25,23.7903226,7.649692624,12.48066948,0,0,27.74401144,7.1,17.0212766,4.4,54.49,14.13,16.74,14.64,11.542086,248,186
6075030900,Census Tract 309,,10.3139013,6.2780269,7.649692624,13.81551056,0,0,65.19936834,3.5,24.49010425,5.1,49.22,2.7,40.91,7.16,11.887766,223,142
6013309000,Census Tract 3090,,30.0904977,45.2488688,7.006695227,12.33534498,0,0,22.39876986,10.7,17.85944552,19.6,30.53,46.2,8.12,15.15,11.11696,442,67
6075031000,Census Tract 310,,15.9763314,25.147929,7.649692624,13.66468767,0,0,57.60831889,5.5,34.50854701,5.3,52.14,4.27,31.65,11.94,11.611077,338,40
6013310000,Census Tract 3100,,30.1703163,37.1046229,6.962243464,12.20607265,0,0,9.383070301,8.9,33.65228673,21.5,34.61,19.46,7.69,38.24,10.740259,822,143
6075031100,Census Tract 311,,19.9199199,16.016016,7.649692624,13.49585611,0,0,57.7798683,4.1,30.39987882,8.2,53.91,7.09,30.29,8.71,11.55916,999,123
6013311000,Census Tract 3110,,29.6296296,36.8760064,7.072421901,12.19854438,0,0,8.244589488,15.1,29.70932427,18.9,28.54,19.55,14.89,37.01,10.82393,621,106
6075031201,Census Tract 312.01,,21.0169492,37.2881356,7.400620577,13.34646647,0,0,30.02462588,10.9,50.29990236,14.2,22.12,5.23,60.92,11.73,11.208829,590,96
6075031202,Census Tract 312.02,,36.5517241,33.7931034,7.449498005,13.33440554,0,0,21.86924494,9.2,48.79275654,14.7,16.63,18.21,50.54,14.62,11.179241,290,27
6013312000,Census Tract 3120,,22.6012793,29.424307,6.703188113,12.04060821,0,0,9.305654975,8.7,27.47061384,32.6,39.23,35,7.66,18.11,10.445085,469,80
6075031301,Census Tract 313.01,,42.0338983,20.3389831,7.290292882,13.36201,0,0,34.30749682,4.9,39.33073573,9,22.3,22.3,44.49,10.91,11.465331,295,117
6075031302,Census Tract 313.02,,14.7919877,39.7534669,7.560080465,13.19300822,0,0,35.734397,8.4,42.35835582,20.1,21.85,14.35,48.14,15.66,11.094436,649,34
6013313101,Census Tract 3131.01,,26.5347885,26.8758527,7.14440718,12.09458227,0,0,18.92160764,6,32.27075954,24.6,38.83,14.53,16.23,30.41,10.694442,1466,173
6013313102,Census Tract 3131.02,,27.8969957,36.0515021,7.283448229,12.32518813,0,0,22.54688181,5.9,21.54171067,9,38.52,36.93,7.81,16.74,11.086717,466,169
6013313103,Census Tract 3131.03,,18.0974478,25.1740139,7.376508126,12.58656177,0,0,23.19027445,6.5,26.87569989,10.8,40.51,15.42,18.32,25.76,11.327186,862,69
6013313203,Census Tract 3132.03,,24.1106719,26.0869565,7.43838353,12.39586622,0,0,15.23046092,5.3,31.37996219,9.3,48.68,3.37,13.42,34.53,11.072947,253,24
6013313204,Census Tract 3132.04,,31.1432326,33.9027595,7.082548569,12.49162746,0,0,19.67213115,8.1,31.94546794,15.8,36.99,13.76,12.21,37.03,11.111104,761,109
6013313205,Census Tract 3132.05,,45.4545455,37.1212121,7.483244416,12.2155278,0,0,23.65930599,10.9,39.47494033,12,41.86,4.25,33.99,19.9,11.323011,132,0
6013313206,Census Tract 3132.06,,22.7576975,27.8447122,7.177018766,12.14897305,0,0,7.127166219,6.8,37.51642576,29.5,41.84,22.13,9.17,26.87,10.937917,747,93
6075031400,Census Tract 314,,21.5208034,33.1420373,6.924612396,13.22148447,0,0,20.96172718,7.6,52.96442688,17.1,24,15.45,47.2,13.35,10.979241,697,135
6013314102,Census Tract 3141.02,,18.9781022,48.6618005,7.247080585,12.00701176,0,0,10.96792669,11.8,38.21195556,20.4,38.39,11.55,12.5,37.56,10.885191,411,124
6013314103,Census Tract 3141.03,,30.3061224,33.9795918,7.053585727,12.12702944,0,0,15.67666871,15.2,32.4932341,30.6,32.66,21.53,11.57,34.24,10.661064,980,51
6013314104,Census Tract 3141.04,,30.3676471,43.8970588,6.88857246,11.67504431,0,0,13.09552895,15.2,29.12978347,32.9,52.57,15.82,8.66,22.95,10.475314,1360,191
6013314200,Census Tract 3142,,32.6153846,34.7692308,7.260522598,11.71013563,0,0,8.340080972,8.7,44.21956455,28.1,54.35,2.81,7.41,35.43,10.667769,650,146
6013315000,Census Tract 3150,,35.5555556,39.3650794,7.438971592,12.52416267,0,0,32.13462425,9.2,16.74733785,12.2,69.7,4.68,11.13,14.49,11.344199,315,86
6013316000,Census Tract 3160,,28.0802292,22.9226361,6.852242569,12.64142013,0,0,22.0713073,5.6,8.477508651,20.7,77.16,12.46,3.98,6.4,10.559919,349,81
6013317000,Census Tract 3170,,27.9320988,25,7.200424893,12.61619357,0,0,33.29404832,8.3,10.7615894,9.3,65.98,12.09,10.02,11.92,11.169294,648,22
6013318000,Census Tract 3180,,23.2665639,28.9676425,7.027314514,12.83308002,0,0,35.66128328,6.3,9.818535321,7.8,80.01,1.88,4.83,13.29,11.045351,649,208
6013319000,Census Tract 3190,,23.4741784,32.5285044,7.177018766,12.68354829,0,0,19.84038604,6.9,14.05606483,11.6,82.69,2.09,6.84,8.38,11.038271,1491,114
6013320001,Census Tract 3200.01,,21.9148936,25.9574468,7.247080585,12.57591058,0,0,18.22306238,9.6,23.30900243,18.4,70.27,4.72,5.4,19.61,11.037724,470,113
6013320003,Census Tract 3200.03,,28.5714286,16.6666667,7.649692624,12.99883889,0,0,46.35861376,7.3,6.749840051,4.9,77.51,1.18,9.02,12.28,11.73067,126,0
6013320004,Census Tract 3200.04,,17.2494172,24.1258741,7.401841579,12.84976694,0,0,35.33834586,5,13.33751765,5.3,83.4,1.24,8.38,6.98,11.435645,858,56
6013321101,Census Tract 3211.01,,32.5945241,22.1642764,7.509335266,12.83388098,0,0,35.97326312,9,14.56211813,4.3,75.73,4.99,8.55,10.72,11.330828,767,38
6013321102,Census Tract 3211.02,,33.8164251,0,7.649692624,13.09025332,0,0,57.63596227,3.9,12.14212304,5,73.88,0.4,12.42,13.3,11.629641,414,49
6013321103,Census Tract 3211.03,,27.9069767,9.9667774,7.375255778,13.07862045,0,0,46.5840483,4.4,10.3626943,2.9,82.55,2.43,6.81,8.22,11.520536,301,128
6013321200,Census Tract 3212,,19.9346405,33.8235294,7.261927093,12.58073484,0,0,37.36495389,8.4,32.72860546,20.8,61.55,2.58,24.19,11.67,11.04369,1224,196
6013322000,Census Tract 3220,,23.9001189,31.0344828,7.649692624,13.17912171,0,0,53.51769912,6.4,20.82882326,12.9,75.99,3.7,12.05,8.27,11.519285,841,61
6013323000,Census Tract 3230,,19.9029126,27.184466,7.416979621,13.05793152,0,0,51.79153094,8.6,10.15886288,5.5,83.84,0.02,8.17,7.96,11.436465,412,53
6013324001,Census Tract 3240.01,,23.0449251,24.875208,7.26961675,12.88105586,0,0,61.6084604,1.9,37.00554529,11.2,60.24,2.77,25.82,11.16,11.180511,2404,105
6013324002,Census Tract 3240.02,,30.4321729,18.907563,7.154615357,12.9326546,0,0,47.25882973,4.7,23.13153224,9.7,76.93,3.37,13.61,6.09,11.088155,1666,103
6013325000,Census Tract 3250,,24.8831776,26.9859813,7.202661197,13.2610813,0,0,51.55155155,1.9,11.82510179,6.5,87.41,0.6,6.32,5.66,11.251223,856,41
6075032601,Census Tract 326.01,,29.8130841,17.4766355,7.392031568,13.62144025,0,0,47.77777778,4.3,38.27108687,8.4,36.63,0.73,52.41,10.22,11.409641,1070,66
6075032602,Census Tract 326.02,,25.0272035,29.8150163,7.578145472,13.532617,0,0,48.06661022,6.7,38.78854626,13,39.07,0.26,52.11,8.55,11.13615,919,129
6013326000,Census Tract 3260,,21.8836565,46.5373961,7.649692624,13.3844199,0,0,48.42814371,2.2,9.070100143,5.6,89.38,1.92,3.61,5.09,11.492406,361,49
6075032700,Census Tract 327,,16.4367816,18.7356322,7.398786275,13.61986057,0,0,50.71020107,2.8,42.37026648,6.9,36.61,0.01,57.42,5.96,11.388461,870,66
6013327000,Census Tract 3270,,33.8525441,12.98027,7.095893221,11.69357896,0,0,16.44077784,6.9,21.31081624,11.2,73.66,0.74,5.71,19.89,10.829748,963,102
6075032801,Census Tract 328.01,,26.71875,29.21875,7.294377299,13.47863824,0,0,43.18983769,3.4,50.30406227,10.6,29.19,0.54,64.95,5.33,11.299311,640,109
6075032802,Census Tract 328.02,,22.7678571,43.5267857,7.507690078,13.49185583,0,0,42.45647969,4.8,48.46964375,16.2,20.7,2.11,69.52,7.68,11.220351,448,134
6013328000,Census Tract 3280,,28.6129267,31.9535221,7.077498054,12.25913937,0,0,35.03401361,8.9,33.63047002,21.4,58.95,12.12,23.06,5.88,10.316656,1377,34
6075032901,Census Tract 329.01,,11.0124334,30.3730018,7.467371067,13.48908766,0,0,38.72818551,4.7,47.36653529,10.4,32.23,0.84,59.06,7.86,11.222159,563,46
6075032902,Census Tract 329.02,,14.6919431,20.8530806,7.542213463,13.43028916,0,0,43.0764411,6.5,46.18272841,12.6,31.09,1.68,61,6.23,11.397099,422,63
6013329000,Census Tract 3290,,27.7697842,28.4892086,7.370230642,12.58553595,0,0,19.63087248,8.6,18.99326895,12.8,71.57,5.28,6.72,16.43,11.180943,695,135
6075033000,Census Tract 330,,30.1785714,25.9821429,7.518064181,13.62664765,0,0,45.2264691,3.7,41.81299886,12.7,41.96,0.74,51.73,5.56,11.322902,1120,143
6013330000,Census Tract 3300,,23.6130868,27.4537696,7.424761762,12.66760298,0,0,23.86928724,9.2,21.82068491,16,73.6,3.72,8,14.68,11.152916,703,151
6075033100,Census Tract 331,,11.8942731,32.5991189,7.649692624,13.74100251,0,0,61.19446896,6.1,43.19007911,4.8,37.22,0.02,61.66,1.09,11.62827,227,64
6013331000,Census Tract 3310,,17.8825623,26.8683274,7.212294469,12.75158951,0,0,35.67149758,8.8,21.1646429,12,66.85,4.91,11.08,17.16,11.138232,1124,145
6075033201,Census Tract 332.01,,12.8161889,50.9274874,7.44716836,13.22311328,0,0,44.10646388,8.9,18.39546191,46.7,53.97,7.75,17.75,20.53,10.099794,593,166
6075033203,Census Tract 332.03,,24.5956873,34.6361186,7.592870288,13.22311328,0,0,51.00972326,6.3,39.73543628,24.2,47.93,6.94,33.83,11.29,11.053157,1484,111
6075033204,Census Tract 332.04,,24.7995065,36.4589759,7.505492275,13.22311328,0,0,49.90800368,8.8,44.37901499,35.8,45.07,8.11,34.31,12.5,10.483578,1621,73
6013332000,Census Tract 3320,,36.9230769,24.7337278,7.209340257,12.76425884,0,0,26.20141343,4.7,21.43118371,13.1,76.84,0.37,7.53,15.26,11.031998,845,36
6013333101,Census Tract 3331.01,,30.7174888,34.0807175,7.155396302,12.86436955,0,0,25.67857143,6,19.40410616,4.5,75.11,2.73,13.67,8.49,11.187362,446,48
6013333102,Census Tract 3331.02,,33.8278932,8.0118694,7.257707677,12.88689418,0,0,25.82903464,7.9,13.23210412,5.1,80.48,4.77,11.01,3.74,11.29972,337,100
6013333200,Census Tract 3332,,23.7717908,45.6418384,7.649692624,12.941321,0,0,34.92215569,9,15.43240974,3.3,78.29,1.29,4.87,15.55,11.45273,631,0
6013334001,Census Tract 3340.01,,31.6,21.7333333,7.215975003,12.79107767,0,0,30.15463918,5.4,17.37277513,7.7,70.97,5.84,13.09,10.1,11.151783,750,98
6013334004,Census Tract 3340.04,,33.5597826,24.4565217,7.221835825,12.59811473,0,0,38.0455408,10.9,20.09126106,10.3,67.12,6.14,15.51,11.23,11.241773,1472,223
6013334006,Census Tract 3340.06,,18.5454545,28,7.649692624,13.02783289,0,0,51.55086849,3.7,25.86206897,6.3,66.73,2.53,21.2,9.54,11.698641,275,99
6013334200,Census Tract 3342,,15.9292035,23.0088496,7.649692624,13.67337079,0,0,68.34036029,5,15.01930502,3,81.4,2.41,9.56,6.63,11.8191,678,58
6013335000,Census Tract 3350,,11.4285714,45.1948052,7.389563954,12.83414783,0,0,33.76849434,5.9,16.62665066,9.6,76.74,2.67,9.36,11.22,11.207785,385,31
6013336101,Census Tract 3361.01,,25.0971251,36.3636364,7.095064377,12.38212459,0,0,19.09476662,10.6,43.04347826,24,62.92,6.46,11.25,19.37,10.613246,1287,102
6013336102,Census Tract 3361.02,,23.9449134,34.2958685,7.089243155,11.8100627,0,0,19.82482376,8.1,51.03374683,25,59.7,7.44,13.19,19.66,10.574287,2251,320
6013336201,Census Tract 3362.01,,17.5903614,21.9277108,7.126087273,12.56199731,0,0,16.93726937,6.5,38.9846976,13.2,66.75,0,9.96,23.29,11.1709,415,80
6013336202,Census Tract 3362.02,,24.6294989,36.4855328,6.974478911,12.41552287,0,0,13.95833333,6.8,49.43003469,35.8,57.18,5.72,2.4,34.71,10.542205,1417,113
6013337100,Census Tract 3371,,31.0344828,19.8275862,7.275172319,13.16196863,0,0,40.05179111,7.2,20.73490814,7.8,74.98,1.87,13.15,10,11.390758,232,60
6013337200,Census Tract 3372,,27.91587,28.1070746,7.244227516,12.74519414,0,0,35.07462687,7.4,20.66959669,11.4,75.56,5.79,12.41,6.24,11.093052,1046,149
6013337300,Census Tract 3373,,23.364486,6.3084112,7.309881486,13.37016052,0,0,53.12042906,3.7,14.83380481,0.9,75.51,3.57,11.49,9.42,11.750366,428,211
6013338101,Census Tract 3381.01,,19.0831557,40.0852878,7.143617603,12.66001041,0,0,19.99360205,7.8,36.32927341,29,61.15,5.86,6.87,26.12,10.820118,938,152
6013338102,Census Tract 3381.02,,26.2411348,10.6382979,7.538494999,13.06769598,0,0,47.76228907,8.5,16.39388248,4.6,73.33,1.64,15.08,9.95,11.443929,141,101
6013338201,Census Tract 3382.01,,11.25,14.375,7.224753406,13.34742509,0,0,63.38134951,3.4,20.83333333,7,79.11,0.48,14.43,5.98,11.611784,160,66
6013338203,Census Tract 3382.03,,15.5465037,11.1337407,7.380879036,12.87004845,0,0,68.50249148,7.5,20.75,6.7,71.69,2.29,16.96,9.06,11.36902,1473,149
6013338204,Census Tract 3382.04,,18.5398655,10.2785783,7.456454555,13.02739314,0,0,68.1931206,3.4,28.7291907,3.1,73.71,0.66,19.89,5.74,11.4368,1041,163
6013338301,Census Tract 3383.01,,33.0645161,29.8387097,7.649692624,13.5644818,0,0,61.85324553,2.9,19.50083195,4.4,80.4,0.4,14.61,4.59,11.799044,124,56
6013338302,Census Tract 3383.02,,28.8065844,23.0452675,7.649692624,13.60959279,0,0,67.44294364,3.9,13.77118644,6.3,77.54,2.56,8.64,11.26,11.807794,243,18
