GEOID,Census_Tract,year,rent_aff_1,rent_aff_2,log_median_rent,log_median_house_price,percent_airbnb_all_rentals,percent_airbnb_active_rentals,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_white,percent_african_american_or_black,percent_asian,percent_other_races,log_MHI,rental_units,vacant_rental
6001405600,Census Tract 4056,2013,29.4532628,26.0141093,6.945051064,12.79274758,0,0,39,10.1,34.5,18.3,30.04,30.04,34.26,5.66,10.735048,1134,91
6001405700,Census Tract 4057,2013,19.5095949,29.8507463,6.905753276,12.70229212,0,0,20.9,9.4,26.9,14.1,16.68,34.84,33.29,15.20,10.725973,938,260
6001405800,Census Tract 4058,2013,29.1172596,37.9446640,6.959398512,12.40982948,0,0,20,8.8,39.5,34.1,13.54,16.87,50.13,19.46,10.776683,759,92
6001405901,Census Tract 4059.01,2013,25.1148545,41.1944870,6.887552572,12.82476564,0,0,8.2,13.9,51.1,41.9,14.05,11.17,53.90,20.88,10.485340,653,207
6001405902,Census Tract 4059.02,2013,22.7793696,30.6590258,6.843749949,12.50654754,0,0,11.7,7.1,46.1,32.1,21.11,16.24,41.20,21.46,10.547444,698,73
6001406000,Census Tract 4060,2013,23.6335643,34.0261740,6.834108739,12.92634849,0,0,25.1,4.7,44.4,37.3,20.49,18.38,39.11,22.02,9.886697,1299,148
6001406100,Census Tract 4061,2013,7.7464789,27.4647887,7.049254841,12.5270686,0,0,25.3,10.6,44.2,16.1,42.83,7.96,10.67,38.53,11.018006,994,170
6001406201,Census Tract 4062.01,2013,24.7454175,35.7433809,6.851184927,12.43440272,0,0,16.7,11.5,40.8,30.4,31.79,17.51,29.15,21.55,10.319728,982,267
6001406202,Census Tract 4062.02,2013,24.0384615,34.3269231,6.814542897,12.67263285,0,0,16.7,7.9,48.3,39.8,42.60,10.95,12.10,34.34,10.280039,1040,185
6001406300,Census Tract 4063,2013,24.2542153,27.1076524,6.797940413,12.3850553,0,0,17.9,4.5,36.5,30.7,25.04,21.90,33.86,19.20,10.623447,771,64
6001406400,Census Tract 4064,2013,15.6716418,45.2736318,7.288244401,12.62412487,0,0,24.3,9.7,32.2,19.2,25.41,31.65,22.87,20.07,10.842185,402,103
6001406500,Census Tract 4065,2013,33.6297494,29.1835085,6.982862751,12.51759331,0,0,17.8,12.7,43.1,21.9,37.90,22.48,24.04,15.58,10.590264,1237,246
6001406601,Census Tract 4066.01,2013,33.9130435,32.2705314,7.097548851,12.66223087,0,0,19.9,11.6,32,18.2,18.17,36.53,26.61,18.69,10.815610,1035,165
6001406602,Census Tract 4066.02,2013,27.7978339,24.1877256,6.90475077,12.60686016,0,0,22.5,3.2,45.8,23,38.16,17.57,29.50,14.77,10.826575,554,134
6001406700,Census Tract 4067,2013,28.1818182,29.0909091,7.009408933,13.12555827,0,0,53.1,5.1,17.9,6.3,57.89,12.73,19.29,10.09,11.386648,660,191
6001406800,Census Tract 4068,2013,28.4382284,34.7319347,7.136483209,13.17495583,0,0,41.9,5,22.8,7.6,41.32,17.68,27.70,13.29,11.377197,429,125
6001406900,Census Tract 4069,2013,19.1424196,24.0428790,7.104965448,13.19561384,0,0,49.7,6.8,25.9,15.7,52.85,17.68,18.65,10.82,11.233542,653,84
6001407000,Census Tract 4070,2013,27.5686673,35.4018311,6.940222469,12.53753234,0,0,14.9,8.4,42.6,22,27.87,25.85,34.16,12.12,10.556802,983,333
6001407101,Census Tract 4071.01,2013,33.2056194,28.8633461,6.902742737,12.44666311,0,0,8.9,10.4,43.8,39.1,43.84,11.63,25.03,19.50,10.298229,783,82
6001407102,Census Tract 4071.02,2013,20.8806818,45.7386364,6.913737351,12.28257062,0,0,16.4,11.8,45.2,28.6,40.39,16.35,23.20,20.06,10.657259,704,169
6001407200,Census Tract 4072,2013,31.9066148,28.8715953,6.848005275,12.59811473,0,0,8.5,11.9,50.1,31.4,42.77,7.53,12.89,36.81,10.489801,1285,257
6001407300,Census Tract 4073,2013,27.7542373,31.5677966,7.132497552,12.17303279,0,0,16.5,7.4,46.3,22.5,53.02,15.09,9.01,22.88,10.944947,472,74
6001407400,Census Tract 4074,2013,24.1463415,35.3658537,6.869014451,12.44430183,0,0,5.8,12.4,49.6,27.4,39.89,12.70,11.28,36.13,10.438079,820,99
6001407500,Census Tract 4075,2013,24.0131579,31.4692982,6.795705775,12.44587664,0,0,7.7,13.2,25.5,38.5,16.06,39.28,7.07,37.58,9.919361,912,177
6001407600,Census Tract 4076,2013,21.8127490,32.2709163,6.842683282,12.57694631,0,0,13.3,11.1,19.6,19.6,25.54,49.73,9.42,15.31,10.890423,1004,325
6001407700,Census Tract 4077,2013,15.0000000,25.0000000,7.294377299,12.82879736,0,0,41,10.3,10.2,10.9,32.66,52.76,6.00,8.59,11.181668,440,162
6001407800,Census Tract 4078,2013,27.6995305,29.1079812,7.057036982,12.78661088,0,0,37.5,5.8,17.4,7.9,34.82,30.22,15.51,19.46,11.073862,213,66
6001407900,Census Tract 4079,2013,17.6767677,31.3131313,7.559559496,13.01700286,0,0,53.9,7.4,15.9,5.8,57.18,15.03,12.95,14.83,11.331104,198,197
6001408000,Census Tract 4080,2013,10.1562500,11.7187500,7.649692624,13.45367949,0,0,70.7,5.9,21.5,5.2,55.23,11.17,21.94,11.66,11.767312,128,43
6001408100,Census Tract 4081,2013,31.2354312,5.8275058,7.324489979,13.23729792,0,0,61.1,3.4,21.5,4,45.19,27.30,19.58,7.93,11.521191,429,139
6001408200,Census Tract 4082,2013,31.7535545,25.7109005,6.902742737,12.69771545,0,0,35.6,9,18.8,14.8,22.88,56.51,6.46,14.16,10.767811,844,247
6001408300,Census Tract 4083,2013,31.6053512,32.4414716,7.088408779,12.76996499,0,0,32,10.9,7.5,19.7,30.38,48.05,4.94,16.63,11.133888,598,87
6001408400,Census Tract 4084,2013,18.4704185,48.1962482,7.145196135,12.01370075,0,0,9.4,15.7,23.2,31.4,19.51,48.94,0.92,30.63,10.143646,693,285
6001408500,Census Tract 4085,2013,24.6492986,47.6953908,7.071573364,12.32740493,0,0,8.9,7.8,24.2,36.3,18.37,40.97,6.29,34.38,10.510968,998,210
6001408600,Census Tract 4086,2013,26.7592593,46.2962963,6.923628628,12.3189548,0,0,7,9.9,27.1,38.3,25.30,43.72,3.99,27.00,10.346024,1080,234
6001408700,Census Tract 4087,2013,32.7426810,45.9938367,7.068172,12.35406152,0,0,14.4,14.8,30.5,27.6,34.81,38.65,5.72,20.81,10.661111,1298,450
6001408800,Census Tract 4088,2013,28.1947262,38.5395538,6.695798917,11.96272639,0,0,4.1,12.1,32.6,38.2,23.62,38.20,5.68,32.49,10.073399,1479,122
6001408900,Census Tract 4089,2013,31.7528736,40.6609195,6.802394763,12.01127357,0,0,1.7,10.5,36.1,44.4,32.58,33.15,3.00,31.27,9.947839,696,103
6001409000,Census Tract 4090,2013,18.3123878,48.6535009,7.17395832,12.17458198,0,0,5.4,9.8,31.4,23.5,23.37,39.44,4.89,32.30,10.650412,557,40
6001409100,Census Tract 4091,2013,34.0909091,38.1818182,7.121252453,12.09625778,0,0,15.9,1.5,26.7,22.4,20.96,36.86,4.25,37.93,10.751607,220,92
6001409200,Census Tract 4092,2013,23.4913793,38.3620690,7.025538315,12.05873206,0,0,8.8,9.6,24.9,19,26.92,47.76,5.03,20.29,10.658741,464,131
6001409300,Census Tract 4093,2013,22.9603730,38.9277389,6.977281342,12.40942157,0,0,6.3,12.2,36.7,20.1,29.93,22.22,5.08,42.77,10.468915,858,137
6001409400,Census Tract 4094,2013,15.6482861,39.7913562,7.048386409,12.30727453,0,0,10.6,9.9,40.8,33.6,32.52,24.98,9.20,33.31,10.523015,671,216
6001409500,Census Tract 4095,2013,25.5751015,26.5223275,6.980075941,12.19400006,0,0,5.1,10.3,42,26.9,32.50,17.47,3.79,46.24,10.527928,739,108
6001409600,Census Tract 4096,2013,24.7047244,47.8346457,7.13089883,12.27885832,0,0,9.2,14.1,36,28.8,30.46,31.99,2.45,35.11,10.450279,1016,209
6001409700,Census Tract 4097,2013,26.6464032,42.9584600,6.926577033,12.12051476,0,0,6.2,8.1,25.6,29.4,35.03,45.03,3.00,16.94,10.461388,987,210
6001409800,Census Tract 4098,2013,35.5844156,37.4025974,6.7310181,12.86669663,0,0,27.7,7.7,8.8,18.8,8.86,70.27,8.37,12.50,10.978626,385,253
6001409900,Census Tract 4099,2013,9.7222222,33.3333333,7.249215057,13.16081456,0,0,48.8,7.3,11.3,4,34.89,48.97,8.69,7.44,11.623849,144,109
6001410000,Census Tract 4100,2013,58.0000000,42.0000000,7.103322063,13.10175242,0,0,51,4.3,15.8,5.8,32.60,40.82,6.26,20.32,11.470362,50,30
6001410100,Census Tract 4101,2013,18.5714286,56.9387755,7.202661197,12.61619357,0,0,25.3,13,9.5,19.7,32.83,52.93,3.83,10.42,10.498195,490,82
6001410200,Census Tract 4102,2013,36.5811966,29.0598291,6.88550967,12.34713809,0,0,13.7,13,22.9,17.7,22.47,55.93,9.02,12.59,10.752463,585,101
6001410300,Census Tract 4103,2013,14.6456693,45.6692913,7.030857476,12.09625778,0,0,8.3,19.2,31.6,30.1,34.48,35.49,3.54,26.49,10.481448,635,133
6001410400,Census Tract 4104,2013,29.3367347,36.9897959,7.185387016,12.31358085,0,0,18.1,11,33.9,13.5,29.00,35.45,10.24,25.31,11.014522,392,96
6001410500,Census Tract 4105,2013,37.7100840,22.2689076,6.12905021,12.93386277,0,0,10.2,15.1,23.5,49.5,8.32,55.20,27.54,8.94,9.873080,952,19
6001420100,Census Tract 4201,2013,23.9884393,20.5202312,7.494430215,13.46722886,0,0,78.2,5.9,16.6,6.1,77.17,1.83,12.70,8.30,11.517087,346,17
6001420200,Census Tract 4202,2013,20.4111601,28.1938326,7.213768308,13.36781622,0,0,65.4,4.3,25.3,7.7,59.77,3.78,22.89,13.57,11.308702,681,40
6001420300,Census Tract 4203,2013,34.3195266,11.9526627,7.432483808,13.094581,0,0,66.5,4.5,27.9,5.7,47.06,6.49,33.84,12.61,11.370221,845,71
6001420400,Census Tract 4204,2013,24.7787611,44.4891392,7.431891917,13.38933241,0,0,84.3,3.7,62.1,27.7,39.90,3.82,42.85,13.43,10.595909,1243,107
6001420500,Census Tract 4205,2013,27.8280543,18.5520362,7.211556733,13.29429784,0,0,59.1,5.5,30.3,7.9,59.48,9.00,26.59,4.93,11.183477,442,155
6001420600,Census Tract 4206,2013,28.2258065,17.4731183,7.440733707,13.49888016,0,0,74.3,4.2,18.4,5.3,68.21,4.31,15.75,11.73,11.580650,372,101
6001421100,Census Tract 4211,2013,19.3548387,0.0000000,7.649692624,13.68014892,0,0,80.7,3.5,16.3,8.2,80.00,0.83,12.57,6.60,11.975086,31,41
6001421200,Census Tract 4212,2013,4.7619048,19.0476190,7.275172319,13.76126554,0,0,86.3,3.2,20.3,5,80.01,0.00,14.83,5.16,11.964695,189,88
6001421300,Census Tract 4213,2013,11.2391931,13.5446686,7.378383713,13.62519715,0,0,84.4,2.5,16.7,3.2,80.71,4.47,7.86,6.97,11.802688,347,94
6001421400,Census Tract 4214,2013,33.0000000,38.0000000,7.467371067,13.74186402,0,0,88.1,2.2,14.2,2.8,84.90,1.68,10.61,2.81,11.831379,100,25
6001421500,Census Tract 4215,2013,2.7777778,15.6250000,7.414572881,13.69447223,0,0,83,3.2,12.6,2.6,88.89,1.18,4.52,5.41,11.865341,288,100
6001421600,Census Tract 4216,2013,13.0641330,34.4418052,7.245655068,13.70032415,0,0,87.8,3.8,17.1,7,81.23,1.83,13.26,3.68,11.691540,421,119
6001421700,Census Tract 4217,2013,23.9257813,19.0429688,7.295056416,13.43205153,0,0,80.5,5.1,34.1,11.6,62.62,6.02,22.10,9.26,11.175198,1024,126
6001421800,Census Tract 4218,2013,22.6890756,23.1092437,7.292337176,13.44502642,0,0,78.9,5.2,9.9,6.1,82.72,2.84,4.69,9.74,11.596807,238,50
6001421900,Census Tract 4219,2013,9.4435076,19.2242833,7.221105098,13.27714243,0,0,78.4,3.8,13.2,10.1,64.91,7.57,20.32,7.20,11.384012,593,187
6001422000,Census Tract 4220,2013,23.6673774,10.2345416,7.009408933,13.09416964,0,0,48.2,7.9,13.8,28.3,48.40,23.76,11.19,16.66,10.903660,469,93
6001422100,Census Tract 4221,2013,12.8352490,28.3524904,7.140453043,13.17666215,0,0,59.6,6.3,25.4,13.2,61.27,15.26,12.28,11.18,10.895961,522,158
6001422200,Census Tract 4222,2013,30.7334109,27.2409779,7.122059882,13.26888503,0,0,67.8,4.4,24.7,11.2,67.93,7.26,15.55,9.26,11.018482,859,87
6001422300,Census Tract 4223,2013,34.4569288,26.3108614,7.245655068,13.39132124,0,0,71.2,4.4,17.2,19.1,65.40,3.19,20.45,10.95,10.853271,1068,249
6001422400,Census Tract 4224,2013,20.0917899,33.1463539,7.229113878,13.39437328,0,0,85.3,2.9,36.1,24.9,53.65,2.23,40.65,3.48,10.736310,1961,112
6001422500,Census Tract 4225,2013,24.5810056,41.4205906,7.222566019,13.57978822,0,0,74.3,4.7,22.9,30.2,60.63,4.40,24.96,10.02,10.631978,1253,160
6001422600,Census Tract 4226,2013,0.0000000,100.0000000,6.877296071,13.38933241,0,0,74.8,3.9,65.4,42,55.18,1.44,34.77,8.61,#VALUE!,11,0
6001422700,Census Tract 4227,2013,19.2083818,36.2048894,7.216709487,13.57864833,0,0,58.6,7.6,29.3,35.5,54.12,3.19,32.33,10.35,10.657259,859,190
6001422800,Census Tract 4228,2013,21.0722264,36.7833209,7.058758153,13.38933241,0,0,60.7,6.4,24.7,51.5,42.78,2.54,42.48,12.19,10.135036,1343,150
6001422900,Census Tract 4229,2013,20.7638515,38.3001614,7.19142933,13.38933241,0,0,67.8,6.7,30,41.5,46.61,9.69,39.07,4.63,10.350542,1859,113
6001423000,Census Tract 4230,2013,20.8407871,28.2647585,7.17930797,13.26940312,0,0,74.7,3,18.7,16.4,70.96,8.24,13.55,7.25,11.267575,1118,225
6001423100,Census Tract 4231,2013,24.8811410,34.7860539,6.893656355,13.18796383,0,0,61.9,4.7,23,26.7,59.71,11.55,18.40,10.34,10.707460,1262,187
6001423200,Census Tract 4232,2013,17.6084100,24.7043364,7.115582126,13.28448223,0,0,48.5,4.7,25,12.2,60.01,15.34,5.86,18.79,11.246444,761,81
6001423300,Census Tract 4233,2013,16.4572864,25.6281407,7.021976423,13.13350112,0,0,45.7,5.8,13.9,7.9,45.95,36.61,10.47,6.97,11.095089,796,142
6001423400,Census Tract 4234,2013,23.5338919,30.7692308,7.252053952,13.1263554,0,0,50,11.3,28.2,23.1,52.61,13.31,21.03,13.04,10.756263,1313,159
6001423500,Census Tract 4235,2013,30.0102775,23.2271326,6.987490247,13.25898997,0,0,66.3,5.3,16.7,15.9,61.35,18.13,10.23,10.29,10.774614,973,102
6001423601,Census Tract 4236.01,2013,22.0108696,34.3750000,7.138073034,13.26888503,0,0,75.4,5.8,13.1,12.4,79.89,1.02,11.21,7.89,11.129745,736,92
6001423602,Census Tract 4236.02,2013,19.0947666,51.6737388,7.242082359,13.37824514,0,0,78.6,5.5,22.6,45.6,47.58,0.68,46.30,5.43,10.124308,2121,232
6001423700,Census Tract 4237,2013,10.3896104,42.0306966,7.087573706,13.81551056,0,0,79.5,3.3,17.6,28.2,71.57,1.99,19.05,7.38,10.899827,847,136
6001423800,Census Tract 4238,2013,18.8755020,30.9236948,7.563200592,13.81551056,0,0,80.9,2.9,14.7,2.2,79.32,1.03,10.45,9.20,11.836262,249,113
6001423901,Census Tract 4239.01,2013,24.4979920,27.1084337,6.799055862,13.17058195,0,0,49.6,4.1,6.4,14,69.56,18.46,3.60,8.38,10.863508,498,40
6001423902,Census Tract 4239.02,2013,24.1596639,23.7394958,7.253470383,13.5057192,0,0,79.6,7.1,17.7,10.9,81.10,9.70,5.79,3.40,11.075056,476,101
6001424001,Census Tract 4240.01,2013,25.6732496,28.6355476,7.059617628,13.28431214,0,0,37.4,6.1,20.8,22.6,42.88,32.26,7.42,17.44,10.686864,1114,176
6001424002,Census Tract 4240.02,2013,25.1677852,29.0268456,7.052721049,12.71919563,0,0,38.3,3.5,12.7,20.7,35.00,38.21,9.29,17.50,10.536248,596,71
6001425101,Census Tract 4251.01,2013,22.3175966,15.0214592,7.259116128,12.34016638,0,0,79.6,2,26.6,7.7,63.67,7.25,26.64,2.44,11.127572,466,109
6001425102,Census Tract 4251.02,2013,13.9883430,40.5495420,7.53369371,12.75042975,0,0,81.6,3.7,31.2,9.3,37.95,13.52,42.97,5.57,11.194784,1201,288
6001425103,Census Tract 4251.03,2013,23.2843137,20.5882353,7.363913501,12.91435471,0,0,69,4.9,16.8,11.3,44.24,14.38,26.09,15.30,11.243280,816,194
6001425104,Census Tract 4251.04,2013,25.1721500,22.6472839,7.239932591,12.65555464,0,0,60.8,8.3,18.2,9.7,49.22,27.37,19.05,4.36,10.877387,1307,110
6075042601,Census Tract 426.01,2013,19.8529412,28.3823529,7.343426229,13.69209921,0,0,55.3,1.8,36,12.8,46.72,1.28,39.29,12.71,10.949911,1360,72
6075042602,Census Tract 426.02,2013,29.8327138,19.3308550,7.36707706,13.79285587,0,0,62.3,9.6,33.2,7.4,56.80,1.49,29.74,11.97,11.109144,1076,103
6001426100,Census Tract 4261,2013,0.0000000,37.7777778,7.649692624,13.81551056,0,0,83.4,3.1,15.1,5.7,73.54,1.17,19.91,5.37,12.287653,135,135
6001426200,Census Tract 4262,2013,17.2297297,11.8243243,7.529406458,13.81551056,0,0,81.7,5,13.5,2,72.38,0.42,18.75,8.45,12.107379,296,86
6075042700,Census Tract 427,2013,31.1337732,25.7348530,7.293697721,13.65815475,0,0,48.7,4.5,47.7,13,54.94,2.38,35.69,6.99,10.935497,1667,301
6001427100,Census Tract 4271,2013,5.9225513,2.2779043,7.301147806,13.53009259,0,0,52,0.6,13.7,3.2,73.56,5.01,12.26,9.18,11.599186,439,122
6001427200,Census Tract 4272,2013,21.8037661,31.7145689,7.166265974,13.14549379,0,0,37,5.1,28.9,13.3,39.86,5.48,33.27,21.39,11.072993,1009,93
6001427300,Census Tract 4273,2013,35.6854839,21.7741935,7.027314514,13.27559935,0,0,39.1,7.9,25.7,6.9,42.76,12.30,34.64,10.30,11.066185,992,230
6001427600,Census Tract 4276,2013,18.9283229,29.5059151,7.181591945,13.0062789,0,0,30.1,9.3,42.9,26.7,25.98,16.01,46.06,11.95,10.714418,1437,132
6001427700,Census Tract 4277,2013,23.6414961,25.5469301,7.197435354,13.30651659,0,0,42.1,4.2,26.4,13.2,48.63,9.18,29.33,12.86,11.071781,1417,188
6001427800,Census Tract 4278,2013,18.8054883,14.9313963,7.094234846,13.41428644,0,0,53.5,7.8,30.5,13.5,61.86,7.82,22.90,7.41,11.306823,1239,144
6001427900,Census Tract 4279,2013,28.3742331,14.8006135,7.080867897,13.43043614,0,0,49.9,6.5,21.6,6,65.38,3.95,18.93,11.74,11.102805,1304,128
6075042800,Census Tract 428,2013,12.8654971,12.8654971,7.649692624,13.81551056,0,0,82.3,1.6,14.2,6.2,74.91,0.41,18.02,6.67,12.289237,171,113
6001428000,Census Tract 4280,2013,16.4845173,26.8670310,7.137278437,13.04050235,0,0,52.8,8.3,34.3,14.2,40.49,3.28,41.60,14.63,11.089225,1098,59
6001428100,Census Tract 4281,2013,22.2570533,25.1828631,7.170888479,13.35188654,0,0,46,7.7,17.4,8.4,65.88,2.13,17.67,14.33,11.300462,957,98
6001428200,Census Tract 4282,2013,30.4347826,14.6841674,7.275864601,13.34806366,0,0,49.3,5.8,23,6.5,55.25,7.04,29.08,8.64,11.318709,1219,84
6001428301,Census Tract 4283.01,2013,24.5243129,21.7758985,7.649692624,13.18852558,0,0,51.8,2.3,33.5,5.8,38.52,3.57,47.82,10.09,11.414949,473,106
6001428302,Census Tract 4283.02,2013,7.1225071,36.7521368,7.649692624,13.57420304,0,0,74.3,4.5,26.2,1.5,45.69,2.56,41.66,10.09,11.760114,351,61
6001428400,Census Tract 4284,2013,25.5555556,16.9230769,7.193685818,13.09169796,0,0,41.2,8.9,28.4,11.9,53.02,6.21,31.40,9.37,11.088400,1170,231
6001428500,Census Tract 4285,2013,30.6262231,23.0919765,7.277247727,13.16829231,0,0,41,5.5,38.2,14.9,43.34,7.13,32.43,17.10,11.023209,1022,65
6001428600,Census Tract 4286,2013,30.0613497,8.2822086,7.422373701,12.96757916,0,0,46.9,4.7,34.8,7.9,44.79,9.42,35.23,10.56,11.250235,652,227
6001428700,Census Tract 4287,2013,23.0880231,11.8326118,6.767343125,13.57280185,0,0,45.8,7.8,25.4,16.1,32.77,14.04,37.74,15.46,11.062724,693,327
6001430101,Census Tract 4301.01,2013,11.2637363,15.3846154,7.649692624,13.36922346,0,0,57.3,6.7,28.5,4.6,43.48,4.22,45.05,7.25,11.763466,364,51
6001430102,Census Tract 4301.02,2013,42.1052632,7.0175439,7.431299675,13.32546747,0,0,59.9,2.5,22.5,0.4,68.27,4.57,20.21,6.95,11.501682,57,40
6001430200,Census Tract 4302,2013,34.3750000,0.0000000,7.649692624,13.25181144,0,0,39.3,4.5,13.7,1.1,75.09,1.07,16.92,6.92,11.608236,192,65
6001430300,Census Tract 4303,2013,11.7647059,21.4285714,7.565793282,13.31380984,0,0,36,5.3,12.8,4.4,63.77,18.50,9.22,8.51,11.476998,238,101
6001430400,Census Tract 4304,2013,8.6021505,0.0000000,7.649692624,13.2588155,0,0,49,5.3,19.2,1.2,65.32,3.00,18.08,13.60,11.680311,93,5
6001430500,Census Tract 4305,2013,29.4457275,25.4041570,7.202661197,12.85186613,0,0,29.3,7,22.6,14.1,49.06,25.35,13.95,11.64,11.052238,866,203
6001430600,Census Tract 4306,2013,31.8840580,22.1014493,7.266827348,13.19468404,0,0,37.5,3.3,25.3,4.9,57.16,3.49,28.24,11.11,11.420744,276,92
6001430700,Census Tract 4307,2013,15.5172414,21.2643678,7.294377299,13.09807068,0,0,36.3,5.6,14.4,8.8,74.38,1.79,15.06,8.77,11.507551,348,84
6001430800,Census Tract 4308,2013,27.5265957,20.2127660,7.177782416,13.04656166,0,0,28.7,4.4,21.4,6.8,68.29,1.56,22.65,7.50,11.210644,752,125
6001430900,Census Tract 4309,2013,31.6916488,22.4125625,7.180069874,12.860479,0,0,29.4,4.7,26,17.4,64.50,10.48,14.26,10.76,10.867902,1401,114
6001431000,Census Tract 4310,2013,13.9534884,24.9354005,7.134093721,12.68106382,0,0,16.5,6.3,31,19.1,70.00,2.83,17.12,10.05,11.009423,774,68
6001431100,Census Tract 4311,2013,25.0000000,31.2992126,7.093404626,12.80628183,0,0,17,13.5,15.9,9.6,61.88,10.30,10.72,17.09,10.890032,1016,26
6001431200,Census Tract 4312,2013,21.3720317,39.3139842,7.236339343,12.6204975,0,0,36.4,10.3,19.4,18.2,70.85,6.35,16.28,6.52,10.775659,1137,209
6001432100,Census Tract 4321,2013,25.4545455,43.9393939,6.906754779,12.95796032,0,0,53.6,5,18.5,5.4,54.34,18.51,13.63,13.52,11.445717,330,0
6001432200,Census Tract 4322,2013,20.8574739,29.2004635,7.037905963,12.88765319,0,0,26.1,4.1,20.1,10.5,62.62,16.76,8.54,12.09,10.993295,863,124
6001432300,Census Tract 4323,2013,26.0249554,22.8163993,6.978213743,12.80628183,0,0,34.1,7.9,30.6,9,43.30,10.38,27.15,19.17,11.149758,561,87
6001432400,Census Tract 4324,2013,26.5936255,17.7290837,7.133295955,12.75708006,0,0,19.3,10.4,36.8,12.1,45.84,12.65,25.90,15.61,10.966576,1004,74
6001432501,Census Tract 4325.01,2013,20.3071672,34.6416382,7.062191632,12.81257202,0,0,14.5,9.3,43.7,8.9,46.39,3.57,34.48,15.57,11.057109,586,23
6001432502,Census Tract 4325.02,2013,12.6816380,22.0607662,7.094234846,12.72754143,0,0,24.2,8.4,44.6,8.1,35.95,17.57,37.77,8.70,11.056304,757,0
6001432600,Census Tract 4326,2013,30.8416100,22.3209618,7.093404626,12.58656177,0,0,27.6,6.5,28,11.2,42.76,18.32,21.38,17.54,10.934374,1913,166
6001432700,Census Tract 4327,2013,11.4006515,17.2638436,7.310550159,12.96967829,0,0,43.3,3.9,22.1,4.1,68.11,4.57,17.52,9.81,11.347862,307,87
6001432800,Census Tract 4328,2013,27.8106509,23.3727811,7.222566019,13.26368931,0,0,35.9,5.6,20.9,7.2,59.67,8.42,24.54,7.37,11.322237,338,86
6001433000,Census Tract 4330,2013,18.4375000,26.2500000,7.387709239,12.77081811,0,0,25,8.5,33.8,6.6,58.19,8.91,22.23,10.67,11.167544,320,186
6001433102,Census Tract 4331.02,2013,32.3529412,22.7450980,7.17395832,12.77676967,0,0,26.1,5.8,48.7,7,39.25,5.78,44.89,10.08,11.127131,510,43
6001433103,Census Tract 4331.03,2013,15.7498116,24.8681236,6.97634807,12.55426169,0,0,18.2,8.8,42,19.8,51.52,18.37,14.24,15.87,10.712794,1327,12
6001433104,Census Tract 4331.04,2013,28.1690141,20.3113417,7.051855623,12.48332552,0,0,43.4,6.5,22.8,12.4,48.78,16.39,22.35,12.47,10.654739,1349,9
6001433200,Census Tract 4332,2013,21.8750000,30.9375000,7.070724107,12.79939949,0,0,27.6,8,30.2,19.8,38.24,16.55,37.55,7.66,10.856457,1600,108
6001433300,Census Tract 4333,2013,25.0000000,31.4356436,7.381501895,12.81284461,0,0,21.8,7.2,35.1,9.4,39.03,6.38,43.33,11.26,10.976714,404,40
6001433400,Census Tract 4334,2013,27.6029056,20.0968523,7.268223021,12.84608273,0,0,31,7.7,45.2,6.3,31.76,12.79,43.99,11.47,11.308481,413,45
6001433500,Census Tract 4335,2013,6.6666667,24.2857143,7.380255788,12.8117538,0,0,16.1,7.1,35,3.6,47.03,2.84,35.18,14.95,11.322116,210,31
6001433600,Census Tract 4336,2013,18.2524272,15.9223301,7.23417718,12.71529699,0,0,19.3,9.7,42.9,8.2,31.24,11.66,39.90,17.20,11.033437,1030,11
6001433700,Census Tract 4337,2013,22.0820189,16.5615142,7.073269717,12.58895125,0,0,16.7,6.3,36.2,9.7,54.91,10.11,13.91,21.06,10.992857,634,45
6001433800,Census Tract 4338,2013,31.6120028,29.2393580,7.139660336,12.58210894,0,0,22.7,6.8,33.7,11.6,42.98,15.97,32.10,8.95,10.880986,1433,92
6001433900,Census Tract 4339,2013,22.9217604,34.2298289,6.908754779,12.43480058,0,0,20.5,9.5,35.2,22.9,46.31,28.45,9.64,15.60,10.593956,1636,145
6001434000,Census Tract 4340,2013,16.8393782,32.1243523,6.935370446,12.51061184,0,0,11.5,8.2,32.2,23.2,53.96,18.36,11.30,16.38,10.627406,1158,176
6001435102,Census Tract 4351.02,2013,2.6385224,37.4670185,7.45760929,13.10704667,0,0,60.7,6.2,29,15.1,47.49,15.64,26.02,10.85,11.550241,379,132
6001435103,Census Tract 4351.03,2013,44.9197861,0.0000000,7.649692624,13.43249164,0,0,58.1,4.7,37.6,3.5,36.31,6.47,50.45,6.77,11.891204,187,70
6001435104,Census Tract 4351.04,2013,28.8474350,27.9147235,7.23417718,12.79663324,0,0,25.5,6,35.3,14,39.00,7.48,23.24,30.28,10.967301,1501,98
6001435200,Census Tract 4352,2013,9.5238095,29.5918367,7.122059882,12.94848607,0,0,33.9,10.7,25.4,9.8,38.10,27.96,18.45,15.48,11.327391,294,53
6001435300,Census Tract 4353,2013,29.8588491,22.9098806,7.14440718,12.85891853,0,0,23.1,17.2,24.5,21,40.84,24.72,9.64,24.79,11.052238,921,199
6001435400,Census Tract 4354,2013,25.6060606,27.6515152,7.074116816,12.46071486,0,0,33.7,7.5,25.5,12.8,54.27,21.95,14.04,9.75,10.846926,1320,302
6001435500,Census Tract 4355,2013,26.7688679,33.6084906,7.069874128,12.65842134,0,0,12.6,9.2,36,20.1,51.56,7.58,17.41,23.45,10.734482,848,215
