2015,6075012302,Census Tract 123.02,2015,21.93620593,27.0285395,7.149131599,14.50865774,2.070509233,2.775693923,56.16246499,7.2,41.32901135,54.94,10.439659
2016,6075012302,Census Tract 123.02,2013,47.8,27.0285395,7.262628601,0,5.809128631,12.12121212,62.3,7.7,0,50.9,10.57339169
2013,6075012401,Census Tract 124.01,2013,33.361558,37.3412362,6.633318433,13.38933241,0,0,13.9,4.8,55.5,52.5,9.857862
2014,6075012401,Census Tract 124.01,2014,27.8886118,43.3915212,6.682108597,13.22311328,0.540315877,0.689289502,17.73130908,6.5,53.69607631,54.26,9.911059
2015,6075012401,Census Tract 124.01,2015,24.72527473,42.8571429,6.759255271,12.83707843,0.510204082,0.636007828,21.67352538,9.1,49.09128891,51.81,9.919951
2016,6075012401,Census Tract 124.01,2013,63.2,42.8571429,6.723832441,0,1.754385965,2.608695652,25,8.4,0,56.9,9.851088384
2013,6075012402,Census Tract 124.02,2013,27.0103093,40.2061856,6.851184927,12.82368776,0,0,44.7,3.9,32.5,54.59,10.137531
2014,6075012402,Census Tract 124.02,2014,23.5641439,40.3113258,6.964135612,12.83040551,1.717659689,2.059202059,49.76940815,3.8,32.86177424,54.79,10.398001
2015,6075012402,Census Tract 124.02,2015,24.14634146,33.2195122,6.949856455,14.33263629,1.512195122,1.662198391,48.0587618,5.3,34.88888889,55.67,10.554066
2016,6075012402,Census Tract 124.02,2013,54.8,33.2195122,6.926577033,13.12973613,13.14553991,19.85815603,55.7,6.9,0,50.8,10.60789609
2013,6075012501,Census Tract 125.01,2013,29.4430993,34.0920097,6.289715571,12.56549382,0,0,20.9,5.5,39.8,63.37,9.410011
2014,6075012501,Census Tract 125.01,2014,33.8132838,35.299582,6.289715571,12.56723749,0.464468184,0.589622642,18.0156658,3.5,43.6425148,68.31,9.485241
2015,6075012501,Census Tract 125.01,2015,40.88221919,30.7867212,6.318968114,13.96444767,0.636653024,0.759631036,21.33503673,7.1,49.40987124,65.05,9.735187
2016,6075012501,Census Tract 125.01,2013,66.9,30.7867212,6.383506635,0,1.928374656,4.069767442,23.8,9,0,63.1,9.869310101
2013,6075012502,Census Tract 125.02,2013,21.0675484,19.9338687,5.973809612,13.38933241,0,0,12.1,7.2,47.1,78.05,9.395741
2014,6075012502,Census Tract 125.02,2014,26.3761468,22.5229358,6.095824562,13.22311328,0.04587156,0.047348485,11.94627036,5.2,55.19417476,75.63,9.414668
2015,6075012502,Census Tract 125.02,2015,29.42507922,18.0172024,6.021023349,14.21843912,0.226346763,0.233535731,10.91740497,14.1,51.59717142,72.74,9.386392
2016,6075012502,Census Tract 125.02,2013,43.3,18.0172024,5.857933154,0,9.333333333,16.27906977,13.4,13.6,0,69.6,9.390242337
2013,6075012601,Census Tract 126.01,2013,14.4559174,17.1564734,7.480992163,13.81551056,0,0,85,4.9,15.3,12.75,11.430261
2014,6075012601,Census Tract 126.01,2014,17.2915073,16.1438409,7.534228326,13.81551056,0.918133129,1.028277635,84.69798658,4.3,17.08683473,13.09,11.48893
2015,6075012601,Census Tract 126.01,2015,13.68584759,14.9300156,7.502738211,14.11227625,1.866251944,2.207911684,83.55640535,5.8,16.19537275,14.05,11.531502
2016,6075012601,Census Tract 126.01,2013,28.8,14.9300156,7.565275282,14.50865774,13.10043668,13.10043668,83,5,0,13.2,11.7371804
2013,6075012602,Census Tract 126.02,2013,12.5646711,9.2387288,7.649692624,13.81551056,0,0,81.7,2.9,14.4,11.54,11.799269
2014,6075012602,Census Tract 126.02,2014,11.6512346,8.9506173,7.649692624,13.81551056,2.700617284,3.022452504,80.88642659,3.4,14.99516285,12.9,11.785255
2015,6075012602,Census Tract 126.02,2015,14.082397,13.8576779,7.646831391,13.59934262,2.771535581,3.047775947,82.90879211,4.8,15.59633028,14.03,11.765628
2016,6075012602,Census Tract 126.02,2013,32,13.8576779,7.647786045,14.3783782,22.43589744,22.43589744,83.1,4.1,0,17.1,11.71351252
2013,6075012700,Census Tract 127,2013,9.7693351,23.4735414,7.470224136,13.81551056,0,0,75,7.5,18.8,15.13,11.562934
2014,6075012700,Census Tract 127,2014,7.8287462,19.5107034,7.569927655,13.81551056,1.651376147,1.876302988,75.5853887,5.9,17.69558276,15.91,11.706467
2015,6075012700,Census Tract 127,2015,8.48375451,20.2166065,7.594884387,13.95588101,2.767749699,3.148528405,76.28544718,6,17.04787234,19.31,11.587003
2016,6075012700,Census Tract 127,2013,29.1,20.2166065,7.693025748,14.50865774,16.25,16.25,82.3,4.6,14.1,16,11.78727911
2013,6075012800,Census Tract 128,2013,12.3939987,6.8493151,7.510977752,13.81551056,0,0,81,4,17.6,20.22,11.680818
2014,6075012800,Census Tract 128,2014,10.1950913,10.8244179,7.579167967,13.81551056,1.447451227,1.725431358,78.14586543,3.8,19.600652,18.64,11.742051
2015,6075012800,Census Tract 128,2015,10.47675103,15.6562684,7.609862201,13.86248956,2.766333137,3.225806452,78.74207704,4.6,21.33385335,17.02,11.742115
2016,6075012800,Census Tract 128,2013,26.7,15.6562684,7.731053144,14.16468746,15.38461538,21.15384615,76.2,5.3,14.5,14.4,11.74970364
2013,6075012901,Census Tract 129.01,2013,16.6965889,8.6175943,7.503289631,13.75703363,0,0,81.3,2.7,15,23.18,11.614949
2014,6075012901,Census Tract 129.01,2014,14.7113594,9.1247672,7.551186867,13.81551056,1.675977654,2.080924855,81.95679797,3.1,13.33075734,20.09,11.676557
2015,6075012901,Census Tract 129.01,2015,8.67579909,11.5981735,7.493317249,12.84792653,2.100456621,2.646720368,86.30775752,3,14.37959026,18.75,11.728488
2016,6075012901,Census Tract 129.01,2013,18.3,11.5981735,7.491645474,13.88578261,13.40996169,17.41293532,86.3,3.4,0,15.8,11.86709728
2013,6075012902,Census Tract 129.02,2013,16.4606376,17.1763175,7.464509835,13.81551056,0,0,81.9,6.4,21.7,21.56,11.559408
2014,6075012902,Census Tract 129.02,2014,13.4868421,16.1842105,7.443078374,13.81551056,2.631578947,2.93040293,78.41105354,3.3,16.8699187,20.62,11.591746
2015,6075012902,Census Tract 129.02,2015,12.19035202,15.1238592,7.455876687,13.96151385,3.455019557,3.764204545,81.15892918,2.6,17.95306757,22.17,11.550318
2016,6075012902,Census Tract 129.02,2013,23.5,15.1238592,7.553810852,14.15376692,25,37.16814159,81.9,4.3,0,22.2,11.68693759
2013,6075013000,Census Tract 130,2013,11.3529412,20.5882353,7.544332108,13.81551056,0,0,80.3,8.6,12.4,13.83,11.657337
2014,6075013000,Census Tract 130,2014,9.4789357,14.1906874,7.560601163,13.81551056,2.66075388,2.977667494,81.58561297,6.7,12.00527704,14.25,11.802134
2015,6075013000,Census Tract 130,2015,11.85458377,10.5374078,7.630461262,13.61461762,3.371970495,3.603603604,82.43718593,6.8,12.21357544,15.65,11.890478
2016,6075013000,Census Tract 130,2013,20.4,10.5374078,7.650644551,13.98601254,36.78756477,67.61904762,84.7,2.8,13.3,17.4,11.92818908
2013,6075013101,Census Tract 131.01,2013,25.3171247,11.7864693,7.649692624,13.65616306,0,0,87.6,2.7,23.4,29.49,11.710587
2014,6075013101,Census Tract 131.01,2014,26.0686016,13.878628,7.649692624,13.67348606,1.160949868,1.300236407,89.15108796,2.6,19.54629385,26.09,11.72538
2015,6075013101,Census Tract 131.01,2015,22.657412,12.5929598,7.687080156,14.0070396,2.082300446,2.231668438,87.79019776,3.5,19.74944731,28.47,11.728384
2016,6075013101,Census Tract 131.01,2013,31.9,12.5929598,7.736743682,13.73798136,18.6746988,18.6746988,84,2.8,0,23.9,11.72854478
2013,6075013102,Census Tract 131.02,2013,8.3827893,25.2967359,7.649692624,13.81551056,0,0,81.2,1.5,12.9,8.19,11.475473
2014,6075013102,Census Tract 131.02,2014,6.9946195,25.9800154,7.649692624,13.81551056,1.306687164,1.448040886,80.32719836,1,15.30460624,9.03,11.510142
2015,6075013102,Census Tract 131.02,2015,12.85714286,23.5338346,7.638679824,14.50865774,2.556390977,2.741935484,79.59422552,1.5,17.78250089,15.48,11.535987
2016,6075013102,Census Tract 131.02,2013,33.6,23.5338346,7.773594467,14.30458125,26.2295082,51.61290323,84.6,3,0,19.5,11.7306946
2013,6075013200,Census Tract 132,2013,14.3274854,16.6666667,7.649692624,13.81551056,0,0,85.4,2.7,16.9,17.09,11.829414
2014,6075013200,Census Tract 132,2014,18.48,11.76,7.649692624,13.81551056,2.4,2.973240833,84.09831954,2.9,14.07880724,17.17,11.846988
2015,6075013200,Census Tract 132,2015,18.51032448,8.6283186,7.754481547,13.59461448,2.876106195,3.445229682,87.06811451,4.5,15.38782319,17.18,11.847031
2016,6075013200,Census Tract 132,2013,30,8.6283186,7.75576717,14.50865774,15.15151515,20.10050251,87.3,8.3,17,24.8,11.78908642
2013,6075013300,Census Tract 133,2013,27.3809524,14.1865079,7.649692624,13.81551056,0,0,77.4,4.9,17.4,19.24,11.760762
2014,6075013300,Census Tract 133,2014,26.0460251,15.8995816,7.649692624,13.81551056,1.569037657,1.884422111,77.85133915,4.6,16.6443552,21.33,11.819675
2015,6075013300,Census Tract 133,2015,23.69477912,14.0562249,7.594381243,14.23901203,1.807228916,2.171290712,77.86985881,6.1,16.87791861,23.59,11.806729
2016,6075013300,Census Tract 133,2013,30.7,14.0562249,7.555905094,14.50865774,9.72972973,11.76470588,77.5,5.7,13.4,25.3,11.85664991
2013,6075013400,Census Tract 134,2013,19.0780142,12.6241135,7.535296702,13.81551056,0,0,71.4,3,18.3,16.64,11.574622
2014,6075013400,Census Tract 134,2014,19.6331522,13.7907609,7.595889918,13.81551056,1.5625,1.725431358,74.46675031,3.4,16.45665323,14.04,11.693704
2015,6075013400,Census Tract 134,2015,21.55353394,18.3344997,7.634820678,13.33602209,3.009097271,3.32046332,77.03774183,3.3,14.87829111,16.39,11.739336
2016,6075013400,Census Tract 134,2013,34.1,18.3344997,7.709308333,14.12049213,26.37362637,28.74251497,76.6,1.6,11,22.7,11.82554402
2013,6075013500,Census Tract 135,2013,16.8736304,9.7151205,7.40731771,13.81551056,0,0,83,6.1,14,19.46,11.514285
2014,6075013500,Census Tract 135,2014,19.2250373,7.6005961,7.431299675,13.81551056,1.043219076,1.22591944,81.39433551,3.4,15.23919753,19.75,11.548466
2015,6075013500,Census Tract 135,2015,20.04590666,8.2631982,7.419380583,13.77874283,2.218821729,2.756653992,79.47483589,3.8,17.51937984,26.01,11.599864
2016,6075013500,Census Tract 135,2013,29.9,8.2631982,7.454141078,14.40590493,8.928571429,8.928571429,80.8,3.4,18.7,27.4,11.70117939
2013,6075015100,Census Tract 151,2013,19.6270854,28.0667321,7.479299638,13.3098383,0,0,75.9,3.9,38,35.7,11.39475
2014,6075015100,Census Tract 151,2014,18.4115523,29.33213,7.52131798,13.33327239,1.805054152,2.522068096,75.55786196,3.3,37.41690408,35.99,11.313279
2015,6075015100,Census Tract 151,2015,15.63318777,26.6375546,7.533158807,13.80949249,3.668122271,5.230386052,74.53540934,3.5,36.55172414,40,11.317579
2016,6075015100,Census Tract 151,2013,36.3,26.6375546,7.54009032,13.38518907,5.524861878,6.644518272,75.4,2.5,32.2,37.6,11.33559145
2013,6075015200,Census Tract 152,2013,17.9250407,16.730038,7.283448229,13.5671774,0,0,68.5,3.3,21.9,29.4,11.103498
2014,6075015200,Census Tract 152,2014,22.0696938,14.8891235,7.325807503,13.65216776,1.319957761,1.439263097,68.69943995,3.8,21.26778784,30.66,11.112985
2015,6075015200,Census Tract 152,2015,19.15343915,13.7566138,7.366445148,13.78401989,2.433862434,2.636103152,68.27004219,6.7,20.53488372,32.65,11.421523
2016,6075015200,Census Tract 152,2013,33.1,13.7566138,7.410347098,13.70334919,19.44444444,38.46153846,68.8,8.4,29.5,34.5,11.40132329
2013,6075015300,Census Tract 153,2013,9.5170455,29.4034091,7.451241685,13.81551056,0,0,72.8,5.5,14.9,30.23,11.461632
2014,6075015300,Census Tract 153,2014,15.9638554,24.0963855,7.488293515,13.81551056,4.668674699,5.263157895,73.95964691,5.3,16.60212972,30.4,11.390328
2015,6075015300,Census Tract 153,2015,19.60486322,21.1246201,7.601402335,13.26334197,6.23100304,7.243816254,74.85065711,2.4,16.67445119,29.61,11.518739
2016,6075015300,Census Tract 153,2013,41.6,21.1246201,7.675546003,13.79295815,28.68217054,29.83870968,71.3,2.5,16.6,30.4,11.6195352
2013,6075015400,Census Tract 154,2013,19.0335306,23.4714004,7.496652438,13.7192199,0,0,72.9,8.2,22.1,35.54,11.484475
2014,6075015400,Census Tract 154,2014,19.0338164,19.9033816,7.522940918,13.74894331,1.93236715,2.040816327,75.69597879,6.6,21.86603678,36.02,11.603214
2015,6075015400,Census Tract 154,2015,18.359375,17.1875,7.556427969,13.87359077,2.44140625,2.7100271,71.01327154,8.1,22.35197368,36.15,11.63046
2016,6075015400,Census Tract 154,2013,34.5,17.1875,7.642524134,13.89626071,22.81368821,22.81368821,75.5,5,22.5,35.3,11.68413552
2013,6075015500,Census Tract 155,2013,27.4566474,23.3622351,7.25629724,13.32039423,0,0,59.6,2.5,37,46.61,10.947908
2014,6075015500,Census Tract 155,2014,21.4181642,24.5264692,7.241366283,13.31083266,0.922778048,0.98855359,53.09174576,2.9,36.5237366,42.39,10.856496
2015,6075015500,Census Tract 155,2015,21.13169755,26.5898848,7.313220387,13.77583374,1.452178267,1.635645798,55.84182145,5.1,37.54472887,41.73,11.057582
2016,6075015500,Census Tract 155,2013,49.8,26.5898848,7.19518732,13.31513019,11.46245059,14.79591837,51.6,5.4,34.6,43.1,10.92076324
2013,6075015600,Census Tract 156,2013,18.4296619,28.1352236,7.314552832,13.76274249,0,0,68.1,7,27.7,44.71,11.242101
2014,6075015600,Census Tract 156,2014,21.3909378,26.7650158,7.341483852,13.76358549,2.10748156,2.478314746,66.84675835,5.3,28.59038143,43.68,11.287467
2015,6075015600,Census Tract 156,2015,17.11956522,23.1884058,7.368970402,13.45754907,2.626811594,2.91750503,68.33761782,6.2,32.80168522,44.24,11.353379
2016,6075015600,Census Tract 156,2013,40.7,23.1884058,7.422971251,13.92669409,21.9858156,21.9858156,65.7,5.3,28.7,43.7,11.35773258
2013,6075015700,Census Tract 157,2013,20.8154506,19.9034335,7.356918242,13.64163325,0,0,62.2,3.7,18.5,44,11.323688
2014,6075015700,Census Tract 157,2014,21.0867398,20.7377866,7.443078374,13.64306012,3.539381854,3.811057434,67.37347469,4.6,17.97444166,41.55,11.336105
