GEOID,Census_Tract,year,rent_burdened,rent_overburdened,log_median_rent,log_median_house_price,percent_airbnb_all_rentals,percent_airbnb_active_rentals,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_non_white,log_MHI
6013358000,Census Tract 3580,2015,30.63157895,28.7368421,7.31521839,12.76454492,0,0,18.36531273,16.3,22.23888056,47.53,11.000315
6013359102,Census Tract 3591.02,2015,29.92592593,26.5185185,7.69802917,12.42400263,0,0,24.66571156,8.5,27.6340913,58.06,11.119616
6013359103,Census Tract 3591.03,2015,27.41935484,22.0430108,7.473637108,12.92634849,0,0,31.04644955,5.9,23.17596567,50.52,11.102051
6013359104,Census Tract 3591.04,2015,35.75129534,15.0259067,7.444248649,12.907188,0,0,57.1024735,5.5,30.16290068,76.35,11.182517
6013359105,Census Tract 3591.05,2015,13.10043668,21.8340611,7.107425474,12.75650352,0,0,47.4581623,6,30.58600337,75.13,11.61833
6013359202,Census Tract 3592.02,2015,43.45047923,23.0031949,7.409136444,12.96172503,0,0,36.01515489,4.7,21.78268251,42.75,11.335866
6013359203,Census Tract 3592.03,2015,37.52455796,23.9685658,7.731053144,12.8166531,0,0,36.36551582,6.9,33.18996416,75.83,11.352064
6013359204,Census Tract 3592.04,2015,30.96446701,37.0558376,7.185387016,13.05771818,0,0,34.10165485,4.9,35.8040201,77.76,11.650145
6013360101,Census Tract 3601.01,2015,11.11111111,31.5789474,7.060476366,12.78352835,0,0,40.19349164,8,24.81083234,54.7,11.331883
6013360102,Census Tract 3601.02,2015,18.75,25.5681818,7.138867,12.75071982,0,0,42.80532044,8.4,29.60093897,51.41,11.623742
6013360200,Census Tract 3602,2015,34.71502591,14.3782383,7.228388452,12.84792653,0,0,25.8650519,14.1,22.8956229,45.39,11.108425
6013361000,Census Tract 3610,2015,17.6980198,23.3910891,7.222566019,12.50023368,0,0,30.76033536,6.8,29.59687371,50.9,11.042922
6013362000,Census Tract 3620,2015,19.75308642,14.8148148,6.986566459,12.59439159,0,0,38.62304688,5.4,18.04623415,37.06,11.065528
6013363000,Census Tract 3630,2015,23.8453276,15.8968851,7.242082359,12.26575565,0,0,25.19594724,6.6,25.1024735,55.48,11.112985
6013364002,Census Tract 3640.02,2015,18.42105263,49.2690058,7.301822342,12.26998597,0,0,15.63993627,15.3,22.29113462,53.5,10.987358
6013365002,Census Tract 3650.02,2015,18.64564007,38.4972171,7.068172,12.29637028,0,0,11.84720979,16,40.01603849,60.99,10.408044
6013365003,Census Tract 3650.03,2015,30.70996147,18.5470556,7.005789019,12.05989014,0,0,32.13600219,6.4,32.05024311,59.54,10.997757
6013366001,Census Tract 3660.01,2015,42.70152505,28.3224401,6.952728645,12.63817968,0,0,18.57042747,14.4,38.76236485,48.52,10.922028
6013366002,Census Tract 3660.02,2015,25.82846004,21.539961,6.915723449,12.35879373,0,0,9.978655283,9.4,44.58478055,43.84,10.921739
6013367100,Census Tract 3671,2015,29.73760933,31.8756074,7.038783541,12.2322276,0,0,20.7337884,16.6,24.73202105,69.89,10.79253
6013367200,Census Tract 3672,2015,34.84513274,20.5752212,6.947937069,11.83645719,0,0,15.78947368,7.6,39.69277451,54.98,10.771995
6013368001,Census Tract 3680.01,2015,20.85168869,38.9133627,7.037027615,11.90158345,0,0,9.383289125,15.1,49.55873701,32.01,10.683454
6013368002,Census Tract 3680.02,2015,35.18850987,32.3159785,7.317876199,12.44744897,0,0,8.935259497,12.9,41.875,46.32,10.620888
6013369001,Census Tract 3690.01,2015,27.76484284,33.1781141,7.117205503,12.83254569,0,0,14.30924924,13.7,39.98863152,55.19,10.452158
6013369002,Census Tract 3690.02,2015,18.5840708,35.3982301,7.093404626,12.4355958,0,0,19.81242673,3.6,27.05275684,51.57,10.897036
6013370000,Census Tract 3700,2015,11.08108108,24.8648649,6.966024187,12.28164383,0,0,33.63028953,4.2,26.79296346,38.26,11.352369
6013371000,Census Tract 3710,2015,33.82045929,26.9311065,6.953684211,11.90834024,0,0,29.42039618,8.3,33.65653246,59.8,11.061013
6013372000,Census Tract 3720,2015,24.28419936,28.5259809,7.033506484,12.3278477,0,0,19.11119968,14.7,46.68066124,52.52,10.748948
6013373000,Census Tract 3730,2015,44.62616822,34.1121495,6.80682936,11.9835539,0,0,6.081390032,8.1,50.60707827,51.67,10.771827
6013374000,Census Tract 3740,2015,30.08514664,26.9631031,6.870053412,12.01188092,0,0,22.17659138,13.6,32.0118478,61.31,10.669304
6013375000,Census Tract 3750,2015,12.98527443,44.1767068,7.230563153,11.6324847,0,0,7.905686546,13.5,45.12146555,59.7,10.734286
6013376000,Census Tract 3760,2015,28.29306313,24.629774,6.982862751,13.17476606,0,0,10.28885832,10.1,39.38652309,62.08,10.380467
6013377000,Census Tract 3770,2015,24.82419128,34.9507736,7.25629724,12.1079084,0,0,8.106747231,14.4,40.66944405,60.09,10.378852
6013378000,Census Tract 3780,2015,21.55287818,19.1432396,7.138073034,12.77535584,0,0,63.47241867,4.6,13.24852622,22.06,11.339726
6013379000,Census Tract 3790,2015,28.40434419,34.4193818,6.903747258,12.15161646,0,0,6.409911123,16.4,30.91764706,77.27,10.517862
6013380000,Census Tract 3800,2015,25.58782849,16.5283541,7.347299701,12.28118012,0,0,47.29064039,8.6,26.90983093,58.61,11.218769
6013381000,Census Tract 3810,2015,34.14239482,17.4757282,7.506042179,12.83548099,0,0,10.62885327,7,32.20817844,69.25,10.756902
6013382000,Census Tract 3820,2015,32.70547945,33.6187215,7.758760544,13.3164488,0,0,11.67930661,17.8,29.35492651,82.51,10.304509
6013383000,Census Tract 3830,2015,32.95597484,29.4339623,7.593877845,13.55531394,0,0,54.85494375,5,28.58681603,53.86,11.133172
6013384000,Census Tract 3840,2015,37.08333333,12.5,7.274479559,13.30668294,0,0,67.9033356,5.3,21.01704084,37.63,11.438407
6013385100,Census Tract 3851,2015,32.3943662,0,7.412764017,12.98654365,0,0,67.80035336,5.3,18.00141743,37.28,11.77529
6013385200,Census Tract 3852,2015,17.59259259,26.8518519,7.374001859,13.14255808,0,0,71.5270936,7.3,26.89393939,51.67,11.536749
6013386000,Census Tract 3860,2015,22.15909091,29.6401515,7.309212366,13.21621795,0,0,43.02040816,13.7,38.16439152,60.82,10.951841
6013387000,Census Tract 3870,2015,24.59605027,27.1095153,7.185387016,13.25619473,0,0,49.39698492,10.3,29.09467865,38.74,11.127689
6013388000,Census Tract 3880,2015,19.41074523,14.3847487,7.760893196,12.69618523,0,0,52.86303252,8.7,24.3633861,39.88,11.378228
6013389100,Census Tract 3891,2015,21.24756335,17.7387914,7.72841578,13.39954047,0,0,62.23564955,10.7,35.34906588,39.77,11.283902
6013389200,Census Tract 3892,2015,25.11210762,21.6741405,7.473637108,13.30034218,0,0,58.34738617,8.5,43.11639549,67.08,10.786842
6013390100,Census Tract 3901,2015,16.2601626,13.8211382,7.890956716,13.56820238,0,0,62.62798635,3.7,25.11013216,30.66,11.579948
6013390200,Census Tract 3902,2015,33.91304348,3.4782609,7.426549072,13.54776182,0,0,75.66338135,11.2,18.36612999,26.48,11.491099
6013391000,Census Tract 3910,2015,0,32.4840764,6.875232087,12.62412487,0,0,85.01659554,3.8,12.27356747,18.96,11.822247
6013392000,Census Tract 3920,2015,24.24242424,6.0606061,7.98752448,13.22924274,0,0,82.92023434,3.5,16.83238636,24.4,11.943987
6013392200,Census Tract 3922,2015,27.34225621,27.4378585,7.478169694,13.9090009,0,0,25.04575531,6.9,36.45132743,58.45,11.21948
6013392300,Census Tract 3923,2015,35.09615385,37.0192308,7.047517221,13.70491414,0,0,54.60301997,2.2,35.62259307,84.15,11.785811
6001400100,Census Tract 4001,2015,4.83870968,13.9784946,7.327780538,13.66072634,0,0,79.7107438,5.6,26.15176152,28.01,12.06746
6001400200,Census Tract 4002,2015,15.51155116,3.30033,7.212294469,13.6142508,0,0,82.92985723,2.2,11.69354839,19.81,11.862215
6001400300,Census Tract 4003,2015,20.05772006,11.1832612,7.11395611,13.32334312,0,0,68.78745966,8.8,18.33736284,33.85,11.345666
6001400400,Census Tract 4004,2015,26.09472744,11.8856122,7.051855623,13.05344193,0,0,75.52301255,3.3,8.696711328,28.75,11.536505
6001400500,Census Tract 4005,2015,23.01740812,19.729207,7.211556733,13.25741861,0,0,61.92928253,6.5,16.78992057,38.15,11.238988
6001400600,Census Tract 4006,2015,13.16526611,34.7338936,7.249925537,13.03615168,0,0,55.32915361,14.9,12.97297297,61.8,11.015411
6001400700,Census Tract 4007,2015,29.29883139,34.2237062,7.368339686,13.08839286,0,0,40.9252669,10.5,11.00352113,55.3,10.586938
6001400800,Census Tract 4008,2015,26.62601626,21.1382114,7.044905117,13.83079318,0,0,49.65888689,11.1,18.99631415,57.27,11.000198
6001400900,Census Tract 4009,2015,16.17852162,29.2887029,7.11395611,12.78856756,0,0,41.60353535,5.3,14.11494253,53.33,10.950859
6075040100,Census Tract 401,2015,17.70491803,15.0163934,7.197435354,13.27422573,0,0,65.03222191,5.1,26.92050768,38.7,11.322443
6001401000,Census Tract 4010,2015,19.27231381,42.0693576,6.842683282,13.31875219,0,0,33.20044297,9.2,12.19308502,60.97,10.709204
6001401100,Census Tract 4011,2015,21.96969697,21.7171717,6.823286122,13.13606902,0,0,57.11667685,12.8,10.85510689,42.71,10.993732
6001401200,Census Tract 4012,2015,15.3942428,19.3992491,6.90475077,12.71799766,0,0,62.12765957,11.8,15.02403846,40.02,11.267063
6001401300,Census Tract 4013,2015,27.62803235,19.8787062,6.987490247,12.74198105,0,0,35.00156397,15.5,25.73419612,66.7,10.512927
6001401400,Census Tract 4014,2015,15.88709677,39.5967742,7.088408779,12.71679826,0,0,18.57391304,16.2,23.41288783,72.51,10.258782
6001401500,Census Tract 4015,2015,27.2875817,30.8823529,6.809039306,12.81692458,0,0,31.00388242,9.7,16.35788522,60.46,10.789113
6001401600,Census Tract 4016,2015,19.72076789,37.521815,7.291656209,12.78240507,0,0,32.57520176,8.4,22.73652085,59.05,10.543919
6001401700,Census Tract 4017,2015,14.22651934,31.7679558,6.81014245,13.96831748,0,0,45.84130019,6.7,25.19600855,55.81,11.189768
6001401800,Census Tract 4018,2015,18.66438356,38.869863,6.769641977,12.85865821,0,0,31.47656941,20,14.74062661,74.17,10.196381
6075040200,Census Tract 402,2015,22.70393611,18.9960068,6.52649486,12.91926752,0,0,55.70380254,8.5,33.60182105,49.48,11.258033
6001402200,Census Tract 4022,2015,26.33451957,34.341637,6.517671273,12.54004175,0,0,27.78465347,13.8,20.30995106,61.83,10.633449
6001402400,Census Tract 4024,2015,26.88172043,26.4907136,7.023758955,12.67074961,0,0,24.62476548,16.2,20.89249493,83.71,10.303437
6001402500,Census Tract 4025,2015,24.23263328,28.917609,6.634633358,12.80573298,0,0,17.99379524,25.5,17.19979025,83.38,9.854402
6001402600,Census Tract 4026,2015,25.09225092,19.7416974,6.735780014,13.15695802,0,0,25.0483559,16.7,52.51215559,81.77,9.916897
6001402700,Census Tract 4027,2015,20.6132879,31.0051107,6.248042875,13.2048646,0,0,28.94033838,8.3,11.03222283,66.96,10.600851
6001402800,Census Tract 4028,2015,31.09243697,28.7197232,6.788971743,12.75042975,0,0,33.78145467,14.9,28.94886364,66.51,9.757189
6001402900,Census Tract 4029,2015,29.90543735,18.7943262,7.292337176,12.86359265,0,0,36.83781581,7.9,45.74759945,73.46,10.35198
6001403000,Census Tract 4030,2015,18.52159468,28.820598,6.972606251,12.73168835,0,0,24.56140351,12.6,68.8239645,91.42,9.776165
6001403100,Census Tract 4031,2015,25.1450677,19.3423598,6.930494766,12.92610515,0,0,46.06830818,7,36.86510104,69.8,10.989521
6001403300,Census Tract 4033,2015,30.63170441,30.5125149,7.227662499,12.93120287,0,0,46.45142525,8.9,51.52986887,71.71,10.951929
6001403400,Census Tract 4034,2015,26.72866963,20.258795,7.094234846,12.78856756,0,0,56.45035184,5.3,27.65420775,61.91,10.668537
6001403501,Census Tract 4035.01,2015,26.26079055,24.2162653,7.139660336,12.78661088,0,0,46.03174603,6.3,27.92634809,63.46,10.596635
6001403502,Census Tract 4035.02,2015,19.84978541,20.1716738,7.358830898,12.54895288,0,0,57.43615423,9.4,23.14350797,42.14,11.018629
6001403600,Census Tract 4036,2015,19.31818182,12.2159091,7.299121463,12.83920439,0,0,60.89203155,7,26.67261374,57.89,11.051969
6001403701,Census Tract 4037.01,2015,24.98334444,14.2571619,7.170888479,13.52782849,0,0,64.44897959,1.6,18.81223329,40.58,11.067326
6001403702,Census Tract 4037.02,2015,18.15028902,18.8439306,7.127693699,12.78408952,0,0,71.29466901,3.5,8.654848801,31.8,11.187389
6001403800,Census Tract 4038,2015,21.58808933,14.1439206,7.252053952,12.89320175,0,0,76.44180357,5,13.01897983,27.05,11.365005
6001403900,Census Tract 4039,2015,25.37517053,25.579809,7.109062136,13.24280953,0,0,65.49652119,9,21.06452423,47.2,11.060746
6001404000,Census Tract 4040,2015,18.41652324,10.6712565,7.651595574,13.05793152,0,0,69.33000416,6.6,21.9772404,35.21,11.196432
6001404101,Census Tract 4041.01,2015,19.49494949,24.6464646,7.394493107,13.82089603,0,0,72.47890719,8.1,15.30475553,24.28,11.16825
6001404102,Census Tract 4041.02,2015,19.15384615,15.9230769,7.614805365,13.89478374,0,0,64.04705882,8.3,15.9000793,41.12,11.084279
6001404200,Census Tract 4042,2015,12.45901639,13.1147541,7.530479995,13.59810054,0,0,80.58577406,7.1,19.5376995,28.84,11.961533
6001404300,Census Tract 4043,2015,15.48117155,5.8577406,7.700747795,13.78009061,0,0,81.50765607,5.4,13.57079776,29.23,12.091699
6001404400,Census Tract 4044,2015,10.06493506,6.8181818,8.009695358,13.51020748,0,0,79.4729207,1.2,15.49508692,27.91,11.875233
6001404501,Census Tract 4045.01,2015,12.19512195,13.4146341,8.160518247,13.62046844,0,0,85.27370856,8.8,13.43115124,26.58,12.078569
6001404502,Census Tract 4045.02,2015,36.84210526,18.9473684,6.979145275,13.65990883,0,0,78.46371348,3.9,14.31989693,22.99,11.692644
6001404600,Census Tract 4046,2015,25.46583851,9.3167702,6.981934677,13.39817528,0,0,74.12406663,3.6,14.14000927,26.8,11.95118
6001404700,Census Tract 4047,2015,14.28571429,31.7460317,7.279318835,13.32023015,0,0,76.37397347,6.4,11.2412178,23.19,11.925585
6001404800,Census Tract 4048,2015,44.20401855,20.0927357,7.313220387,13.40994544,0,0,52.51342118,10.5,21.12676056,56.34,10.991629
6001404900,Census Tract 4049,2015,30.42876902,19.7786999,7.175489714,13.81110085,0,0,65.65377532,4.4,19.59689169,38.59,11.208938
6001405000,Census Tract 4050,2015,29.02654867,9.7345133,7.145984468,13.44560563,0,0,66.01449275,5.7,8.026159334,35.11,11.680193
6001405100,Census Tract 4051,2015,5.12820513,20.5128205,6.834108739,13.22365563,0,0,80.2976383,4.5,9.934086629,33.5,12.148279
6001405200,Census Tract 4052,2015,13.30102316,18.3091007,6.872128101,12.75361585,0,0,65.2281746,8.3,23.16537738,53.67,11.189188
6001405301,Census Tract 4053.01,2015,28.35820896,14.1044776,6.980075941,12.96781262,0,0,57.89473684,6.6,20.70579762,49.62,10.980008
6001405302,Census Tract 4053.02,2015,20.76149425,31.9683908,7.027314514,12.65011724,0,0,38.42571029,12.9,50.671406,61.89,10.450655
6001405401,Census Tract 4054.01,2015,30.88538092,23.4042553,6.979145275,12.60216059,0,0,17.08436287,12.9,42.67762204,72.86,10.453803
6001405402,Census Tract 4054.02,2015,28.90231621,31.2185297,6.918695219,12.80655614,0,0,21.53344209,17.3,43.89525368,81.6,10.306048
6001405500,Census Tract 4055,2015,28.91287587,29.8380879,7.059617628,12.8207176,0,0,35.23972603,7.3,35.68075117,75.04,10.759157
6001405600,Census Tract 4056,2015,34.42622951,21.7668488,6.907755279,12.51612757,0,0,44.08602151,10.1,27.95631825,64.74,10.805578
6001405700,Census Tract 4057,2015,19.60985626,38.2956879,6.867974409,12.6854076,0,0,16.19806966,17.7,31.38424821,80.55,10.611868
6001405800,Census Tract 4058,2015,23.48033373,37.4255066,6.851184927,12.57487377,0,0,21.17013087,9.1,41.44941402,82.52,10.6754
6001405901,Census Tract 4059.01,2015,28.90262751,36.1669243,7.139660336,12.86540448,0,0,6.290322581,17.9,47.95162883,82.8,10.393386
6001405902,Census Tract 4059.02,2015,29,29.8571429,6.896694332,12.54147288,0,0,14.2239308,13.4,47.07577067,78.82,10.446044
6001406000,Census Tract 4060,2015,18.11978772,27.3692191,6.88550967,12.3883942,0,0,30.16608729,10.8,45.65092166,75.49,10.138639
6001406100,Census Tract 4061,2015,17.8111588,31.5450644,6.869014451,12.60518428,0,0,25.38842975,10.1,43.83282365,61.12,10.831173
6001406201,Census Tract 4062.01,2015,26.86025408,34.9364791,7.118826249,12.54717699,0,0,17.17909301,18.7,40.52210724,69.54,10.454322
6001406202,Census Tract 4062.02,2015,24.44444444,37.5213675,6.9902565,12.82852909,0,0,18.3745583,14.2,47.66395199,56.11,10.354627
6001406300,Census Tract 4063,2015,33.64116095,25.0659631,7.197435354,12.55037132,0,0,25.71533382,7.3,38.60791187,67.88,10.649559
6001406400,Census Tract 4064,2015,13.10043668,40.6113537,6.881411304,12.73552373,0,0,28.64417568,10.3,29.15401302,67.42,10.926604
6001406500,Census Tract 4065,2015,27.77374909,31.182016,7.037027615,12.88435996,0,0,22.02987906,13.7,44.60012594,64.86,10.656365
6001406601,Census Tract 4066.01,2015,40.34482759,35.9770115,7.240649694,13.13350112,0,0,18.52913085,15.4,29.02902903,80.8,10.822714
6001406602,Census Tract 4066.02,2015,32.10702341,29.5986622,7.21964204,13.31546001,0,0,22.98910223,8.5,42.23452093,64.55,10.84607
6001406700,Census Tract 4067,2015,40.39653036,22.6765799,6.993015123,13.22708369,0,0,54.04316547,9.6,17.58154336,36.48,11.157179
6001406800,Census Tract 4068,2015,31.13636364,41.5909091,6.902742737,12.70015895,0,0,50.13302927,9.3,24.39724455,53.99,11.36939
6001406900,Census Tract 4069,2015,37.65867419,14.6685472,6.952728645,12.5124538,0,0,46.36431784,8.3,18.28319502,56.82,11.036227
6001407000,Census Tract 4070,2015,27.57936508,38.7896825,6.927557906,12.63460303,0,0,13.55932203,11.3,39.5245425,81.56,10.593129
6001407101,Census Tract 4071.01,2015,25.0955414,25.9872611,7.272398393,12.48142907,0,0,18.60662702,10.6,41.38482024,60.08,10.451118
6001407102,Census Tract 4071.02,2015,21.24600639,39.1373802,6.932447892,12.38044603,0,0,21.6832047,12.6,38.79458795,57.86,10.71555
6001407200,Census Tract 4072,2015,29.889043,29.6809986,6.853299093,12.45293272,0,0,11.85750636,10.8,52.42955065,51.91,10.537283
6001407300,Census Tract 4073,2015,22.53521127,41.0462777,6.877296071,12.36350365,0,0,20.23945268,9.6,43.29486669,54.4,10.840404
6001407400,Census Tract 4074,2015,20.69364162,26.7052023,7.567345676,12.57625594,0,0,6.782106782,16.7,41.77551472,69.01,10.595459
6001407500,Census Tract 4075,2015,24.85207101,35.5029586,6.812345094,12.85631233,0,0,8.314402544,16.9,32.98173399,73.55,10.268686
6001407600,Census Tract 4076,2015,29.75708502,27.7327935,7.598900457,12.84924146,0,0,18.6716792,8.3,24.7378768,77.02,10.754023
6001407700,Census Tract 4077,2015,23.94678492,32.8159645,7.93701749,13.09128542,0,0,41.8022121,12.7,9.62190984,67.3,11.148981
6001407800,Census Tract 4078,2015,29.95780591,13.0801688,7.304515946,13.43877867,0,0,41.02011494,9.6,15.38183134,65.65,11.235603
6001407900,Census Tract 4079,2015,20,30.8333333,7.064759028,13.34198072,0,0,52.5094697,7.9,19.87620358,50.03,11.503955
6001408000,Census Tract 4080,2015,0,18.3673469,6.866933284,12.75303732,0,0,67.99784134,8.4,15.88884931,47.52,11.847295
6001408100,Census Tract 4081,2015,24.10546139,12.9943503,7.125283092,12.83013766,0,0,63.13382382,4.5,18.99385688,58.66,11.54362
6001408200,Census Tract 4082,2015,33.99790136,32.5288562,7.142036575,11.89409788,0,0,35.18771331,9.8,12.58470474,75.7,10.809203
6001408300,Census Tract 4083,2015,40.48442907,22.8373702,6.992096427,12.39172199,0,0,35.93654667,11.4,11.05990783,70.57,11.310173
6001408400,Census Tract 4084,2015,21.63388805,53.2526475,7.104965448,12.32385568,0,0,16.08216433,16.8,25.36252488,78.96,10.382296
6001408500,Census Tract 4085,2015,30.11937557,41.7814509,6.618738984,12.37073927,0,0,11.89456343,8,27.36749117,84.61,10.685767
6001408600,Census Tract 4086,2015,34.22818792,48.6577181,6.989335266,11.76601609,0,0,5.473742706,14.2,34.0562249,70.76,10.32394
6001408700,Census Tract 4087,2015,30.61797753,45.0842697,7.272398393,12.21948233,0,0,11.22679946,15.2,22.42593331,73.61,10.617882
6001408800,Census Tract 4088,2015,33.66960908,25.0945776,7.280008253,12.06220228,0,0,3.394109397,20.1,35.9811617,81.38,10.226476
6001408900,Census Tract 4089,2015,25.03660322,43.4846266,7.100851909,12.17509784,0,0,7.356076759,17.7,27.57125155,69.21,10.046765
6001409000,Census Tract 4090,2015,23.16602317,36.4864865,7.037905963,12.06046867,0,0,7.040998217,13.3,31.77189409,72.91,10.773043
6001409100,Census Tract 4091,2015,17.37089202,53.9906103,7.109879463,12.17509784,0,0,8.566978193,12.6,28.95805142,77.58,10.475342
6001409200,Census Tract 4092,2015,23.54570637,45.4293629,6.953684211,12.57729131,0,0,11.03830645,13.4,28.64800476,78.47,10.866299
6001409300,Census Tract 4093,2015,22.70742358,33.7336245,7.075808864,12.31133316,0,0,8.114104596,16.1,32.40223464,72.3,10.46276
6001409400,Census Tract 4094,2015,19.92031873,37.4501992,7.053585727,12.28349654,0,0,11.02553709,15.1,37.28443571,67.32,10.525783
6001409500,Census Tract 4095,2015,27.32843137,33.5784314,6.954638865,12.22734478,0,0,4.555605181,17.3,29.44259171,75.49,10.338932
6001409600,Census Tract 4096,2015,23.19309601,42.8263215,7.232733136,12.92147044,0,0,7.206588881,14.6,38.82466281,76.28,10.486625
6001409700,Census Tract 4097,2015,29.580348,41.3510747,7.412160335,13.28192795,0,0,7.533375715,14.6,26.84588474,69.08,10.51594
6001409800,Census Tract 4098,2015,35.39019964,36.2976407,6.980075941,13.22184666,0,0,21.16917626,6.5,16.298431,90.81,11.063806
6001409900,Census Tract 4099,2015,27.97927461,29.015544,6.932447892,12.60451314,0,0,50.41044776,9.6,10.35190616,69.35,11.414485
6001410000,Census Tract 4100,2015,35.13513514,21.6216216,7.048386409,12.36861657,0,0,49.61669506,6.6,6.74615626,61.34,11.586139
6001410100,Census Tract 4101,2015,20.16985138,40.3397028,7.264730178,12.05408629,0,0,22.01492537,16.3,13.20301783,73.39,10.819778
6001410200,Census Tract 4102,2015,34.61538462,34.1137124,6.329720906,12.41064481,0,0,16.7876588,17.2,19.54058193,74.09,10.733327
6001410300,Census Tract 4103,2015,17.77059774,34.5718901,7.693025748,13.25496934,0,0,6.59025788,18.4,40.01774623,70.93,10.490162
6001410400,Census Tract 4104,2015,28.21052632,27.1578947,7.261927093,13.60083109,0,0,21.11486486,15.9,26.74953959,70.53,11.050303
6001410500,Census Tract 4105,2015,33.47685684,15.6081808,7.380879036,13.47947822,0,0,17.04781705,23.5,17.75096941,92.2,10.037538
6001420100,Census Tract 4201,2015,28.57142857,16.6112957,7.430707083,13.22184666,0,0,75.88957055,8,19.05910736,28.55,11.670638
6001420200,Census Tract 4202,2015,18.37549933,27.563249,7.305860033,13.2048646,0,0,69.39451277,8.9,26.11348383,49.33,11.316984
6001420300,Census Tract 4203,2015,23.86483633,18.7961985,7.313220387,13.31727205,0,0,73.13432836,2.9,30.03943909,57.95,11.351806
6001420400,Census Tract 4204,2015,27.90880503,45.6761006,7.887208586,13.54317676,0,0,83.79191745,6.9,58.73278237,57.66,10.563311
6001420500,Census Tract 4205,2015,26.2745098,27.254902,7.189167738,13.72141963,0,0,63.45788474,9.7,32.19120135,44.12,11.294819
6001420600,Census Tract 4206,2015,22.18649518,25.4019293,7.454719949,13.80546022,0,0,78.41869717,4.7,12.64524949,27.48,11.588728
6001421100,Census Tract 4211,2015,9.25925926,11.1111111,7.497761701,13.63638389,0,0,80.46734572,3.8,18.18181818,20.32,11.910022
6001421200,Census Tract 4212,2015,3.49344978,28.3842795,7.613818685,13.7789503,0,0,88.34422658,5,16.27589967,16.52,11.922867
6001421300,Census Tract 4213,2015,10.15801354,13.7697517,7.407924323,13.71899966,0,0,81.24215809,4.1,16.81525508,19.17,11.81714
6001421400,Census Tract 4214,2015,25.71428571,19.047619,7.245655068,13.74819485,0,0,82.0668693,6.8,18.18703385,20.25,11.792449
6001421500,Census Tract 4215,2015,18.44262295,3.6885246,7.283448229,13.5211395,0,0,81.3890762,4.3,11.96466809,16.84,11.841718
6001421600,Census Tract 4216,2015,16.47727273,27.5568182,7.264030143,13.563453,0,0,86.97345133,4.7,19.53924915,17.49,11.683402
6001421700,Census Tract 4217,2015,25.79403272,21.3666987,7.295056416,13.31661351,0,0,83.64710225,5.8,29.38547486,26.79,11.130053
6001421800,Census Tract 4218,2015,34.00673401,20.8754209,7.221105098,13.2207597,0,0,78.3081571,4.8,15.30564629,21.61,11.511134
6001421900,Census Tract 4219,2015,17.98679868,13.0363036,7.173191742,13.30451825,0,0,78.47197429,6.2,17.45320327,36.83,11.42241
6001422000,Census Tract 4220,2015,23.13664596,20.3416149,7.282073658,13.30351759,0,0,58.74912157,12.1,14.08811475,33.61,11.006888
6001422100,Census Tract 4221,2015,26.47058824,13.7254902,7.267525428,13.44212534,0,0,60.40748899,5.8,23.80165289,38.8,10.965868
6001422200,Census Tract 4222,2015,23.52941176,27.6470588,7.304515946,13.50257905,0,0,67.28371742,4.8,20.27610009,31.64,11.090309
6001422300,Census Tract 4223,2015,25.79591837,27.8367347,7.544332108,13.58785685,0,0,69.97030438,6.7,20.46245649,33.84,10.96244
6001422400,Census Tract 4224,2015,20.42105263,34,7.228388452,14.50865774,0,0,85.32032244,4.5,36.93931398,46.15,10.906946
6001422500,Census Tract 4225,2015,26.79022746,34.0353833,7.148345744,13.71855903,0,0,75.56987116,7.5,21.63438829,36.47,10.897905
6001422600,Census Tract 4226,2015,#DIV/0!,#DIV/0!,7.218176838,13.36201,0,0,100,11.9,54.5261669,54.88,#VALUE!
6001422700,Census Tract 4227,2015,12.25204201,54.4924154,7.278628942,13.2048646,0,0,50.04420866,16.9,22.96078843,40.47,10.20692
6001422800,Census Tract 4228,2015,14.64684015,42.2304833,7.138073034,13.32186976,0,0,56.71768707,20.5,26.47964015,60.25,9.560716
6001422900,Census Tract 4229,2015,17.77541245,38.158595,7.153833802,13.27782748,0,0,69.95230525,8.3,33.56906077,57.46,10.114639
6001423000,Census Tract 4230,2015,21.1035818,26.42788,7.110696123,13.38272564,0,0,77.24770642,3.3,19.42917548,25.31,11.214075
6001423100,Census Tract 4231,2015,17.51117735,33.90462,7.247792582,13.24811458,0,0,58.91499654,2.6,26.15083252,45.59,10.935087
6001423200,Census Tract 4232,2015,19.75308642,31.9615912,7.064759028,13.25549469,0,0,56.27931214,11,21.86609687,46.72,10.893103
6001423300,Census Tract 4233,2015,25.38461538,32.6923077,7.290292882,13.37870957,0,0,45.82763338,9.7,14.91508737,53.78,11.191342
6001423400,Census Tract 4234,2015,24.47102116,23.0910764,7.19518732,13.40271867,0,0,58.55461265,14.4,21.94327328,40.55,11.177537
6001423500,Census Tract 4235,2015,27.61998041,22.5269344,7.018401799,13.4087446,0,0,70.4109589,10.9,17.52738654,40.16,10.664597
6001423601,Census Tract 4236.01,2015,22.02572347,31.8327974,7.622174595,13.86057952,0,0,76.28705148,8.1,12.90087464,27.15,11.147613
6001423602,Census Tract 4236.02,2015,10.81218274,54.0101523,6.926577033,14.00439387,0,0,79.41952507,11.3,19.44872453,51.02,10.13317
