GEOID,Census_Tract,rent_burdened,rent_overburdened,log_median_rent,log_median_house_price,percent_airbnb_all_rentals,Composite_Score,log_BART_dist,log_CBD_dist,coastal_tracts_dummy,percent_bachelors_degree,unemployment_rate,percent_foreign_born,percent_non_white,log_MHI,School_district_quality,job_acc_auto,job_acc_transit
6001405200,Census Tract 4052,3.605497845,2.907398242,7.221105098,13.51440547,1.342277476,1.386294361,3.6294015,4.1798567,0,4.077537444,1.987874348,3.387774361,4.096009842,11.23078799,1.386294361,12.5226442,10.31813735
6001405301,Census Tract 4053.01,3.786459782,2.646492307,7.153051635,13.30351759,1.392983349,1.504077397,3.1738751,4.1247796,0,4.099332104,1.916922612,0,3.941581808,11.01744812,0,12.55239489,10.36455323
6001405302,Census Tract 4053.02,3.925925911,3.464747627,6.856461985,12.89921983,2.786011743,3.258096538,2.8968658,4.0547696,0,3.621670704,2.312535424,0,4.180522258,10.48116776,0,12.54282072,10.69475052
6001405401,Census Tract 4054.01,4.005513349,3.152917856,6.900730664,12.95299753,2.068077783,2.740840024,3.2561987,3.9605499,0,3.015534901,2.397895273,0,4.338597077,10.58940869,0,12.50174396,10.45949254
6001405402,Census Tract 4054.02,4.082609306,3.441011819,7.037027615,12.70987365,0.994252273,1.609437912,3.4675689,3.8390287,0,2.960105096,2.778819272,0,4.437934267,10.42094116,1.098612289,12.4737021,10.51330937
6001405500,Census Tract 4055,3.974058396,3.395785695,7.028201432,12.7946923,2.396895773,2.63905733,3.5790623,3.9908034,0,3.60004824,1.648658626,3.83081295,4.312140507,10.82426819,1.386294361,12.51374207,10.50911004
6001405600,Census Tract 4056,3.970291914,3.080388115,7.077498054,12.88790607,2.079441542,2.48490665,3.8236292,4.0731844,0,3.925925911,2.028148247,3.589059119,4.044804117,10.87923517,1.386294361,12.52359093,10.32921499
6001405700,Census Tract 4057,3.998200702,3.645337302,6.950814768,12.94705716,2.241341468,3.417726684,3.66616,4.0571653,0,2.747270914,2.928523524,3.538056564,4.373238129,10.79653013,1.386294361,12.54094881,10.15358302
6001405800,Census Tract 4058,4.050044303,3.622352467,7.072421901,12.59811473,3.01123646,2.525728644,3.5360198,3.9014288,0,3.015534901,2.208274414,3.75419892,4.368181228,10.70043153,1.386294361,12.47833734,9.880632351
6001405901,Census Tract 4059.01,4.188138442,3.588145008,6.833031733,12.76996499,1.181993898,1.386294361,3.3422945,3.6567602,0,1.686398954,2.541601993,0,4.452019006,10.36113389,1.386294361,12.44839623,10.11193565
6001405902,Census Tract 4059.02,4.060443011,3.396424104,6.875232087,12.61153775,1.548813291,1.609437912,3.6300888,3.7459267,0,2.76000994,2.87356464,0,4.427238977,10.39918939,1.098612289,12.46273606,10.41625399
6001406000,Census Tract 4060,3.799973502,3.309418991,6.613384218,12.89721782,2.651354858,3.33220451,3.4130603,3.621353,0,3.356897123,2.48490665,4.032469159,4.30676415,10.33880268,1.098612289,12.51044623,10.59820475
6001406100,Census Tract 4061,4.123903364,3.451417139,7.202661197,12.55037132,0.936493439,1.704748092,1.7904945,3.3234264,0,3.465735903,2.4765384,3.918005077,4.133565275,10.70290733,1.386294361,12.54452915,10.05552514
6001406201,Census Tract 4062.01,4.099332104,3.55353153,6.90475077,12.69924333,0.755022584,0,2.9900646,3.6337054,0,2.939161922,2.821378886,3.972176928,4.284964922,10.52771329,1.386294361,12.43613899,10.19000207
6001406202,Census Tract 4062.02,4.034240638,3.624910571,6.894670039,12.73522923,1.284941867,0.916290732,2.528031,3.6339719,0,3.020424886,2.272125886,3.955082495,3.937690752,10.42177527,1.386294361,12.48299219,10.42101358
6001406300,Census Tract 4063,3.994524227,3.221510874,6.967909202,12.72098989,2.302585093,1.504077397,3.1671505,3.8833581,0,3.068052935,2.360854001,3.671224519,4.30676415,10.67606956,1.386294361,12.43017932,9.930085666
6001406400,Census Tract 4064,4.162003211,3.704047675,7.222566019,12.98928902,2.148434413,1.098612289,3.5265195,4.0905209,0,3.363841595,2.186051277,3.356897123,4.186619838,10.99373159,1.386294361,12.49753574,9.987913256
6001406500,Census Tract 4065,4.151039906,3.439841518,7.049254841,12.61950592,1.123930097,0.693147181,3.205261,4.0202837,0,3.025291076,2.451005098,3.634951112,4.273884476,10.62973096,1.386294361,12.4647494,9.777083273
6001406601,Census Tract 4066.01,4.248495242,3.582880165,7.215975003,12.82422685,0.987518241,0.693147181,3.6959166,4.2837028,0,3.000719815,2.525728644,0,4.359269648,10.78863843,1.386294361,12.45732685,9.828583494
6001406602,Census Tract 4066.02,4.115779843,3.387729164,6.989335266,12.83548099,1.15518264,0,3.6558206,4.225278,0,3.230804396,2.251291799,0,4.271095074,10.88109913,1.386294361,12.53586854,9.922406456
6001406700,Census Tract 4067,3.955082495,3.121332669,7.195937226,13.21912705,0.980829253,0.693147181,4.0646192,4.4978117,0,4.009149716,2.197224577,3.100092289,3.698829785,11.20049978,1.386294361,12.28194395,0
6001406800,Census Tract 4068,4.055257174,3.727881612,7.23417718,13.36625029,2.376693065,1.252762968,4.0977543,4.5361968,0,3.903990834,2.066862759,3.269568939,3.945457782,11.45282508,0,12.38707839,9.392981045
6001406900,Census Tract 4069,3.953164949,2.685705555,7.251344983,13.30801272,1.966112856,0.405465108,4.1304177,4.5609559,0,3.772760938,1.808288771,3.157000421,4.012772909,11.09066002,0,12.40884722,9.047481385
6001407000,Census Tract 4070,4.166665224,3.658154296,7.138073034,12.78744993,0.590590592,0.916290732,3.7146107,4.3105893,0,2.740840024,2.351375257,3.698829785,4.356708827,10.67185815,1.386294361,12.48552724,9.771398548
6001407101,Census Tract 4071.01,3.802208139,3.25760646,6.931471806,12.46381084,0.562118918,-0.693147181,3.0422009,3.9908826,0,3.010620886,1.945910149,0,4.206184044,10.85303896,1.386294361,12.41383209,9.981756072
6001407102,Census Tract 4071.02,3.852273001,3.667078026,7.029972912,12.78996284,-0.198850859,-0.693147181,3.2024017,4.0608312,0,3.144152279,2.587764035,0,4.087655574,10.77184775,1.386294361,12.4215361,9.688444851
6001407200,Census Tract 4072,4.087655574,3.390507063,6.920671504,12.42841588,0.105360516,0,2.2471891,3.7590176,0,2.610069793,2.468099531,4.021773869,4.096009842,10.52725786,1.386294361,12.45503842,10.56737815
6001407300,Census Tract 4073,4.122283931,3.714700155,7.31521839,12.44074943,0.301105093,-0.693147181,3.2740423,3.8784606,0,3.17805383,2.433613355,3.749504076,3.966511191,10.8820768,0,12.33536306,9.798866208
6001407400,Census Tract 4074,3.817712326,3.284858389,6.96979067,12.64851236,0.105360516,-0.693147181,3.3550407,4.06796,0,2.128231706,2.721295428,3.763522997,4.337290741,10.77176382,0,12.38871698,9.853999995
6001407500,Census Tract 4075,4.075841091,3.569616034,6.855408799,12.56584279,-0.524728529,-0.693147181,3.2269207,4.2857788,0,2.186051277,2.747270914,3.591817741,4.301358732,10.12137733,1.386294361,12.3861011,9.779822753
6001407600,Census Tract 4076,3.977810746,3.322615594,6.858565035,12.79219125,0.94803943,0.693147181,3.5301546,4.1978222,0,3.04927304,2.140066163,3.234749174,4.374498368,10.88369161,0,12.43692662,9.787887009
6001407700,Census Tract 4077,4.220977213,3.49091512,7.608870629,12.95678094,0.828585152,1.098612289,3.6117147,4.4018336,0,3.761200116,2.332143895,2.415913778,4.14472077,11.16956154,0,12.38163798,9.442378648
6001407800,Census Tract 4078,3.744787086,2.571097251,6.954638865,12.99543868,0.916290732,0,3.870305,4.5429186,0,3.797733859,2.501435952,2.174751721,4.177459469,11.29437137,0,12.43568089,9.45107155
6001407900,Census Tract 4079,4.115779843,3.428596355,7.397561536,13.23533486,1.72878467,0.693147181,4.079202,4.6095579,0,3.945457782,1.667706821,2.867898902,3.96081317,11.52215276,0,12.44994809,9.149913918
6001408000,Census Tract 4080,2.517696473,2.910574463,8.058010801,13.53182051,0,0,4.3907273,4.7365143,0,4.265492818,1.808288771,2.747270914,3.850147602,11.97613733,0,12.23083935,8.516364848
6001408100,Census Tract 4081,3.772760938,2.564514671,7.498869734,13.33892532,-0.405465108,-0.693147181,4.4059269,4.9505051,0,4.096009842,1.704748092,2.617395833,4.080921542,11.54896806,1.386294361,12.19779398,0
6001408200,Census Tract 4082,4.143134726,3.482127578,7.089243155,12.83654623,-0.703097511,-0.693147181,3.8869139,4.6913755,0,3.55820113,2.104134154,2.341805806,4.318820559,10.84222447,0,12.37877181,9.4842911
6001408300,Census Tract 4083,4.17438727,3.128398238,6.983789965,12.90296281,1.197328262,0.916290732,4.0849121,4.8356632,0,3.586292865,2.549445171,2.388762789,4.316153891,11.31074808,0,12.41819342,8.500158929
6001408400,Census Tract 4084,4.342505877,3.975047522,7.10824414,12.13511356,-0.194744077,0,3.8199758,4.7460507,0,2.975529566,2.740840024,2.862200881,4.237000863,10.31602757,0,12.29378416,9.518201471
6001408500,Census Tract 4085,4.282206299,3.732452483,7.163172391,12.34278647,0,0,3.4608407,4.6367024,0,2.424802726,2.282382386,3.317815773,4.472780998,10.77563829,0,12.31852237,9.74123447
6001408600,Census Tract 4086,4.475061501,3.884810441,7.04053639,12.41714362,0.510825624,0,3.437317,4.5737274,0,1.902107526,2.595254707,3.165475048,4.313480092,10.33188763,0,12.3401092,9.870670413
6001408700,Census Tract 4087,4.235554731,3.808533399,7.148345744,12.6404491,-0.116300456,0.405465108,3.31557,4.4595181,0,2.557227311,2.778819272,3.117949906,4.300002799,10.68393565,1.386294361,12.3982906,9.698850446
6001408800,Census Tract 4088,4.141546164,3.222651791,6.64509097,12.22145375,-0.343589705,-0.693147181,2.0749286,4.302988,0,0.916290732,2.960105096,3.45946629,4.422448549,10.06891724,1.386294361,12.41293585,10.56245081
6001408900,Census Tract 4089,4.212127598,3.772407464,6.998509642,12.13403944,0.30788478,0,2.6047782,4.4782868,0,1.887069649,2.734367509,3.481240089,4.234106505,10.18032352,0,12.34971243,10.05874961
6001409000,Census Tract 4090,4.157319361,3.596941959,7.273786318,12.07196966,0.980829253,0,3.9304099,4.3151478,0,1.987874348,2.653241965,3.254242969,4.313480092,10.69478179,1.098612289,12.45083829,9.828734372
6001409100,Census Tract 4091,4.15575319,3.988810148,7.34601021,12.35103842,0.703197516,0,3.6800926,4.6848659,0,2.151762203,2.424802726,2.912350665,4.411585437,10.59663473,1.098612289,12.42160048,9.442372304
6001409200,Census Tract 4092,4.266896327,3.816158656,7.170888479,12.35406152,-0.086177696,-0.693147181,3.3752466,4.7772872,0,2.197224577,2.370243741,3.230804396,4.455509411,10.74181674,1.098612289,12.34180325,9.194188632
6001409300,Census Tract 4093,4.084294226,3.5184951,7.090909822,12.38589107,0,0,3.4678307,4.7820592,0,2.186051277,2.850706502,3.417726684,4.332048265,10.45823436,1.098612289,12.32619304,9.402462909
6001409400,Census Tract 4094,4.131961426,3.623012029,7.170888479,12.70320494,-0.444685821,-0.693147181,3.430366,4.6547238,0,2.517696473,2.63905733,3.496507561,4.286341385,10.57615137,1.098612289,12.29757288,9.654044943
6001409500,Census Tract 4095,4.197201948,3.513883938,7.033506484,12.38170521,0,0,3.1035456,4.5773245,0,2.014903021,2.694627181,3.618993327,4.355425953,10.36350398,0,12.25575104,9.949157138
6001409600,Census Tract 4096,4.15261347,3.757152902,7.037027615,12.38254379,-0.631271776,-0.693147181,3.6772491,4.7357238,0,1.704748092,2.415913778,3.222867846,4.342505877,10.52806142,0,12.25309918,9.768421841
6001409700,Census Tract 4097,4.251348311,3.722098411,7.162397497,12.36521087,0,0,3.9223623,4.8202552,0,2.151762203,2.415913778,2.980618636,4.325456283,10.55469232,0.693147181,12.2789322,9.689345243
6001409800,Census Tract 4098,4.266896327,3.591752745,6.893656355,12.98906053,0.145025772,0,4.1273146,4.9399026,0,3.104586678,1.774952351,1.609437912,4.472780998,11.0603373,0,12.30066511,8.417335286
6001409900,Census Tract 4099,3.832979798,3.367831686,7.276556403,13.33795851,0.385662481,-0.693147181,4.328003,5.1458986,0,3.988984047,1.974081026,1.774952351,4.258445573,11.48954424,0,12.11263331,0
6001410000,Census Tract 4100,4.396915247,3.073693814,7.422971251,13.30201471,4.268697949,0.916290732,4.0598113,5.1950013,0,3.910021003,1.704748092,1.589235205,4.094344562,11.58135951,1.609437912,12.21007971,0
6001410100,Census Tract 4101,4.019980147,3.697336165,6.926577033,12.78689064,-0.086177696,-0.693147181,3.7622511,4.981641,0,3.144152279,2.533696814,2.721295428,4.380775853,10.98933539,0,12.3790817,9.459762789
6001410200,Census Tract 4102,4.127134385,3.529699427,6.967909202,12.60081379,0,0,3.6300602,4.9473926,0,2.653241965,2.415913778,2.76000994,4.375757022,10.8036489,0,12.35348579,9.665024759
6001410300,Census Tract 4103,3.964615456,3.543040927,7.103322063,12.21800122,-0.371563557,-0.693147181,3.6953181,4.8382698,0,1.791759469,2.714694744,3.387774361,4.310799125,10.58466336,0,12.30910117,9.805814082
6001410400,Census Tract 4104,3.906004933,3.301667785,7.254177846,12.49575272,1.966112856,0,3.4021923,4.9041635,0,2.895911938,2.525728644,3.214867803,4.289088639,11.10578395,0,12.28780885,9.67559964
6001410500,Census Tract 4105,3.923951576,2.747795187,6.395261598,13.31480027,2.590267165,0,2.5619013,4.5822182,0,2.939161922,2.740840024,0,4.518522379,10.02552818,0,12.64800328,10.99426624
6001420100,Census Tract 4201,3.852273001,2.810082928,7.632885505,13.64898361,2.343407088,1.704748092,2.8845577,3.9195903,0,4.304065093,1.945910149,3.0301337,3.453157121,11.69697885,2.302585093,12.18060202,9.624325746
6001420200,Census Tract 4202,3.943521672,3.316483327,7.353081921,13.41920339,2.253794929,1.504077397,2.5884485,4.0333424,0,4.259859001,2.219203484,3.370738174,3.835141961,11.39856905,2.302585093,12.24713288,9.642403918
6001420300,Census Tract 4203,3.790984677,2.933654642,7.340835554,13.20283676,1.325333661,2.079441542,3.3450024,4.3136718,0,4.300002799,1.335001067,3.569532696,4.080921542,11.36693969,0,12.24800477,9.333399244
6001420400,Census Tract 4204,4.278054044,3.821575198,7.43838353,0,0.673344553,-0.693147181,3.7290519,4.3232377,0,4.407938016,2.066862759,3.983413002,4.115779843,10.64670979,0,12.31371476,9.61305704
6001420500,Census Tract 4205,4.007333185,3.305233395,7.402451521,13.4094953,2.679879324,2.079441542,3.2716122,3.8055944,0,4.188138442,2.054123734,3.342861805,3.779633817,11.40012624,0,12.28009631,9.726323075
6001420600,Census Tract 4206,3.943521672,3.234825128,7.307202315,13.62543905,1.832581464,2.251291799,3.0780395,3.5979255,0,4.360547603,1.064710737,2.557227311,3.314186005,11.66282713,2.302585093,12.25996163,9.586530451
6001421100,Census Tract 4211,2.890371758,2.407945608,7.943072717,13.80009231,2.302585093,2.197224577,3.870859,3.9272904,0,4.430816799,1.410986974,2.912350665,2.965273066,11.99725104,2.302585093,11.89560723,9.059131361
6001421200,Census Tract 4212,3.117949906,3.345835453,7.313220387,13.86848244,2.786011743,2.351375257,3.6840487,3.8290224,0,4.498697941,1.62924054,2.58021683,2.721295428,11.87836687,2.302585093,11.86185613,9.108061769
6001421300,Census Tract 4213,3.194583132,2.622474281,7.395107547,13.68163625,1.599487582,1.704748092,3.3185871,3.6393958,0,4.414009681,0.875468737,2.564949357,2.980618636,11.84202056,2.302585093,12.13030305,9.56448201
6001421400,Census Tract 4214,3.843744165,2.946942107,7.499976541,13.86239414,2.590267165,2.351375257,3.4119082,3.4592026,0,4.424846632,1.757857918,2.557227311,3.000719815,11.85917121,2.302585093,12.13490484,10.00950925
6001421500,Census Tract 4215,3.17805383,1.305226541,7.825245291,13.76358549,2.245889749,3.044522438,3.6426152,3.7705679,0,4.391976966,1.410986974,2.694627181,2.809402695,11.98458397,1.945910149,11.84136483,8.221293446
6001421600,Census Tract 4216,3.56671182,3.31624999,7.475339237,13.77770484,1.448169765,2.197224577,3.4099877,3.6220753,0,4.460144414,1.435084525,3.100092289,3.126760536,11.68477572,1.945910149,11.89202932,8.221094465
6001421700,Census Tract 4217,3.889777396,3.061833574,7.327123292,13.65628033,2.768154125,2.970414466,2.9936977,3.0863357,0,4.418840608,1.740466175,2.995732274,3.346389145,11.1560505,1.945910149,12.1804878,10.22351677
6001421800,Census Tract 4218,3.943521672,3.038572433,7.433075349,13.62180444,3.555348061,2.525728644,2.5648291,2.9938789,0,4.371976299,1.386294361,2.687847494,3.157000421,11.60823564,1.945910149,12.24978911,10.04785886
6001421900,Census Tract 4219,3.520460802,2.56773805,7.368970402,13.37062872,1.791759469,2.48490665,2.5926791,3.4355643,0,4.371976299,2.014903021,2.960105096,3.424262655,11.51663856,0,12.34445429,10.0764963
6001422000,Census Tract 4220,3.788724789,3.012668783,7.400620577,13.33876425,1.192922968,1.098612289,3.8314446,4.0860921,0,4.094344562,2.415913778,3.250374492,3.540959324,11.01039864,0,12.43646825,9.761225011
6001422100,Census Tract 4221,3.696351469,2.619254703,7.224024808,13.31314901,1.064210862,1.504077397,3.0565963,3.6278874,0,4.128745989,1.916922612,3.342861805,3.763522997,11.19134184,0,12.38782253,9.823511551
6001422200,Census Tract 4222,3.822098298,3.31951935,7.249925537,13.34822324,2.728252908,2.708050201,2.0066464,3.1708744,0,4.232656178,1.193922468,2.980618636,3.540959324,11.10899418,0,12.37643235,10.21224828
6001422300,Census Tract 4223,4.009149716,3.326356541,7.333676396,13.47034061,2.223447772,2.862200881,2.1682692,2.3988354,0,4.261270434,1.871802177,3.08190997,3.575150689,10.97859236,1.945910149,12.23458628,10.11504707
6001422400,Census Tract 4224,3.996364154,3.526360525,7.312553498,13.48297058,1.946819653,2.140066163,2.217914,2.5054624,0,4.477336814,1.16315081,3.391147046,3.735285827,10.95226163,1.945910149,12.22878574,10.25675826
6001422500,Census Tract 4225,4.053522568,3.527400669,7.328437353,13.62797543,1.88293535,2.564949357,2.8738202,3.2350836,0,4.359269648,1.757857918,3.135494216,3.678829118,10.90365977,1.945910149,12.19052429,9.746410261
6001422600,Census Tract 4226,0,3.512405867,0,14.50865774,4.605170186,-0.693147181,3.1305767,3.4521903,0,4.55492897,2.646174797,3.749504076,3.941581808,0,1.945910149,12.21777915,9.595361247
6001422700,Census Tract 4227,4.210645018,3.998061525,7.255591274,13.89385952,1.650259907,2.251291799,3.411884,3.6587772,0,3.843744165,2.708050201,2.833213344,3.698829785,10.34335409,1.945910149,12.32018658,9.972836361
6001422800,Census Tract 4228,4.092676505,3.743142313,7.157735484,13.36201,1.905488235,1.386294361,2.646577,3.097473,0,4.019980147,2.879198457,3.277144733,4.133565275,9.487062604,1.945910149,12.3212897,10.12519688
6001422900,Census Tract 4229,4.08933202,3.641751027,7.236339343,13.88708676,2.308854706,2.251291799,1.1972937,1.965334,0,4.232656178,1.808288771,3.768152635,4.070734697,10.08813972,1.945910149,12.30551769,10.68498942
6001423000,Census Tract 4230,3.90197267,3.274419514,7.434257382,13.37047267,1.814366024,3.157000421,2.7090653,1.8695738,0,4.325456283,1.335001067,3.034952987,3.39785848,11.11697495,1.945910149,12.33938031,9.998584528
6001423100,Census Tract 4231,4.010962953,3.523551288,7.167037877,13.36593681,2.425187415,2.397895273,2.647484,3.0458016,0,4.14472077,1.30833282,3.173878459,3.895893623,11.00271632,1.945910149,12.38412155,10.10528734
6001423200,Census Tract 4232,3.916015027,3.464534907,7.22620901,13.44139876,2.222542385,2.890371758,3.1198894,3.4980282,0,3.994524227,2.272125886,3.18221184,3.979681654,10.8071995,0,12.43646326,10.20710818
6001423300,Census Tract 4233,4.072439727,3.487139812,7.166265974,13.33408191,1.358123484,1.871802177,3.1618483,3.2231581,0,3.88567903,2.091864062,2.4765384,3.968403339,11.25206707,0,12.43867026,9.887217917
6001423400,Census Tract 4234,3.90197267,3.13944624,7.218909708,13.26438364,2.245174186,3.258096538,2.5223713,2.8407887,0,4.119037175,2.564949357,2.939161922,3.78191432,11.24449685,0,12.37583478,10.12150599
6001423500,Census Tract 4235,3.96271612,3.114711678,7.02464903,13.39162686,2.465104022,2.197224577,2.3465446,2.8664216,0,4.201703081,2.302585093,2.944438979,3.698829785,10.59111955,0,12.44236319,10.63184018
6001423601,Census Tract 4236.01,3.737669618,3.460497123,7.360739903,13.47905832,2.384415111,2.772588722,3.020389,3.3581806,0,4.357990057,2.041220329,2.797281335,3.131136911,11.33647464,0,12.41420824,10.22056834
6001423602,Census Tract 4236.02,4.128745989,3.989172034,7.232733136,13.31016986,1.692819521,2.197224577,2.8819135,3.2086352,0,4.347693956,2.140066163,3.173878459,3.903990834,10.23602348,0,12.38635005,10.2912414
6001423700,Census Tract 4237,3.804437795,3.479920539,7.148345744,13.91209266,3.373026505,1.871802177,3.3402252,3.7162839,0,4.455509411,1.30833282,3.068052935,3.421000009,11.33076789,0,12.33161268,9.787112712
6001423800,Census Tract 4238,4.043051268,3.441317376,7.646353722,14.06088516,2.302585093,2.564949357,3.0291873,3.9641138,0,4.417635062,2.014903021,2.370243741,2.753660712,11.8289836,0,12.43168835,9.924664235
6001423901,Census Tract 4239.01,3.987130478,3.332734452,7.077498054,13.42601722,3.138833117,2.803360381,1.4795182,3.343221,0,4.149463861,1.808288771,2.332143895,3.549617387,11.16218999,0,12.46435252,10.54882117
6001423902,Census Tract 4239.02,3.879499814,3.038205796,7.436617265,13.62966279,1.771956842,1.945910149,2.9338241,3.5403779,0,4.409155302,2.174751721,2.856470206,3.077312261,11.31447453,0,12.48735242,10.46940601
6001424001,Census Tract 4240.01,4.036008985,3.473349226,7.229838778,13.38979172,2.199727708,2.48490665,2.1479439,3.389659,0,3.908014984,2.041220329,2.965273066,4.014579594,10.97525951,0,12.47709597,10.40077586
6001424002,Census Tract 4240.02,4.021773869,3.138283817,7.099201744,13.07569097,2.923411612,1.704748092,2.9388611,3.4686161,0,3.822098298,1.568615918,2.928523524,4.096009842,10.97922349,0,12.48865282,10.05395202
6001425101,Census Tract 4251.01,3.62700405,2.993672539,7.333023014,12.45488394,0,0,4.0826995,4.2603609,0,4.266896327,2.104134154,0,3.686376324,11.06693519,1.098612289,12.57581104,9.506497182
6001425102,Census Tract 4251.02,3.786459782,3.623268548,7.673688129,12.96734566,-0.336472237,0.693147181,3.8047134,4.0522202,0,4.347693956,1.131402111,0,3.998200702,11.43275608,1.098612289,12.56881455,10.31845636
6001425103,Census Tract 4251.03,3.572345638,2.110898917,7.628517627,13.09169796,0.661648513,1.945910149,3.5844469,3.9042483,0,4.265492818,1.547562509,0,4.010962953,11.41372372,1.098612289,12.52227811,9.982376364
6001425104,Census Tract 4251.04,3.972176928,3.033445226,7.19142933,12.92000237,1.567473713,1.871802177,3.2899997,4.097431,0,3.990834186,2.332143895,0,4.077537444,10.94641094,1.098612289,12.56451352,10.40183019
6075042601,Census Tract 426.01,3.751854253,3.526444915,7.43366654,13.70424375,2.973753367,3.384390263,4.6413753,4.5566607,0,3.94931879,0.955511445,0,3.906004933,11.15767807,0,12.35863909,10.04501489
6075042602,Census Tract 426.02,3.490428515,2.719707286,7.539027056,13.80717592,2.557477343,3.277144733,4.5543789,4.4561459,0,4.189654742,1.280933845,0,3.718438256,11.56117262,0,12.4366879,10.15764438
6001426100,Census Tract 4261,3.589059119,3.545024179,7.945909599,14.39599283,0.798507696,1.386294361,4.031524,4.5614974,0,4.456670178,1.504077397,2.379546134,3.258096538,12.26616065,0,12.28654611,9.161598557
6001426200,Census Tract 4262,3.42751469,2.437798568,7.699842407,14.11413257,0.430782916,-0.693147181,3.6021302,4.4847078,0,4.409155302,1.029619417,2.48490665,3.411147713,12.03595433,2.302585093,12.42959916,9.78724976
6075042700,Census Tract 427,3.933784497,3.428848913,7.303843225,13.7289718,1.329742192,3.020424886,4.7371439,4.6664195,0,3.822098298,1.252762968,3.943521672,4.007333185,10.94667522,2.079441542,12.27257535,9.878074868
6001427100,Census Tract 4271,2.424802726,0.815942744,7.424761762,13.64590777,2.692782729,3.068052935,2.9656112,2.9261014,0,3.937690752,1.029619417,2.360854001,3.374168709,11.66634159,2.197224577,12.42954925,10.0346202
6001427200,Census Tract 4272,3.947390149,2.98956576,7.198183577,13.31908081,2.937463366,2.397895273,3.6398422,3.0210166,0,3.605497845,2.302585093,3.387774361,3.860729711,11.11845964,2.197224577,12.31926548,9.623254997
6001427300,Census Tract 4273,4.063885355,3.486837487,7.142827401,13.35727738,2.29783449,3.295836866,3.2777172,3.8345469,0,3.828641396,2.2300144,3.339321978,4.087655574,11.27281377,2.197224577,12.4027699,9.791788099
6001427600,Census Tract 4276,4.123903364,3.66238784,7.362010551,12.9640708,3.042985159,2.740840024,3.7654216,4.2406177,0,3.591817741,2.272125886,3.634951112,4.284964922,10.82175633,2.197224577,12.36993977,10.16459102
6001427700,Census Tract 4277,3.55820113,2.681792471,7.33171497,13.30050956,2.87056913,3.449987546,4.0195097,4.2341217,0,3.854393893,1.648658626,3.443618098,3.744787086,11.28978191,1.791759469,12.196969,9.427271063
6001427800,Census Tract 4278,3.407841924,2.403228616,7.255591274,13.54501331,2.714319814,3.663561646,3.7500265,3.7871501,0,4.000033883,1.064710737,3.210843653,3.711130063,11.49626749,2.197224577,12.34717698,10.34743368
6001427900,Census Tract 4279,3.60004824,2.348862493,7.295056416,13.55997294,3.387012747,3.449987546,3.8366699,3.2829397,0,3.895893623,1.808288771,3.04927304,3.903990834,11.30364784,2.197224577,12.2703064,9.896918524
6075042800,Census Tract 428,3.632309103,2.75496712,7.682482447,14.50865774,2.302585093,2.995732274,4.7697393,4.6862704,0,4.394449155,1.609437912,2.995732274,3.173878459,12.10694268,2.079441542,11.16317338,6.806906791
6001428000,Census Tract 4280,3.660994251,3.170628993,7.184629153,13.20154418,1.841550134,1.871802177,3.6805897,2.1645305,0,3.955082495,2.509599262,3.414442608,4.051784948,11.13248462,2.197224577,12.32041544,10.09908065
6001428100,Census Tract 4281,4.003690194,3.189888289,7.168579897,13.53553207,2.721295428,3.417726684,3.3658277,2.740591,0,3.931825633,1.931521412,3.020424886,3.569532696,11.347166,2.197224577,12.35427666,9.842811961
6001428200,Census Tract 4282,3.850147602,3.20368566,7.349230825,13.40799335,4.605170186,3.725693427,3.7444019,2.9052709,0,4.000033883,1.824549292,3.169685581,3.696351469,11.34100958,2.197224577,12.32298172,9.890233606
6001428301,Census Tract 4283.01,3.673765816,2.615946177,7.61332498,13.31940933,1.46967597,1.098612289,4.2682108,3.9091669,0,3.994524227,1.335001067,3.210843653,4.178992036,11.61913062,2.197224577,12.08789565,9.013463803
6001428302,Census Tract 4283.02,3.658420247,3.347051018,7.567862605,13.65146105,1.880590683,2.564949357,4.1654845,3.5895221,0,4.17438727,0.832909123,3.349904087,3.968403339,11.77574347,2.197224577,11.99690061,8.873650112
6001428400,Census Tract 4284,3.660994251,2.742523902,7.248504072,13.28584185,2.927524023,3.33220451,4.1611913,3.4398465,0,3.828641396,1.568615918,3.08190997,3.843744165,11.19992558,2.197224577,12.2740122,9.700047359
6001428500,Census Tract 4285,3.701301974,3.024151631,7.380255788,13.49942901,2.601440466,2.197224577,4.1248128,3.3762205,0,3.988984047,1.931521412,3.356897123,3.929862924,11.11311931,2.197224577,12.20507556,9.49930612
6001428600,Census Tract 4286,3.763522997,1.86030601,7.620214771,13.28855555,1.721767097,2.564949357,4.0345379,3.8725733,0,3.979681654,1.902107526,3.535145354,4.062165664,11.288431,1.791759469,12.25428662,9.839748179
6001428700,Census Tract 4287,3.706228092,2.874779664,6.989335266,13.66526889,1.066283401,1.609437912,3.6699689,4.6756452,0,3.777348102,2.397895273,0,4.154184563,10.872143,0,12.08740319,8.676230768
6001430101,Census Tract 4301.01,3.953164949,3.466148358,7.989221409,13.45008314,0.15082289,-0.693147181,4.7415605,5.9151327,0,4.007333185,2.079441542,0,4.100989105,11.72814974,0,12.27590354,0
6001430102,Census Tract 4301.02,3.010620886,2.177421949,7.579167967,13.49157935,0,0,4.8115453,5.5540211,0,3.912023005,0.587786665,0,3.387774361,11.67489975,0,11.93131603,0
