GEOID,Census_Tracts_with_airbnb,log_BART_dist,coastal_tracts_dummy,log_CBD_dist,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_non_white,log_MHI,log_median_rent,log_median_house_price,rental_units,Vacant_rental,rent_burdened,rent_overburdened,rent_hourly_wage,percent_airbnb(all_rentals),percent_airbnb(active_rentals)
6001427900,Census Tract 4279,3.836669898,0,3.282939725,49.9,5.3,21.9,1.9,49.6,11.27376685,7.211556733,13.10907548,50,19,35.75717145,10.4736491,11.489328,29.57746479,40.38461538
6075042800,Census Tract 428,4.769739289,0,4.686270376,78.7,2.8,20.1,5,23.9,11.87662369,7.315883505,13.42468773,117,0,29.69432314,15.72052402,11.489328,10,10
6001428000,Census Tract 4280,3.680589718,0,2.164530459,53.5,10.6,37,8.7,57.5,11.10677512,7.607381426,13.3830339,104,19,41.39492754,23.82246377,11.489328,6.306306306,7.608695652
6001428100,Census Tract 4281,3.365827654,0,2.740590954,48.7,6.3,21.7,3.5,35.5,11.33338005,7.596894438,13.26507748,106,0,54.3956044,24.28571429,11.489328,15.2,15.2
6001428200,Census Tract 4282,3.74440194,0,2.905270879,54.4,5.1,20.3,2.4,40.3,11.3942658,7.22329568,13.58961322,0,0,45.39363484,24.62311558,11.489328,100,100
6001428301,Census Tract 4283.01,4.26821084,0,3.909166889,55.8,3.2,32.9,2.1,65.3,11.52912356,7.358830898,13.0844538,66,0,35.06743738,13.68015414,11.489328,4.347826087,4.347826087
6001428302,Census Tract 4283.02,4.165484474,0,3.589522133,67.6,3,23.3,0.5,52.9,11.76320158,7.467371067,13.39132124,114,0,34.61538462,28.41880342,11.489328,6.557377049,6.557377049
6001428400,Census Tract 4284,4.161191338,0,3.439846492,41.8,6,26.6,9.9,46.7,11.13167969,6.97634807,13.12436138,74,0,40.17660044,15.52612215,11.489328,18.68131868,18.68131868
6001428500,Census Tract 4285,4.124812786,0,3.376220465,53.2,6,31.6,5.7,50.9,11.10119074,7.83715965,13.59983902,77,8,48.6083499,20.57654076,11.489328,13.48314607,14.81481481
6001428600,Census Tract 4286,4.034537884,0,3.872573292,48.4,4.1,33.7,3.4,58.1,11.18376841,7.579678823,13.41264208,135,51,41.76706827,6.425702811,11.489328,5.594405594,8.695652174
6001428700,Census Tract 4287,3.66996886,0,4.675645203,45.6,7.2,25.2,11.4,63.7,10.83125221,7.749753406,13.35664467,234,45,37.97468354,17.72151899,11.489328,2.904564315,3.571428571
6001430101,Census Tract 4301.01,4.741560514,0,5.915132735,56.3,6.2,31.9,4.4,60.4,11.76914009,7.546446274,13.3098383,85,0,37.62376238,32.01320132,11.489328,1.162790698,1.162790698
6001430400,Census Tract 4304,4.020328206,0,5.472014013,46.6,3.1,22.4,0,35.9,11.58191967,7.156176637,13.23676292,6,0,9.459459459,0,11.489328,14.28571429,14.28571429
6001430500,Census Tract 4305,3.438568605,0,5.460180404,26.3,6.1,29.1,9,51.6,10.91188333,7.20489251,13.13981029,107,26,60.47904192,32.45508982,11.489328,0.925925926,1.219512195
6001430700,Census Tract 4307,3.275518973,0,5.615394617,37.6,4.2,16.5,0,28.4,11.51123404,7.115582126,12.86617997,52,0,19.41747573,9.061488673,11.489328,1.886792453,1.886792453
6001430900,Census Tract 4309,2.770141012,0,5.628658433,25.4,7.1,27.2,16.9,44.3,10.96661082,7.180831199,12.92488757,74,46,55.39464156,31.64373642,11.489328,1.333333333,3.448275862
6001431100,Census Tract 4311,2.725528995,0,5.729147977,22.1,8.6,15.2,8.6,40.6,10.90485446,7.051855623,13.10093543,30,0,55.29522024,33.73945642,11.489328,3.225806452,3.225806452
6001431200,Census Tract 4312,2.59290917,0,5.658395199,38.1,8.2,20,15.8,42,10.91078832,7.195937226,13.07296303,86,0,65.6400385,49.66313763,11.489328,1.149425287,1.149425287
6001432100,Census Tract 4321,3.471855412,0,5.08173612,53,4,16.3,1.7,54.9,11.45723303,7.134093721,12.83040551,0,0,62.10526316,38.42105263,11.489328,100,100
6001432501,Census Tract 4325.01,2.489705595,0,4.977442703,18,5.3,45.2,8.3,64,11.01089439,7.122866659,12.61884433,39,0,55.23809524,28.16326531,11.489328,2.5,2.5
6001432600,Census Tract 4326,2.250927429,0,5.049605399,25.5,7.1,28.6,8.8,63.1,10.95675374,7.184629153,13.36812911,146,24,56.04137283,24.44757875,11.489328,0.680272109,0.81300813
6001432800,Census Tract 4328,3.649008243,0,5.315176939,44.4,4.4,20.6,1.4,54.2,11.38651154,7.117205503,12.92000237,129,31,43.75,6.696428571,11.489328,1.526717557,2
6001433400,Census Tract 4334,4.122508724,0,5.135602101,35.8,6.5,48,9.6,71.9,11.19891311,7.145196135,12.80105558,50,0,48.47457627,23.89830508,11.489328,1.960784314,1.960784314
6001433500,Census Tract 4335,3.913986743,0,5.250217108,19.3,6.5,32.8,4.4,61.7,11.24708316,7.031741259,12.71679826,8,0,31.32075472,21.13207547,11.489328,20,20
6001433600,Census Tract 4336,3.488379305,0,5.31351425,19.2,6.3,41.1,6.3,66.5,10.969525,7.068172,12.67794952,0,0,41.55844156,24.87512488,11.489328,100,100
6001433800,Census Tract 4338,1.808022759,0,5.388651897,22.9,4.5,37.7,10,61.9,10.81835728,7.795646536,12.64077288,116,0,66.03028308,29.36142199,11.489328,0.854700855,0.854700855
6001434000,Census Tract 4340,3.34108618,0,5.491030832,12.7,11.4,32.6,20,51.1,10.63628804,7.118016204,13.49805633,100,41,56.06312292,38.37209302,11.489328,2.912621359,4.838709677
6001435102,Census Tract 4351.02,3.637955169,0,5.892628983,57.7,4.7,30.7,2.6,53.2,11.6537564,7.156956365,12.74606865,83,0,33.75314861,27.95969773,11.489328,1.19047619,1.19047619
6001435103,Census Tract 4351.03,4.722082351,0,6.122029113,62.5,1.6,34.5,3.7,63.2,11.95151582,7.153833802,13.02342663,47,0,38.1443299,12.37113402,11.489328,2.083333333,2.083333333
6001435200,Census Tract 4352,3.736684238,0,5.809710021,29.6,8.5,25.5,6.5,59.7,11.49101722,7.17395832,12.6526797,49,0,37.2,8,11.489328,2,2
6001435300,Census Tract 4353,3.20944023,0,5.757140384,29.4,9.8,26.7,18.9,51.5,11.04979417,7.188412736,12.77507283,122,41,61.91562144,31.24287343,11.489328,2.4,3.571428571
6001435400,Census Tract 4354,2.190245454,0,5.687334969,36.1,6.8,31.4,15.8,47.1,10.87240868,7.264730178,12.45371367,275,164,55.21148036,27.79456193,11.489328,0.362318841,0.892857143
6001435500,Census Tract 4355,2.995754384,0,5.617865757,20.5,5.1,33.6,14.5,40.7,10.8322008,7.38274645,12.71108138,132,23,63.47177849,40.89456869,11.489328,0.751879699,0.909090909
6001435601,Census Tract 4356.01,3.231531785,0,5.591612654,11.4,8.7,39.8,24.6,47.2,10.71065514,7.532088144,12.81529459,85,32,65.67291312,31.17546848,11.489328,1.162790698,1.851851852
6001435602,Census Tract 4356.02,3.61338187,0,5.543261577,18.3,6.2,31.9,21.4,37.6,10.94180121,7.418780883,12.71409434,117,48,63.94707828,30.98125689,11.489328,0.847457627,1.428571429
6001436000,Census Tract 4360,3.885483745,0,5.431051128,27.9,6,28.5,4.1,44.8,11.2455165,7.215239979,12.59167512,67,0,50.59288538,15.01976285,11.489328,2.898550725,2.898550725
6001436300,Census Tract 4363,2.256560013,0,5.66903921,24.9,9.2,38.8,13.3,58.3,10.93072914,7.125283092,13.24050191,34,34,52.6034713,24.23230975,11.489328,2.857142857,100
6001436401,Census Tract 4364.01,3.573971569,0,5.776018126,30.6,6.8,20.3,12.1,45.4,11.22874393,7.063903961,12.79163462,118,36,44.26852438,26.9791007,11.489328,0.840336134,1.204819277
6001436500,Census Tract 4365,3.548872821,0,5.791093741,30.5,9.3,40.3,15.1,58.7,10.85659226,7.202661197,12.78772945,55,47,52.87009063,30.06042296,11.489328,5.172413793,27.27272727
6001436700,Census Tract 4367,3.223951774,0,5.641931375,27.3,3.6,46.5,8.2,56.3,11.27184704,7.617759577,12.74752446,92,45,38.46153846,23.82133995,11.489328,1.075268817,2.083333333
6001450200,Census Tract 4502,3.721122468,0,6.274222813,55.7,3.5,26.4,4.1,45.4,11.45998872,7.70391021,13.10664042,139,0,47.69647696,13.95663957,11.489328,0.714285714,0.714285714
6001450300,Census Tract 4503,3.168287542,0,6.272277482,46.9,3.3,17.9,3.2,34.9,11.54005413,7.453561872,13.20523286,0,0,54.24954792,23.32730561,11.489328,100,100
6001450400,Census Tract 4504,3.11597361,0,6.22604559,38.7,5.5,29.8,0.7,30,11.3605898,7.577633833,13.52207865,62,31,52.63157895,22.67206478,11.489328,10.14492754,18.42105263
6001450502,Census Tract 4505.02,4.200408394,0,6.110784192,61.8,5,16.3,0.3,33.4,11.86384287,7.442492723,13.50011465,51,0,40.92827004,8.016877637,11.489328,3.773584906,3.773584906
6001450603,Census Tract 4506.03,3.375967389,0,6.305647543,50.6,4.5,22.6,1.4,33.5,11.69211713,7.240649694,13.42143039,58,0,70.83333333,15.83333333,11.489328,1.694915254,1.694915254
6001450743,Census Tract 4507.43,2.88869663,0,6.35452517,60.5,0.8,48.5,8.3,66.6,11.50034668,7.416979621,13.48617281,66,0,35.67765568,15.67765568,11.489328,1.492537313,1.492537313
6001450745,Census Tract 4507.45,4.388576043,0,6.463384121,67.2,2.1,40.6,0.3,59,12.00670665,7.58781722,12.9692122,25,0,41.31994261,21.80774749,11.489328,3.846153846,3.846153846
6001450750,Census Tract 4507.50,4.101286022,0,6.431645113,59.4,2.2,34.5,4.6,46.4,11.47494318,7.714677474,13.70781398,162,0,48.03827751,15.59808612,11.489328,0.613496933,0.613496933
6001450751,Census Tract 4507.51,4.525298317,0,6.473675408,79,3.2,45.4,2.3,75.4,12.09596756,7.610357618,13.86905132,24,0,29.94652406,4.812834225,11.489328,20,20
6001450752,Census Tract 4507.52,4.714018519,0,6.489171965,56.3,1.1,45.1,0,68.9,12.03537922,7.451822237,13.38703268,108,28,35,17.91666667,11.489328,1.818181818,2.43902439
6075045100,Census Tract 451,4.256175639,0,4.142411722,57.8,3.5,25.9,7.7,48.9,11.32363971,7.668093709,13.70747981,143,17,39.95830438,22.65462126,11.489328,18.75,20.75471698
6001451101,Census Tract 4511.01,6.07292213,0,6.903763336,48.9,5.1,18.8,2.7,25.7,11.81580398,7.607878073,12.96007971,160,4,47.71689498,29.22374429,11.489328,1.234567901,1.265822785
6001451201,Census Tract 4512.01,5.54084153,0,6.700700207,37.8,3.1,16.7,4.6,29.2,11.44984721,7.308542798,13.08466151,117,0,41.40625,26.43229167,11.489328,0.847457627,0.847457627
6001451202,Census Tract 4512.02,5.36945436,0,6.637967777,35.9,6.1,14.9,3.7,25.8,11.57978005,7.36264527,13.25654456,96,0,41.44736842,27.63157895,11.489328,3.03030303,3.03030303
6001451300,Census Tract 4513,4.90437852,0,6.547426195,37.2,3,16.3,3.6,23.6,11.51203507,6.886531643,12.94180027,42,0,24.79338843,17.97520661,11.489328,4.545454545,4.545454545
6001451401,Census Tract 4514.01,5.386381882,0,6.658862123,42.6,3.5,17.5,5.8,18.8,11.38355682,7.095064377,12.81093491,0,0,53.95299145,22.64957265,11.489328,100,100
6001451403,Census Tract 4514.03,5.218982017,0,6.615923073,33.8,2.3,24,0.8,19.7,11.54543138,7.744569809,13.41503299,29,0,40.31413613,8.376963351,11.489328,3.333333333,3.333333333
6001451404,Census Tract 4514.04,5.258166936,0,6.626249304,20.7,5.2,29.3,8.8,21.9,10.91281315,7.731053144,13.04332017,182,79,57.51848809,30.23829088,11.489328,1.621621622,2.830188679
6001451503,Census Tract 4515.03,5.48989793,0,6.690229179,31.7,3.6,15.4,6.7,17.2,11.35901642,7.374001859,13.37172034,178,48,53.04709141,7.479224377,11.489328,0.558659218,0.763358779
6001451504,Census Tract 4515.04,5.589714296,0,6.719227299,36.6,1.6,14.5,1.4,30.1,11.56409375,7.127693699,13.11069557,12,12,38.51851852,12.59259259,11.489328,7.692307692,100
6075045200,Census Tract 452,4.390070291,0,4.299598759,58.3,4,30.5,8.6,46.7,11.19038966,7.452982329,13.70200586,85,0,47.41784038,21.07459572,27.03497,42.56756757,42.56756757
6075047600,Census Tract 476,4.525428505,0,4.452225003,60,0.7,32.1,3.1,56.1,11.21710369,7.368970402,13.68562964,195,0,51.64041995,18.04461942,27.03497,15.94827586,15.94827586
6075047701,Census Tract 477.01,4.665713701,0,4.600271275,46.2,4.1,48.1,4.2,58.5,11.2173725,7.198183577,13.69987521,197,97,40.52863436,24.5814978,27.03497,6.63507109,12.28070175
6075047702,Census Tract 477.02,4.639745997,0,4.597337168,50.1,3.6,43.4,6.1,58.6,11.19725536,7.434257382,13.69728993,122,25,44.50672646,24.21524664,27.03497,15.27777778,18.48739496
6075047801,Census Tract 478.01,4.730918478,0,4.72304927,56.4,4.8,47.2,10.3,67,11.27884735,7.428927195,13.64661842,183,0,43.73626374,29.12087912,25.85353,11.16504854,11.16504854
6075047802,Census Tract 478.02,4.785391577,0,4.781162926,47.2,3.6,37.5,5.3,63.5,11.13214809,7.239932591,13.68369198,96,43,46.14614615,28.82882883,25.85353,14.28571429,23.1884058
6075047901,Census Tract 479.01,5.020801464,1,5.007930028,51.5,2.9,34.7,5.6,52.2,11.10400941,7.550135342,13.3582257,157,0,53.62976407,36.11615245,25.85353,18.22916667,18.22916667
6075047902,Census Tract 479.02,4.865170429,0,4.879413532,55.6,5.2,38.3,6.3,52.1,11.20673992,7.688455357,13.13823673,143,0,53.63636364,29.87012987,25.85353,11.72839506,11.72839506
6081600100,Census Tract 6001,4.205826719,0,4.989580883,43.9,5.3,23.5,4.5,53.1,11.38278261,7.372746366,13.29967239,71,12,65.6877898,28.438949,25.85353,7.792207792,9.230769231
6081600200,Census Tract 6002,4.001971211,0,4.775900553,27,5.7,58.8,13.8,89.1,11.10019402,7.448333861,13.13902382,8,0,68.49015317,33.26039387,25.85353,11.11111111,11.11111111
6081600300,Census Tract 6003,3.686503575,0,4.81080349,32.1,5.8,50.3,1.7,74,11.24177269,7.35436233,13.2243783,122,21,40.65420561,25.23364486,25.85353,2.4,2.884615385
6081600401,Census Tract 6004.01,3.272542299,0,4.802824946,38.9,0.9,44.3,0,66.9,11.40987339,7.221835825,13.24934839,22,0,47.05882353,20.85561497,25.85353,12,12
6081600402,Census Tract 6004.02,3.23807841,0,4.844519629,27.1,4,61.3,12.6,87.3,11.21807107,7.416979621,13.26888503,89,0,41.20734908,20.47244094,25.85353,4.301075269,4.301075269
6081600500,Census Tract 6005,3.199567953,0,4.952061071,28.2,3.2,48.3,5.6,83.5,11.39660511,7.639161172,13.26316825,217,0,40.81041968,2.026049204,25.85353,1.809954751,1.809954751
6081600600,Census Tract 6006,2.719100589,0,4.994820507,26.4,8.6,56.8,3.8,70.8,11.17978567,7.993957548,13.27645691,0,0,56.62824207,20.74927954,27.03497,100,100
6081600700,Census Tract 6007,2.060107783,0,4.904070831,33.7,4,57.9,5.7,74.2,11.13514361,7.783640596,13.42039174,86,0,48.65831843,26.47584973,25.85353,2.272727273,2.272727273
6081600800,Census Tract 6008,3.068414045,0,5.050830127,39.9,5.3,59.4,10.8,79.8,10.74086494,7.70391021,13.57589712,166,96,63.84116075,32.41695304,25.85353,0.598802395,1.408450704
6081600900,Census Tract 6009,3.550897777,0,5.079804107,45.6,3.6,38.6,4.3,60.1,11.4715825,7.277938573,13.27559935,104,15,41.20481928,20.24096386,25.85353,2.803738318,3.260869565
6075060100,Census Tract 601,4.797982542,1,4.704829258,85.8,1.1,12.8,3.6,12.5,12.00871258,7.259116128,13.34117757,66,61,30.97913323,9.22953451,25.85353,5.714285714,44.44444444
6081601200,Census Tract 6012,3.18263128,0,5.096818666,30.2,6.3,52.4,0.8,74.2,11.37037063,7.410951876,13.26473062,50,0,48.57142857,23.7037037,25.85353,9.090909091,9.090909091
6081601300,Census Tract 6013,1.682664503,0,5.079416768,22.1,8.5,62.1,14.1,82.2,10.86308679,7.169350017,13.34085613,124,52,62.70242915,32.08502024,25.85353,2.362204724,4
6081601501,Census Tract 6015.01,3.550713206,0,5.269709945,33.3,5.6,57.6,3.9,84.4,11.39954398,7.485491608,11.98292909,17,0,58.38323353,18.56287425,25.85353,5.555555556,5.555555556
6081602000,Census Tract 6020,3.652641321,0,5.176664113,31.9,3.3,42.2,3.5,66.3,11.42175271,7.170119543,13.33083989,164,31,38.7254902,11.2745098,25.85353,0.606060606,0.746268657
6081602100,Census Tract 6021,3.739616289,0,5.239120745,13.7,7.5,57.3,6.9,61.8,11.01350126,8.083945702,13.25636966,63,49,51.58959538,26.01156069,25.85353,3.076923077,12.5
6081602200,Census Tract 6022,3.420109274,0,5.27756428,19.1,6.7,42.7,7.1,53.1,10.855763,7.568379268,13.36059257,279,115,58.01776531,33.98784479,25.85353,0.711743772,1.204819277
6081602300,Census Tract 6023,3.671841722,0,5.166790435,24.5,5,46.6,7.1,62.1,11.32980759,7.526178913,13.46268534,57,0,68.94409938,37.57763975,25.85353,3.389830508,3.389830508
6075060400,Census Tract 604,3.89342405,0,5.018853634,59.4,4.8,42.7,9.2,37.1,10.87489127,7.35436233,13.2330099,22,0,56.85814771,37.63188746,25.85353,29.03225806,29.03225806
6081605300,Census Tract 6053,3.903251205,0,4.11974304,61,3.1,21.5,1.4,31.4,11.65630694,7.92984643,13.84263923,137,0,34.62897527,19.08127208,25.85353,1.438848921,1.438848921
6081605400,Census Tract 6054,4.240561352,0,3.826376561,54.9,2.9,26.5,4.6,32.6,11.2669482,7.473069088,14.51359403,320,123,42.89962825,28.02973978,25.85353,7.246376812,11.26126126
6081605500,Census Tract 6055,4.288346475,0,3.631480711,63.2,3.5,31.7,5.6,33.2,11.26431025,7.266827348,14.67170006,63,22,41.40066698,22.34397332,25.85353,24.09638554,32.78688525
6081605700,Census Tract 6057,4.649621657,0,3.814430387,82.5,2.1,21.3,1.1,38.8,12.40389839,7.162397497,13.41816242,249,0,0,0,25.85353,1.968503937,1.968503937
6081605800,Census Tract 6058,4.440313622,0,3.375804536,75.8,2.8,15.3,2.9,24.5,12.04310656,7.424165281,12.9360338,56,0,25.26315789,16.31578947,25.85353,9.677419355,9.677419355
6081605900,Census Tract 6059,4.564503848,0,2.688926972,44.5,6.1,44.8,5.2,39.4,11.28510851,7.38832786,13.2812457,126,38,39.2577104,20.33455306,25.85353,16,21.42857143
6081606000,Census Tract 6060,4.559676387,0,3.101132928,29.3,8.6,46,0.9,32.5,11.22793311,7.486052618,13.2232941,158,0,45.54216867,23.29317269,25.85353,9.195402299,9.195402299
6081606100,Census Tract 6061,4.78805598,0,3.537231428,23.9,6.1,39.9,18.1,57.7,11.02820609,7.432483808,13.3423018,28,0,70.1010101,26.06060606,25.85353,34.88372093,34.88372093
6081606200,Census Tract 6062,4.729467475,0,2.549027474,21,3,49,6.6,43.7,11.05236511,7.375882148,13.74583888,97,36,63.56399265,22.78015922,25.85353,22.4,31.46067416
6081606300,Census Tract 6063,4.806397824,0,2.531529247,37.3,5.5,39.9,4.8,37.4,11.11025146,7.501634458,14.26932129,181,30,48.74551971,23.2078853,25.85353,6.701030928,7.926829268
6081606400,Census Tract 6064,4.758367749,0,2.141146772,55.7,3.2,27.8,5.1,29.1,11.32678864,7.43838353,13.72929886,155,0,48,29.55223881,25.85353,10.40462428,10.40462428
6081606500,Census Tract 6065,4.766372075,0,3.093884947,74.7,2.5,14,1.5,24.5,12.03873625,7.581209826,13.89662961,84,0,33,25,25.85353,11.57894737,11.57894737
6081606600,Census Tract 6066,4.910890104,0,3.304175408,53.5,3.7,29.8,1.2,36.8,11.44838694,7.928045601,13.91896927,24,24,43.33895447,23.44013491,27.03497,31.42857143,100
6081606700,Census Tract 6067,4.942882162,0,3.744008678,62.3,3.8,21.8,2.7,34.4,11.71002069,7.479864131,13.87820363,63,0,30.88235294,9.558823529,25.85353,11.26760563,11.26760563
6081606800,Census Tract 6068,4.932131399,0,4.128570811,66.3,4.6,30.1,1.7,40.9,11.72520219,7.743269701,13.5106145,40,0,41.83006536,11.76470588,25.85353,6.976744186,6.976744186
6081606900,Census Tract 6069,4.978014627,0,4.390615124,62.4,4.5,28.7,6.6,42.8,11.80225368,7.496097345,13.78947454,12,0,35.36585366,17.68292683,25.85353,42.85714286,42.85714286
6075060700,Census Tract 607,3.440704102,0,3.936843126,75.9,3.7,47.4,4.7,58.3,11.58801438,7.473637108,13.7962258,412,144,32.14067278,14.67889908,25.85353,17.26907631,24.29378531
6081607000,Census Tract 6070,5.068847357,0,4.21336342,63,7.7,21.4,2,36.7,11.55873978,7.408530567,13.70166974,26,0,54.17439703,25.23191095,25.85353,10.34482759,10.34482759
6081607100,Census Tract 6071,5.176261832,0,4.288464609,55.6,2.1,17.9,1.2,27.6,11.69845022,7.655864018,13.71977029,21,0,43.01075269,37.6344086,25.85353,32.25806452,32.25806452
6081607200,Census Tract 6072,5.192013553,0,4.27303781,47,4.7,36.7,3.8,50.5,11.18557351,7.303170051,13.67647835,102,23,53.60253365,28.18685669,25.85353,4.672897196,5.952380952
6081607300,Census Tract 6073,5.079657662,0,4.050133499,63.5,4.7,21.6,0.8,26.7,11.72264329,7.558516743,13.47625445,26,0,50.3875969,37.98449612,25.85353,27.77777778,27.77777778
6081607400,Census Tract 6074,5.011298465,0,3.76114956,49.5,5,29.4,2.5,43.2,11.37472031,7.643003636,13.47231578,109,10,48.03625378,22.65861027,25.85353,9.917355372,10.81081081
6081607500,Census Tract 6075,5.10311634,0,3.99457062,47.9,3.5,38.9,2.6,44.4,11.50780236,7.929486523,13.3078466,176,25,50.66518847,18.9578714,25.85353,10.20408163,11.69590643
6081607600,Census Tract 6076,4.981683689,0,3.568604389,46.8,4.6,27.5,6.9,27.5,11.43496392,7.718685495,13.33715212,42,0,54.41176471,29.20168067,25.85353,16,16
6081607701,Census Tract 6077.01,4.957632276,0,3.65977377,30.6,11.6,42.7,11.9,55.7,11.36822334,7.729295674,13.41204345,0,0,63.70656371,30.5019305,25.85353,100,100
6081607702,Census Tract 6077.02,4.988915022,0,3.669715942,29.1,4.9,31.8,6.6,50,11.43297275,8.062747901,13.28073371,0,0,45.87155963,26.60550459,25.85353,100,100
6081607800,Census Tract 6078,5.081470656,0,3.962598745,28.1,2.8,32.3,3.2,48.7,11.56920182,7.752764809,13.4665203,55,0,52.55474453,37.95620438,25.85353,16.66666667,16.66666667
6081607900,Census Tract 6079,5.153622805,0,4.185400421,70.9,2.3,36.3,1.7,45.8,11.65379983,7.939871576,13.71888952,100,56,36.01637108,15.27967258,25.85353,13.04347826,25.42372881
6081608004,Census Tract 6080.04,5.259943861,0,4.475806065,65.6,3.1,45.3,2.2,59.1,11.66886027,7.760893196,13.8978276,129,0,30.03039514,14.10334347,25.85353,7.857142857,7.857142857
6081608023,Census Tract 6080.23,5.345738765,0,4.60016489,60.3,5.5,43.8,3.2,60.3,11.80931948,7.726653665,13.74078701,24,0,40,18.26086957,25.85353,4,4
6081608400,Census Tract 6084,5.225635872,0,4.325695052,49.8,1.1,41.7,1.2,49.8,11.53272809,7.451822237,13.32595707,104,87,42.15900802,19.03719912,25.85353,14.75409836,51.42857143
6081608501,Census Tract 6085.01,5.232887555,0,4.347683398,40,4.2,24.5,3.5,33,11.51022181,7.709756864,13.51535096,110,0,52.69058296,23.99103139,25.85353,10.56910569,10.56910569
6081608502,Census Tract 6085.02,5.302585426,0,4.510249967,55.6,2.8,35.9,0.9,36.7,11.54018065,7.311886164,13.78298737,41,0,39.44444444,18.14814815,25.85353,12.76595745,12.76595745
6081608600,Census Tract 6086,5.380683709,0,4.674045307,53.1,5.2,37.1,8.6,49.9,11.41241981,7.317212408,13.85914459,84,31,49.32642487,23.93782383,25.85353,1.176470588,1.851851852
6081608700,Census Tract 6087,5.316522485,0,4.56858334,65.5,5.1,29.9,3.1,34.2,11.70402505,7.299797367,13.76999004,104,41,62.11562116,29.39729397,25.85353,14.75409836,22.22222222
6081608800,Census Tract 6088,5.202984696,0,4.436079604,61.1,4.8,27.4,0.5,27.2,11.9387682,7.43543802,13.83207265,41,0,47.91666667,13.33333333,25.85353,38.80597015,38.80597015
6081608900,Census Tract 6089,5.284438499,0,4.637831777,55.9,3.4,30.2,4.9,39.3,11.45350449,7.382124366,13.4772367,47,0,48.81209503,30.18358531,25.85353,2.083333333,2.083333333
6081609000,Census Tract 6090,5.399326838,0,4.735384488,53.5,3.4,22.9,2.3,32.5,11.41033888,7.502738211,13.79132032,53,34,67.8030303,26.51515152,25.85353,1.851851852,5
6081609500,Census Tract 6095,5.453043284,0,4.846111126,66.7,5.4,19.2,0,19.8,11.99121963,7.638198244,13.81410958,58,19,33.44481605,22.0735786,25.85353,3.333333333,4.87804878
6075061000,Census Tract 610,4.424655927,0,4.791668434,45.7,3.5,41.4,2.8,82.2,11.59889213,7.215975003,13.38549658,73,0,37.9705401,16.69394435,25.85353,17.04545455,17.04545455
6075061100,Census Tract 611,2.446069861,0,3.71016458,7.3,6.5,84.5,30.9,96.2,9.71383922,7.743269701,13.68266464,214,55,57.58196721,29.76434426,25.85353,8.154506438,10.6741573
6075061200,Census Tract 612,3.949121244,0,4.425213682,20.5,10.5,43.4,12.3,80.2,10.85222611,7.542213463,14.15062473,76,28,53.06704708,32.95292439,25.85353,14.60674157,21.31147541
6075061400,Census Tract 614,3.518388163,0,3.991420541,65.4,6.5,27.7,19,45.9,11.84148793,7.479864131,13.69965067,134,42,36.28318584,18.87905605,27.03497,39.9103139,49.17127072
6075061500,Census Tract 615,2.384192232,0,3.91180466,74.1,3.7,44.3,5.5,45,11.75257209,5.587248658,13.42945682,1648,17,31.00269784,15.24280576,27.03497,10.58057515,10.67907996
6075980200,Census Tract 9802,4.91867995,0,4.855269379,40.9,2.8,23.9,0,44.1,11.88448902,6.993932975,13.33634509,14,0,31.11111111,0,27.03497,17.64705882,17.64705882
6075980300,Census Tract 9803,4.569044981,0,4.608282507,89.7,0,6.4,0,5.59999999999999,11.74205109,7.610357618,12.80298422,0,0,0,0,27.03497,100,100
6075980501,Census Tract 9805.01,3.545260205,0,4.570633443,23.1,11.5,45.7,30.3,93.9,9.719444515,7.757906208,13.03185863,12,0,32.98429319,8.90052356,11.489328,14.28571429,14.28571429
6075980600,Census Tract 9806,4.551769618,0,4.828035721,27.2,14.7,30.3,44.7,61.8,11.72373729,7.922985959,12.85943896,0,0,59.01639344,59.01639344,11.489328,100,100
6075980900,Census Tract 9809,3.866890909,0,4.30356447,70.4,13.3,30.3,0,34.2,11.45105006,7.422373701,12.95110045,14,14,30.53435115,23.66412214,25.85353,30,100
6001983200,Census Tract 9832,2.622741024,0,4.312116442,73.7,4.4,22.5,0,48.1,11.80838968,7.475905969,13.21087779,79,0,43.83561644,0,8.705343,4.819277108,4.819277108
